Loss,Mem,Throughput,lr
8.2866,47.052,443848.7039,0.975
8.1922,47.052,488391.0504,0.974
8.3075,47.052,522915.2779,0.974
8.1865,47.052,468969.8761,0.974
8.2217,47.052,117582.5096,0.974
8.2604,47.052,372904.32,0.974
8.3722,47.052,450342.3196,0.974
8.3022,47.052,522055.7854,0.974
8.2459,47.052,564161.7803,0.974
8.2679,47.052,473852.9261,0.974
8.2741,47.052,476664.3483,0.974
8.2441,47.052,474902.0806,0.974
8.2097,47.052,517991.5167,0.974
8.2674,47.052,489563.1274,0.974
8.2082,47.052,536291.6853,0.974
8.2401,47.052,496697.6731,0.974
8.3637,47.052,477201.7907,0.974
8.2579,47.052,424470.4037,0.974
8.2474,47.052,570747.0299,0.974
8.2567,47.052,529605.7792,0.973
8.298,47.052,141899.058,0.973
8.2791,47.052,510087.8588,0.973
8.3185,47.052,433934.3893,0.973
8.2427,47.052,493993.7981,0.973
8.323,47.052,452502.7974,0.973
8.2835,47.052,457192.3152,0.973
8.2708,47.052,512557.815,0.973
8.2861,47.052,484715.9066,0.973
8.2586,47.052,439542.7507,0.973
8.2473,47.052,419686.7876,0.973
8.3063,47.052,393151.7778,0.973
8.3501,47.052,474936.6122,0.973
8.3174,47.052,390804.1865,0.973
8.2229,47.052,495574.554,0.973
8.2818,47.052,465338.1951,0.973
8.2673,47.052,456015.722,0.973
8.3107,47.052,114591.6072,0.973
8.2839,47.052,485862.8729,0.972
8.1835,47.052,532632.2499,0.972
8.2361,47.052,544189.1144,0.972
8.2324,47.052,516152.0061,0.972
8.2507,47.052,484782.3712,0.972
8.2617,47.052,540873.9458,0.972
8.2854,47.052,489608.0133,0.972
8.2022,47.052,538114.2032,0.972
8.212,47.052,515033.5377,0.972
8.2612,47.052,499722.1547,0.972
8.2428,47.052,391372.9052,0.972
8.2322,47.052,478061.5857,0.972
8.1694,47.052,487569.919,0.972
8.3234,47.052,561454.7659,0.972
8.3053,47.052,148701.891,0.972
8.2415,47.052,451619.8406,0.972
8.2814,47.052,507730.1831,0.972
8.2724,47.052,463295.5539,0.972
8.2954,47.052,462794.7931,0.971
8.2074,47.052,495256.7789,0.971
8.2659,47.052,507916.3429,0.971
8.3529,47.052,467400.2144,0.971
8.1728,47.052,505505.8664,0.971
8.2242,47.052,562156.4319,0.971
8.2271,47.052,414044.4956,0.971
8.3037,47.052,589041.7672,0.971
8.3001,47.052,444299.8389,0.971
8.2538,47.052,454821.8934,0.971
8.2427,47.052,462252.4097,0.971
8.1665,47.052,555929.2833,0.971
8.2723,47.052,94768.4255,0.971
8.2194,47.052,461151.0025,0.971
8.2042,47.052,588408.2742,0.971
8.2266,47.052,500722.2768,0.971
8.2171,47.052,578954.6025,0.971
8.2908,47.052,499034.1152,0.97
8.2835,47.052,560945.5995,0.97
8.1889,47.052,488559.2144,0.97
8.2229,47.052,525553.2519,0.97
8.2357,47.052,471754.9737,0.97
8.2652,47.052,571606.3669,0.97
8.2366,47.052,453302.8747,0.97
8.2805,47.052,455101.4715,0.97
8.2641,47.052,459636.7039,0.97
8.3026,47.052,511515.4545,0.97
8.2703,47.052,479564.3883,0.97
8.2741,47.052,151378.6373,0.97
8.3018,47.052,397480.3335,0.97
8.2615,47.052,417609.8063,0.97
8.2838,47.052,454113.9953,0.97
8.2955,47.052,461333.9562,0.97
8.2422,47.052,542872.6665,0.969
8.3242,47.052,471751.3768,0.969
8.3013,47.052,525772.8767,0.969
8.2217,47.052,517172.3928,0.969
8.3056,47.052,529485.8716,0.969
8.3095,47.052,485397.7743,0.969
8.3792,47.052,456198.7945,0.969
8.2572,47.052,448928.5788,0.969
8.2557,47.052,481426.3013,0.969
8.2483,47.052,454254.1207,0.969
8.1973,47.052,134884.2895,0.969
8.2243,47.052,505939.6069,0.969
8.1844,47.052,467552.5725,0.969
8.1999,47.052,496220.2103,0.969
8.2899,47.052,445904.2387,0.969
8.2233,47.052,525848.8547,0.969
8.2102,47.052,464072.1442,0.969
8.2518,47.052,455048.1693,0.968
8.2582,47.052,518877.2584,0.968
8.2438,47.052,406301.4887,0.968
8.2564,47.052,532939.3229,0.968
8.2664,47.052,534594.6782,0.968
8.3285,47.052,370800.4017,0.968
8.2353,47.052,505675.4514,0.968
8.2303,47.052,542447.6933,0.968
8.249,47.052,491362.6316,0.968
8.256,47.052,124513.7913,0.968
8.1889,47.052,509458.2536,0.968
8.2327,47.052,485363.2543,0.968
8.2422,47.052,516358.8065,0.968
8.2471,47.052,509602.1275,0.968
8.232,47.052,525301.3739,0.968
8.1802,47.052,582181.4535,0.968
8.2471,47.052,537846.714,0.967
8.2559,47.052,489278.7662,0.967
8.2238,47.052,509396.2171,0.967
8.2338,47.052,479155.5241,0.967
8.2951,47.052,492075.737,0.967
8.242,47.052,500622.5347,0.967
8.276,47.052,394060.991,0.967
8.203,47.052,491450.0442,0.967
8.2407,47.052,81992.6825,0.967
8.2444,47.052,543428.1692,0.967
8.2337,47.052,465558.2778,0.967
8.2584,47.052,503664.1203,0.967
8.257,47.052,480282.4066,0.967
8.2151,47.052,474817.535,0.967
8.2806,47.052,521145.7656,0.967
8.2585,47.052,494950.8953,0.967
8.2193,47.052,426837.3766,0.966
8.2292,47.052,456586.5369,0.966
8.2184,47.052,495635.7022,0.966
8.2238,47.052,418611.5416,0.966
8.2437,47.052,554459.9791,0.966
8.214,47.052,514300.3686,0.966
8.2476,47.052,490637.7891,0.966
8.2195,47.052,537999.7229,0.966
8.1967,47.052,105099.2896,0.966
8.1939,47.052,507589.6638,0.966
8.2069,47.052,570353.6109,0.966
8.2071,47.052,494743.7463,0.966
8.2878,47.052,589157.4817,0.966
8.2471,47.052,525794.5284,0.966
8.2939,47.052,362087.6488,0.966
8.27,47.052,433255.3576,0.966
8.2121,47.052,478862.2216,0.965
8.255,47.052,498899.77,0.965
8.3409,47.052,494994.6068,0.965
8.2,47.052,500044.9138,0.965
8.2187,47.052,439555.5892,0.965
8.2935,47.052,492346.5287,0.965
8.2787,47.052,519846.4904,0.965
8.2061,47.052,532926.4651,0.965
8.2688,47.052,100874.0001,0.965
8.1893,47.052,585501.6249,0.965
8.216,47.052,495915.3388,0.965
8.2681,47.052,502063.6022,0.965
8.2617,47.052,450488.4389,0.965
8.2652,47.052,475334.5585,0.965
8.2611,47.052,595101.3362,0.965
8.1873,47.052,491414.2778,0.965
8.2094,47.052,478058.184,0.964
8.2507,47.052,489085.0908,0.964
8.3581,47.052,487101.3315,0.964
8.2101,47.052,474294.6341,0.964
8.2081,47.052,439290.6783,0.964
8.2945,47.052,459791.7722,0.964
8.1757,47.052,546909.639,0.964
8.3046,47.052,104685.5133,0.964
8.2712,47.052,442939.9074,0.964
8.1796,47.052,453997.4186,0.964
8.2386,47.052,514513.64,0.964
8.2605,47.052,461238.3896,0.964
8.2846,47.052,448302.6174,0.964
8.0975,47.052,487011.2016,0.964
8.2069,47.052,518721.3275,0.964
8.2718,47.052,492943.6449,0.963
8.2861,47.052,439374.0837,0.963
8.298,47.052,509479.5034,0.963
8.29,47.052,465088.1823,0.963
8.273,47.052,392500.7253,0.963
8.2366,47.052,453248.7022,0.963
8.201,47.052,473859.6935,0.963
8.1821,47.052,477602.793,0.963
8.1871,47.052,150352.4691,0.963
8.1616,47.052,535315.8188,0.963
8.2318,47.052,559401.3668,0.963
8.2372,47.052,464239.2624,0.963
8.2579,47.052,369802.0002,0.963
8.2335,47.052,437164.0369,0.963
8.2587,47.052,481208.3265,0.963
8.2607,47.052,434553.8493,0.962
8.192,47.052,550030.6925,0.962
8.215,47.052,500368.1952,0.962
8.1721,47.052,461476.0144,0.962
8.2378,47.052,523762.5918,0.962
8.2349,47.052,539246.8483,0.962
8.2357,47.052,460370.7543,0.962
8.2735,47.052,494932.1346,0.962
8.2707,47.052,538103.5302,0.962
8.2289,47.052,101097.3764,0.962
8.2653,47.052,460459.9453,0.962
8.2323,47.052,528934.3597,0.962
8.2469,47.052,510736.1272,0.962
8.2373,47.052,444601.7475,0.962
8.2264,47.052,469587.5023,0.962
8.2532,47.052,461122.9375,0.961
8.1912,47.052,457058.7194,0.961
8.2547,47.052,440972.9102,0.961
8.1659,47.052,547604.9117,0.961
8.1723,47.052,487764.8993,0.961
8.1856,47.052,428957.8399,0.961
8.2072,47.052,492734.8363,0.961
8.2472,47.052,498384.2133,0.961
8.2487,47.052,444163.5592,0.961
8.2529,47.052,113485.7709,0.961
8.1989,47.052,486451.5341,0.961
8.1502,47.052,478838.6828,0.961
8.2054,47.052,500000.0361,0.961
8.2274,47.052,524552.4314,0.961
8.1322,47.052,541254.1993,0.961
8.2383,47.052,481464.0036,0.96
8.2069,47.052,488160.8082,0.96
8.179,47.052,452664.4574,0.96
8.2426,47.052,430369.9493,0.96
8.218,47.052,445956.8725,0.96
8.192,47.052,518658.0651,0.96
8.2781,47.052,466506.9577,0.96
8.18,47.052,521634.9543,0.96
8.2225,47.052,479133.5122,0.96
8.1625,47.052,505010.5707,0.96
8.2354,47.052,107735.7334,0.96
8.2072,47.052,485647.8296,0.96
8.2797,47.052,469264.3332,0.96
8.2608,47.052,435937.8828,0.96
8.2066,47.052,531201.3436,0.96
8.2585,47.052,441085.5263,0.959
8.2915,47.052,465824.7378,0.959
8.2148,47.052,440434.1166,0.959
8.2137,47.052,639579.6765,0.959
8.2001,47.052,396325.898,0.959
8.1803,47.052,522806.0197,0.959
8.2391,47.052,510367.4717,0.959
8.2226,47.052,440647.7256,0.959
8.2194,47.052,500657.5291,0.959
8.1985,47.052,509564.86,0.959
8.2122,47.052,128700.1074,0.959
8.2329,47.052,448034.5332,0.959
8.2109,47.052,462372.9696,0.959
8.177,47.052,390612.2604,0.959
8.2924,47.052,406664.0542,0.958
8.2436,47.052,537770.27,0.958
8.1028,47.052,512954.0758,0.958
8.2765,47.052,293792.7763,0.958
8.2577,47.052,480676.2593,0.958
8.1728,47.052,551851.9412,0.958
8.1779,47.052,409147.4257,0.958
8.2055,47.052,395883.5554,0.958
8.1736,47.052,482422.8544,0.958
8.1701,47.052,534852.3509,0.958
8.156,47.052,541197.9655,0.958
8.1334,47.052,505884.7878,0.958
8.1873,47.052,140483.4495,0.958
8.1652,47.052,449681.5806,0.958
8.1684,47.052,482660.6463,0.957
8.2098,47.052,472072.8221,0.957
8.142,47.052,520765.8581,0.957
8.2443,47.052,479785.1918,0.957
8.2524,47.052,451131.5925,0.957
8.2267,47.052,587924.7153,0.957
8.1936,47.052,503946.9108,0.957
8.1383,47.052,450374.2293,0.957
8.1196,47.052,528201.7963,0.957
8.2035,47.052,551114.1186,0.957
8.1954,47.052,513288.8471,0.957
8.2069,47.052,454969.6348,0.957
8.2637,47.052,506566.2848,0.957
8.2055,47.052,509027.3933,0.957
8.2115,47.052,121142.9104,0.956
8.2356,47.052,429624.4247,0.956
8.197,47.052,396912.5735,0.956
8.2067,47.052,463626.3732,0.956
8.1871,47.052,513576.1392,0.956
8.1698,47.052,529343.1628,0.956
8.2194,47.052,540158.6931,0.956
8.2506,47.052,491450.5973,0.956
8.1961,47.052,511585.9183,0.956
8.1778,47.052,434496.5081,0.956
8.2142,47.052,542104.1038,0.956
8.2198,47.052,370248.6347,0.956
8.194,47.052,484934.8429,0.956
8.1477,47.052,493938.4525,0.956
8.2359,47.052,447458.8256,0.955
8.241,47.052,117949.0609,0.955
8.1592,47.052,448127.649,0.955
8.2296,47.052,507102.0066,0.955
8.2209,47.052,519251.2608,0.955
8.1318,47.052,493816.2482,0.955
8.2753,47.052,480432.1594,0.955
8.2427,47.052,404493.4822,0.955
8.2238,47.052,516600.0865,0.955
8.2018,47.052,400483.5091,0.955
8.1677,47.052,501104.8404,0.955
8.1548,47.052,556055.2449,0.955
8.244,47.052,554831.2694,0.955
8.1799,47.052,454613.4125,0.955
8.1925,47.052,531389.0422,0.954
8.2425,47.052,370511.9943,0.954
8.1606,47.052,427331.5357,0.954
8.2804,47.052,126114.0161,0.954
8.2129,47.052,405517.9008,0.954
8.2212,47.052,571716.1362,0.954
8.1737,47.052,456812.762,0.954
8.1548,47.052,517519.1937,0.954
8.1668,47.052,485694.859,0.954
8.1881,47.052,602120.0122,0.954
8.1777,47.052,501958.5819,0.954
8.164,47.052,491543.128,0.954
8.1842,47.052,477908.0826,0.954
8.206,47.052,448336.1811,0.954
8.2244,47.052,503958.3669,0.953
8.1676,47.052,563098.2463,0.953
8.2827,47.052,442881.8254,0.953
8.2115,47.052,480061.8456,0.953
8.1533,47.052,470154.9281,0.953
8.1959,47.052,150666.9686,0.953
8.1822,47.052,475136.0774,0.953
8.1885,47.052,440928.3133,0.953
8.2301,47.052,468466.7782,0.953
8.0961,47.052,422833.5447,0.953
8.2165,47.052,446264.4043,0.953
8.2008,47.052,509874.6351,0.953
8.2301,47.052,481988.9992,0.953
8.1798,47.052,457128.1528,0.952
8.2353,47.052,467335.9023,0.952
8.2237,47.052,516127.9477,0.952
8.1399,47.052,476576.0479,0.952
8.2193,47.052,462513.9151,0.952
8.1577,47.052,536250.8188,0.952
8.2418,47.052,430295.8868,0.952
8.1928,47.052,96043.864,0.952
8.1756,47.052,465808.1947,0.952
8.201,47.052,519824.8772,0.952
8.1748,47.052,582249.2145,0.952
8.1284,47.052,475540.1829,0.952
8.2247,47.052,482159.0473,0.952
8.1994,47.052,452695.2623,0.952
8.1495,47.052,389633.1205,0.951
8.1954,47.052,442693.8908,0.951
8.2221,47.052,549543.1015,0.951
8.2184,47.052,516621.1071,0.951
8.1712,47.052,483235.7774,0.951
8.2455,47.052,514772.0201,0.951
8.1676,47.052,474088.0047,0.951
8.178,47.052,487983.7085,0.951
8.1562,47.052,470574.6703,0.951
8.0936,47.052,118826.9122,0.951
8.1613,47.052,553705.9081,0.951
8.2169,47.052,395451.2463,0.951
8.1524,47.052,445354.5234,0.951
8.2198,47.052,508199.5346,0.95
8.1904,47.052,536720.1953,0.95
8.179,47.052,471031.5238,0.95
8.1501,47.052,545790.4846,0.95
8.1589,47.052,434692.0674,0.95
8.1648,47.052,501732.4788,0.95
8.1134,47.052,512819.9861,0.95
8.2385,47.052,443897.0248,0.95
8.2545,47.052,443736.2147,0.95
8.1596,47.052,432013.401,0.95
8.2031,47.052,468754.9875,0.95
8.1843,47.052,138903.9991,0.95
8.2115,47.052,561444.4525,0.95
8.1221,47.052,513758.7734,0.949
8.209,47.052,440454.4305,0.949
8.2167,47.052,440851.0303,0.949
8.1489,47.052,553852.5768,0.949
8.0927,47.052,535001.141,0.949
8.1541,47.052,487952.5628,0.949
8.2246,47.052,429371.1439,0.949
8.1211,47.052,467137.5136,0.949
8.1401,47.052,383598.3861,0.949
8.1926,47.052,492080.2906,0.949
8.1417,47.052,512292.2407,0.949
8.1285,47.052,600905.0214,0.949
8.1873,47.052,439093.2728,0.949
8.1779,47.052,410493.043,0.948
8.1459,47.052,129757.1166,0.948
8.1643,47.052,441059.0279,0.948
8.2447,47.052,511960.3156,0.948
8.1158,47.052,517486.2337,0.948
8.2122,47.052,562176.4233,0.948
8.1632,47.052,510935.3394,0.948
8.1826,47.052,528044.4845,0.948
8.1489,47.052,578582.1187,0.948
8.1656,47.052,435522.1729,0.948
8.191,47.052,467532.0449,0.948
8.13,47.052,458009.186,0.948
8.1541,47.052,525122.3367,0.948
8.2893,47.052,431855.7548,0.947
8.1042,47.052,465832.1274,0.947
8.154,47.052,516946.1387,0.947
8.1432,47.052,510849.6667,0.947
8.1867,47.052,125287.0303,0.947
8.1824,47.052,508599.9421,0.947
8.1868,47.052,527239.3544,0.947
8.1713,47.052,468458.4217,0.947
8.2278,47.052,512405.8496,0.947
8.1604,47.052,494204.166,0.947
8.1844,47.052,484860.9175,0.947
8.1,47.052,565073.8013,0.947
8.1769,47.052,452928.9993,0.947
8.1753,47.052,516969.5241,0.946
8.1823,47.052,534933.3034,0.946
8.2001,47.052,470281.8531,0.946
8.2615,47.052,473315.5728,0.946
8.1822,47.052,412067.1578,0.946
8.2006,47.052,543269.2006,0.946
8.1984,47.052,123875.6971,0.946
8.1945,47.052,485085.4766,0.946
8.1516,47.052,621605.1524,0.946
8.2193,47.052,448525.9111,0.946
8.241,47.052,474962.276,0.946
8.1163,47.052,439750.3848,0.946
8.1934,47.052,420793.3539,0.946
8.1822,47.052,452656.2621,0.945
8.1305,47.052,481166.29,0.945
8.1711,47.052,424140.0811,0.945
8.1452,47.052,449638.6672,0.945
8.1562,47.052,430191.1221,0.945
8.1578,47.052,537854.1497,0.945
8.1824,47.052,507307.5525,0.945
8.1414,47.052,472709.4583,0.945
8.1283,47.052,481027.2046,0.945
8.1815,47.052,133913.3897,0.945
8.193,47.052,518872.7396,0.945
8.1338,47.052,475973.1874,0.945
8.1414,47.052,529802.0028,0.944
8.2348,47.052,453076.0906,0.944
8.2327,47.052,399030.2814,0.944
8.1929,47.052,435762.851,0.944
8.1596,47.052,419566.7834,0.944
8.1556,47.052,515691.8137,0.944
8.1671,47.052,478461.4482,0.944
8.156,47.052,472737.7286,0.944
8.1126,47.052,588696.172,0.944
8.1114,47.052,487401.1539,0.944
8.1891,47.052,480558.051,0.944
8.1602,47.052,561698.9218,0.944
8.1195,47.052,561219.0504,0.944
8.1442,47.052,129261.963,0.943
8.1038,47.052,480470.4581,0.943
8.2403,47.052,472093.4579,0.943
8.169,47.052,492161.8669,0.943
8.1622,47.052,462016.4454,0.943
8.1621,47.052,439728.0507,0.943
8.2201,47.052,628416.1619,0.943
8.0777,47.052,433097.4037,0.943
8.1774,47.052,493824.9646,0.943
8.1334,47.052,423624.4278,0.943
8.1455,47.052,486967.4243,0.943
8.2355,47.052,486334.6754,0.943
8.1278,47.052,516563.3635,0.942
8.1268,47.052,466916.8356,0.942
8.1509,47.052,448389.4229,0.942
8.1414,47.052,110204.2,0.942
8.1634,47.052,404623.6973,0.942
8.0994,47.052,504877.666,0.942
8.1857,47.052,509497.2731,0.942
8.1491,47.052,522408.8139,0.942
8.1277,47.052,555746.0993,0.942
8.115,47.052,503505.5398,0.942
8.1638,47.052,496493.9772,0.942
8.1684,47.052,543554.7428,0.942
8.1472,47.052,436456.918,0.941
8.2647,47.052,503537.1229,0.941
8.1783,47.052,509576.9573,0.941
8.2218,47.052,405106.1656,0.941
8.1298,47.052,548414.7763,0.941
8.1986,47.052,516319.2067,0.941
8.118,47.052,439370.0166,0.941
8.0846,47.052,105933.525,0.941
8.1714,47.052,442293.8737,0.941
8.2106,47.052,415959.9602,0.941
8.1162,47.052,456536.261,0.941
8.1942,47.052,466244.6363,0.941
8.1075,47.052,565194.6214,0.94
8.1758,47.052,453587.8438,0.94
8.091,47.052,459214.5233,0.94
8.1843,47.052,519767.6993,0.94
8.1606,47.052,520393.0948,0.94
8.1455,47.052,526332.5675,0.94
8.1957,47.052,486603.5354,0.94
8.1443,47.052,463075.9572,0.94
8.1085,47.052,428628.8198,0.94
8.1011,47.052,532968.9334,0.94
8.1218,47.052,124857.4666,0.94
8.2809,47.052,310162.7599,0.94
8.1281,47.052,541431.1579,0.94
8.1628,47.052,487368.8939,0.939
8.1113,47.052,444819.0692,0.939
8.1339,47.052,478695.9042,0.939
8.1663,47.052,436702.1347,0.939
8.1105,47.052,511364.7253,0.939
8.1443,47.052,495196.4733,0.939
8.1874,47.052,504728.1741,0.939
8.1474,47.052,464448.715,0.939
8.1478,47.052,459757.1619,0.939
8.1596,47.052,346347.3361,0.939
8.1322,47.052,493133.7173,0.939
8.1943,47.052,477855.8702,0.939
8.1269,47.052,389158.2327,0.938
8.2308,47.052,119349.2157,0.938
8.1301,47.052,474853.3687,0.938
8.1827,47.052,443631.5442,0.938
8.1558,47.052,516426.1415,0.938
8.0885,47.052,434334.3208,0.938
8.1575,47.052,535703.1442,0.938
8.1067,47.052,475448.5124,0.938
8.116,47.052,480069.2723,0.938
8.2156,47.052,516961.7406,0.938
8.133,47.052,487810.6233,0.938
8.1725,47.052,468083.198,0.937
8.1703,47.052,562669.4162,0.937
8.1921,47.052,473217.3512,0.937
8.07,47.052,616592.0951,0.937
8.1906,47.052,475534.18,0.937
8.1811,47.052,456203.8855,0.937
8.0819,47.052,144126.4146,0.937
8.1435,47.052,473901.9834,0.937
8.2122,47.052,494614.4802,0.937
8.1762,47.052,396165.5826,0.937
8.2104,47.052,478852.4337,0.937
8.1124,47.052,484872.3993,0.937
8.1776,47.052,419491.657,0.936
8.0868,47.052,485510.2644,0.936
8.1653,47.052,465474.4406,0.936
8.1182,47.052,394255.6382,0.936
8.1526,47.052,495091.5153,0.936
8.1419,47.052,562858.1321,0.936
8.1012,47.052,435397.137,0.936
8.1122,47.052,678014.2863,0.936
8.1974,47.052,479973.6322,0.936
8.1367,47.052,109154.7331,0.936
8.1812,47.052,419702.3561,0.936
8.1945,47.052,413579.9643,0.936
8.1353,47.052,411901.3192,0.935
8.14,47.052,435205.0204,0.935
8.1613,47.052,437219.6663,0.935
8.0652,47.052,514131.2104,0.935
8.2011,47.052,434754.6928,0.935
8.0967,47.052,481987.9484,0.935
8.0493,47.052,482094.143,0.935
8.1084,47.052,440506.7271,0.935
8.1866,47.052,464523.3212,0.935
8.1629,47.052,445733.5074,0.935
8.1368,47.052,457956.9705,0.935
8.1393,47.052,494734.8072,0.935
8.1818,47.052,498129.8528,0.934
8.1382,47.052,118116.2907,0.934
8.0924,47.052,490713.0169,0.934
8.1428,47.052,512750.906,0.934
8.1018,47.052,518780.4839,0.934
8.1189,47.052,535193.8931,0.934
8.1909,47.052,576300.8117,0.934
8.2224,47.052,467228.3512,0.934
8.1881,47.052,491444.1802,0.934
8.1304,47.052,470508.351,0.934
8.1248,47.052,476442.1202,0.934
8.1069,47.052,419824.9462,0.933
8.0838,47.052,514624.7471,0.933
8.0935,47.052,540905.3434,0.933
8.1888,47.052,515513.3835,0.933
8.1423,47.052,439486.1516,0.933
8.1647,47.052,463466.4408,0.933
8.0999,47.052,145050.8557,0.933
8.0558,47.052,518005.2629,0.933
8.2768,47.052,416123.6013,0.933
8.2259,47.052,428524.652,0.933
8.1532,47.052,478803.9589,0.933
8.1372,47.052,548600.2887,0.933
8.1168,47.052,479053.5388,0.932
8.1263,47.052,532787.1025,0.932
8.1054,47.052,515159.9897,0.932
8.1472,47.052,437862.5358,0.932
8.1236,47.052,457370.1405,0.932
8.1313,47.052,536815.2794,0.932
8.1096,47.052,441892.8038,0.932
8.156,47.052,457433.314,0.932
8.1308,47.052,590878.2981,0.932
8.1493,47.052,165229.3871,0.932
8.1329,47.052,503320.0475,0.932
8.192,47.052,498970.2771,0.931
8.1427,47.052,554193.2146,0.931
8.1221,47.052,448354.5837,0.931
8.1475,47.052,509568.6199,0.931
8.0813,47.052,392660.7824,0.931
8.1474,47.052,437157.5538,0.931
8.1056,47.052,480142.5871,0.931
8.1357,47.052,453463.8654,0.931
8.1137,47.052,505643.95,0.931
8.1413,47.052,536269.7655,0.931
8.1416,47.052,479930.5569,0.931
8.2413,47.052,488750.7002,0.93
8.1671,47.052,482095.2358,0.93
8.093,47.052,413270.0311,0.93
8.0724,47.052,162605.4996,0.93
8.1481,47.052,429060.9045,0.93
8.1817,47.052,488885.4478,0.93
8.1687,47.052,473755.4912,0.93
8.1115,47.052,523227.8872,0.93
8.2048,47.052,423070.131,0.93
8.1425,47.052,517342.1928,0.93
8.0954,47.052,469173.8727,0.93
8.1308,47.052,552082.4027,0.929
8.0726,47.052,455882.9878,0.929
8.108,47.052,506625.4329,0.929
8.1383,47.052,486640.9537,0.929
8.1352,47.052,555908.7826,0.929
8.1842,47.052,467931.3823,0.929
8.2006,47.052,447206.728,0.929
8.1664,47.052,120930.7493,0.929
8.0911,47.052,420797.0085,0.929
8.1417,47.052,409110.3997,0.929
8.0244,47.052,475589.6248,0.929
8.1354,47.052,487500.9613,0.929
8.0877,47.052,503901.2907,0.928
8.1009,47.052,572328.4099,0.928
8.0628,47.052,543981.2706,0.928
8.0993,47.052,501644.3982,0.928
8.1159,47.052,430818.2067,0.928
8.1789,47.052,496515.018,0.928
8.0412,47.052,437507.8363,0.928
8.1345,47.052,528151.1643,0.928
8.1808,47.052,452986.8182,0.928
8.121,47.052,462731.3761,0.928
8.1017,47.052,481387.2782,0.928
8.0753,47.052,108847.303,0.927
8.1763,47.052,468386.3307,0.927
8.0609,47.052,553859.2198,0.927
8.108,47.052,486615.4644,0.927
8.1733,47.052,405849.6135,0.927
8.0681,47.052,587704.2054,0.927
8.061,47.052,498768.4885,0.927
8.1786,47.052,370876.0098,0.927
8.1638,47.052,465967.8905,0.927
8.135,47.052,491847.1401,0.927
8.2027,47.052,568726.5678,0.927
8.1167,47.052,473063.6135,0.926
8.1072,47.052,467451.978,0.926
8.0921,47.052,509939.9618,0.926
8.1611,47.052,411658.6239,0.926
8.112,47.052,389845.1779,0.926
8.172,47.052,87829.335,0.926
8.1633,47.052,485451.3458,0.926
8.0926,47.052,533114.7225,0.926
8.0655,47.052,438547.8879,0.926
8.1807,47.052,462647.4645,0.926
8.0793,47.052,615723.3195,0.926
8.0876,47.052,486758.8509,0.925
8.1148,47.052,544612.5459,0.925
8.0489,47.052,467761.1686,0.925
8.0479,47.052,315983.4937,0.925
8.1369,47.052,485481.1955,0.925
8.1221,47.052,510829.1534,0.925
8.1525,47.052,456101.7587,0.925
8.1188,47.052,424080.3517,0.925
8.1385,47.052,508015.8785,0.925
8.0984,47.052,147129.3438,0.925
8.133,47.052,509041.9442,0.925
8.1324,47.052,423334.2386,0.924
8.124,47.052,513749.1123,0.924
8.1397,47.052,560983.479,0.924
8.1038,47.052,512034.1862,0.924
8.1712,47.052,396267.873,0.924
8.1134,47.052,446439.6724,0.924
8.0732,47.052,432016.3216,0.924
8.1964,47.052,506381.7979,0.924
8.1591,47.052,509295.4844,0.924
8.1734,47.052,583871.1091,0.924
8.0927,47.052,471071.1865,0.923
8.1176,47.052,518466.4876,0.923
8.0925,47.052,470958.9157,0.923
8.1341,47.052,386249.2987,0.923
8.096,47.052,154925.8293,0.923
8.0973,47.052,516669.7282,0.923
8.1263,47.052,449842.869,0.923
8.0951,47.052,520155.4611,0.923
8.0735,47.052,525730.9162,0.923
8.1291,47.052,505669.6966,0.923
8.1268,47.052,492920.4687,0.923
8.1996,47.052,434794.0347,0.922
8.0693,47.052,479458.8163,0.922
8.08,47.052,462096.4514,0.922
7.9924,47.052,519336.1568,0.922
8.1188,47.052,521278.5314,0.922
8.1162,47.052,428004.499,0.922
8.1831,47.052,395200.6149,0.922
8.0952,47.052,649977.7642,0.922
8.1204,47.052,549813.9505,0.922
8.1079,47.052,80286.0337,0.922
8.0873,47.052,487706.5513,0.922
8.1124,47.052,399949.3656,0.921
8.0942,47.052,561753.9117,0.921
8.0248,47.052,415615.633,0.921
8.1042,47.052,593780.8152,0.921
8.1014,47.052,551303.9427,0.921
8.1345,47.052,545661.5477,0.921
8.0888,47.052,400856.8028,0.921
8.0963,47.052,563705.173,0.921
8.1207,47.052,495264.5573,0.921
8.0697,47.052,555137.6287,0.921
8.0246,47.052,507737.5694,0.92
8.1121,47.052,519752.9387,0.92
8.1685,47.052,518232.8947,0.92
8.1731,47.052,128514.0544,0.92
8.0749,47.052,480348.9135,0.92
8.1246,47.052,476714.8074,0.92
8.136,47.052,535909.4193,0.92
8.089,47.052,521792.9059,0.92
8.1497,47.052,585289.1796,0.92
8.0754,47.052,444508.4983,0.92
8.0868,47.052,501298.8027,0.92
8.1294,47.052,453984.7749,0.919
8.0644,47.052,513772.6715,0.919
8.1895,47.052,502723.455,0.919
8.1398,47.052,529335.8489,0.919
8.039,47.052,542279.8679,0.919
8.075,47.052,480989.3108,0.919
8.17,47.052,518369.1924,0.919
7.9997,47.052,486279.4849,0.919
8.1704,47.052,137271.9115,0.919
8.0686,47.052,490214.9673,0.919
8.0462,47.052,521953.2266,0.918
8.1232,47.052,447430.9699,0.918
