Loss,Mem,lr
7.2357,55.7,1.0
7.0664,55.7,1.0
6.7923,55.7,1.0
6.8863,55.7,1.0
6.923,55.7,1.0
6.9414,55.7,1.0
7.2492,55.7,1.0
7.225,55.7,1.0
7.0223,55.7,1.0
7.058,55.7,1.0
6.8655,55.7,1.0
7.086,55.7,1.0
7.2416,55.7,1.0
6.9492,55.7,1.0
6.9434,55.7,1.0
7.1517,55.7,1.0
7.1292,55.7,1.0
7.0942,55.7,1.0
7.0638,55.7,1.0
7.2419,55.7,1.0
6.9037,55.7,1.0
6.9139,55.7,1.0
6.9656,55.7,1.0
6.7336,55.7,1.0
6.8466,55.7,1.0
6.8653,55.7,1.0
7.1305,55.7,1.0
7.0619,55.7,1.0
7.2354,55.7,1.0
6.9281,55.7,1.0
7.1006,55.7,1.0
6.7897,55.7,1.0
6.8869,55.7,1.0
6.6689,55.7,1.0
6.9544,55.7,1.0
6.9971,55.7,1.0
6.9242,55.7,1.0
6.3914,55.7,1.0
7.067,55.7,1.0
6.8124,55.7,1.0
7.2849,55.7,1.0
7.1744,55.7,1.0
7.1006,55.7,1.0
6.9562,55.7,1.0
6.5851,55.7,1.0
7.0223,55.7,1.0
6.8923,55.7,1.0
6.9476,55.7,1.0
7.0621,55.7,1.0
7.1769,55.7,1.0
6.9316,55.7,1.0
6.8226,55.7,1.0
6.9742,55.7,1.0
6.5836,55.7,1.0
7.0293,55.7,1.0
7.1633,55.7,1.0
7.2006,55.7,1.0
7.0059,55.7,1.0
7.0924,55.7,1.0
7.0808,55.7,1.0
6.9809,55.7,1.0
6.9544,55.7,1.0
7.1902,55.7,1.0
7.2573,55.7,1.0
7.2306,55.7,1.0
7.1404,55.7,1.0
6.9417,55.7,1.0
7.001,55.7,1.0
7.17,55.7,1.0
6.9716,55.7,1.0
7.037,55.7,1.0
6.8662,55.7,1.0
7.1716,55.7,1.0
6.6736,55.7,1.0
6.8632,55.7,1.0
6.7772,55.7,1.0
7.0905,55.7,1.0
6.9035,55.7,1.0
6.8377,55.7,1.0
7.0897,55.7,1.0
7.0451,55.7,1.0
6.7255,55.7,1.0
7.1183,55.7,1.0
7.0692,55.7,1.0
7.1116,55.7,1.0
6.8782,55.7,1.0
6.8041,55.7,1.0
6.9613,55.7,1.0
6.9735,55.7,1.0
7.1936,55.7,1.0
6.9344,55.7,1.0
7.1231,55.7,1.0
6.9944,55.7,1.0
6.6494,55.7,1.0
7.0054,55.7,1.0
6.9695,55.7,1.0
6.9813,55.7,1.0
7.1164,55.7,1.0
6.7125,55.7,1.0
7.0426,55.7,1.0
6.5757,55.7,1.0
6.5464,55.7,1.0
7.0672,55.7,1.0
6.7728,55.7,1.0
6.8625,55.7,1.0
7.0828,55.7,1.0
6.7353,55.7,1.0
6.4786,55.7,1.0
6.9043,55.7,1.0
6.9961,55.7,1.0
7.0649,55.7,1.0
6.9314,55.7,1.0
7.0416,55.7,1.0
7.2312,55.7,1.0
6.9759,55.7,1.0
7.1882,55.7,1.0
6.8805,55.7,1.0
7.1421,55.7,1.0
7.1243,55.7,1.0
7.1328,55.7,1.0
6.7166,55.7,1.0
7.4214,55.7,1.0
7.081,55.7,1.0
6.9755,55.7,1.0
6.7833,55.7,1.0
6.8454,55.7,1.0
6.8909,55.7,1.0
7.049,55.7,1.0
7.0234,55.7,1.0
7.0229,55.7,1.0
6.7799,55.7,1.0
6.8592,55.7,1.0
7.0875,55.7,1.0
6.9974,55.7,1.0
6.8929,55.7,1.0
6.9619,55.7,1.0
6.8413,55.7,1.0
7.0734,55.7,1.0
6.7382,55.7,1.0
7.0112,55.7,1.0
6.9319,55.7,1.0
6.9693,55.7,1.0
6.9848,55.7,1.0
6.9846,55.7,1.0
6.9664,55.7,1.0
7.0629,55.7,1.0
6.9913,55.7,1.0
7.1412,55.7,1.0
7.1069,55.7,1.0
6.8648,55.7,1.0
7.285,55.7,1.0
6.8907,55.7,1.0
6.8103,55.7,1.0
7.2005,55.7,1.0
7.1998,55.7,1.0
7.0248,55.7,1.0
7.0386,55.7,1.0
7.3411,55.7,1.0
7.0763,55.7,1.0
7.0829,55.7,1.0
7.1639,55.7,1.0
6.6781,55.7,1.0
7.1412,55.7,1.0
6.8338,55.7,1.0
6.4987,55.7,1.0
6.6927,55.7,1.0
6.8335,55.7,1.0
6.9295,55.7,1.0
7.1011,55.7,1.0
6.9856,55.7,1.0
7.0061,55.7,1.0
6.9232,55.7,1.0
7.1285,55.7,1.0
6.9695,55.7,1.0
7.0156,55.7,1.0
7.2803,55.7,1.0
7.1302,55.7,1.0
6.8664,55.7,1.0
7.0174,55.7,1.0
7.2873,55.7,1.0
7.355,55.7,1.0
7.0092,55.7,1.0
6.9265,55.7,1.0
6.905,55.7,1.0
6.7827,55.7,1.0
7.033,55.7,1.0
6.9607,55.7,1.0
7.1955,55.7,1.0
7.1206,55.7,1.0
6.8886,55.7,1.0
6.9741,55.7,1.0
6.7891,55.7,1.0
7.0859,55.7,1.0
7.246,55.7,1.0
6.936,55.7,1.0
7.0626,55.7,1.0
7.2464,55.7,1.0
6.8721,55.7,1.0
6.9373,55.7,1.0
6.713,55.7,1.0
6.9299,55.7,1.0
7.1162,55.7,1.0
6.9011,55.7,1.0
7.0721,55.7,1.0
6.708,55.7,1.0
6.7854,55.7,1.0
7.0402,55.7,1.0
6.6764,55.7,1.0
6.8044,55.7,1.0
7.0727,55.7,1.0
6.9398,55.7,1.0
6.6957,55.7,1.0
7.2272,55.7,1.0
7.0146,55.7,1.0
6.9538,55.7,1.0
6.8579,55.7,1.0
7.1094,55.7,1.0
7.0403,55.7,1.0
6.9667,55.7,1.0
7.0055,55.7,1.0
7.0814,55.7,1.0
7.1002,55.7,1.0
6.8083,55.7,1.0
6.8372,55.7,1.0
7.2045,55.7,1.0
7.3283,55.7,1.0
6.9614,55.7,1.0
6.9543,55.7,1.0
7.1531,55.7,1.0
7.167,55.7,1.0
6.9211,55.7,1.0
6.9451,55.7,1.0
7.3143,55.7,1.0
6.9467,55.7,1.0
7.0231,55.7,1.0
6.7201,55.7,1.0
6.9644,55.7,1.0
6.8777,55.7,1.0
7.0591,55.7,1.0
7.0281,55.7,1.0
6.9909,55.7,1.0
7.0861,55.7,1.0
7.0452,55.7,1.0
6.8099,55.7,1.0
7.3495,55.7,1.0
6.664,55.7,1.0
6.6305,55.7,1.0
6.6908,55.7,1.0
7.0382,55.7,1.0
7.1366,55.7,1.0
7.2285,55.7,1.0
7.008,55.7,1.0
7.2276,55.7,1.0
7.1976,55.7,1.0
7.0998,55.7,1.0
6.9803,55.7,1.0
6.6265,55.7,1.0
6.7994,55.7,1.0
6.8313,55.7,1.0
7.084,55.7,1.0
7.1529,55.7,1.0
7.0898,55.7,1.0
7.0096,55.7,1.0
6.6919,55.7,1.0
6.9275,55.7,1.0
6.7409,55.7,1.0
6.608,55.7,1.0
7.0681,55.7,1.0
7.1644,55.7,1.0
6.9262,55.7,1.0
7.1416,55.7,1.0
6.8172,55.7,1.0
7.0088,55.7,1.0
6.6638,55.7,1.0
7.1963,55.7,1.0
7.1215,55.7,1.0
6.8783,55.7,1.0
6.9194,55.7,1.0
7.0541,55.7,1.0
7.0844,55.7,1.0
7.143,55.7,1.0
6.9382,55.7,1.0
6.8623,55.7,1.0
6.8449,55.7,1.0
7.008,55.7,1.0
7.011,55.7,1.0
6.7824,55.7,1.0
6.9993,55.7,1.0
6.982,55.7,1.0
7.1123,55.7,1.0
6.9049,55.7,1.0
7.1738,55.7,1.0
6.9,55.7,1.0
7.0237,55.7,1.0
7.1258,55.7,1.0
7.0642,55.7,1.0
7.2793,55.7,1.0
6.8364,55.7,1.0
6.8916,55.7,1.0
7.0668,55.7,1.0
6.8231,55.7,1.0
7.1098,55.7,1.0
6.932,55.7,1.0
6.8987,55.7,1.0
7.0019,55.7,1.0
6.8421,55.7,1.0
7.1002,55.7,1.0
6.6239,55.7,1.0
7.1122,55.7,1.0
7.1305,55.7,1.0
7.0704,55.7,1.0
6.9956,55.7,1.0
6.9168,55.7,1.0
6.8912,55.7,1.0
6.8525,55.7,1.0
6.6116,55.7,1.0
6.8058,55.7,1.0
6.9152,55.7,1.0
6.2763,55.7,1.0
6.8951,55.7,1.0
6.9809,55.7,1.0
6.727,55.7,1.0
7.0339,55.7,1.0
6.8569,55.7,1.0
7.0655,55.7,1.0
7.5087,55.7,1.0
7.3395,55.7,1.0
7.0459,55.7,1.0
6.8457,55.7,1.0
7.0217,55.7,1.0
6.8805,55.7,1.0
7.038,55.7,1.0
6.9111,55.7,1.0
7.0099,55.7,1.0
6.6381,55.7,1.0
7.145,55.7,1.0
7.0387,55.7,1.0
7.1998,55.7,1.0
7.1337,55.7,1.0
7.1688,55.7,1.0
6.9268,55.7,1.0
7.0868,55.7,1.0
6.8562,55.7,1.0
7.0933,55.7,1.0
7.3594,55.7,1.0
7.0312,55.7,1.0
6.7169,55.7,1.0
6.9192,55.7,1.0
6.3659,55.7,1.0
6.6873,55.7,1.0
6.7661,55.7,1.0
7.2293,55.7,1.0
6.8188,55.7,1.0
6.8732,55.7,1.0
6.972,55.7,1.0
6.8916,55.7,1.0
7.0705,55.7,1.0
7.2263,55.7,1.0
7.1003,55.7,1.0
6.9012,55.7,1.0
7.1517,55.7,1.0
6.7084,55.7,1.0
7.0669,55.7,1.0
6.9408,55.7,1.0
6.8619,55.7,1.0
7.0251,55.7,1.0
6.5488,55.7,1.0
6.7453,55.7,1.0
6.8964,55.7,1.0
6.8032,55.7,1.0
6.8955,55.7,1.0
6.7052,55.7,1.0
6.9204,55.7,1.0
6.8402,55.7,1.0
6.5344,55.7,1.0
6.9519,55.7,1.0
7.2078,55.7,1.0
6.8498,55.7,1.0
7.1095,55.7,1.0
7.0869,55.7,1.0
7.0623,55.7,1.0
6.8433,55.7,1.0
6.8413,55.7,1.0
6.3862,55.7,1.0
6.8818,55.7,1.0
6.9804,55.7,1.0
6.815,55.7,1.0
7.0022,55.7,1.0
6.8569,55.7,1.0
6.5884,55.7,1.0
6.7112,55.7,1.0
6.7777,55.7,1.0
6.9064,55.7,1.0
6.9894,55.7,1.0
7.1168,55.7,1.0
7.0345,55.7,1.0
7.1147,55.7,1.0
6.8581,55.7,1.0
6.8265,55.7,1.0
6.8538,55.7,1.0
6.8338,55.7,1.0
7.247,55.7,1.0
6.8737,55.7,1.0
7.5581,55.7,1.0
6.8962,55.7,1.0
6.7978,55.7,1.0
6.7914,55.7,1.0
6.8217,55.7,1.0
6.8519,55.7,1.0
7.2268,55.7,1.0
6.8191,55.7,1.0
7.0179,55.7,1.0
6.9275,55.7,1.0
7.0219,55.7,1.0
7.1785,55.7,1.0
6.9177,55.7,1.0
7.0736,55.7,1.0
6.5811,55.7,1.0
6.7854,55.7,1.0
7.0043,55.7,1.0
7.0635,55.7,1.0
6.8153,55.7,1.0
7.1267,55.7,1.0
6.9434,55.7,1.0
6.4554,55.7,1.0
7.0519,55.7,1.0
6.8909,55.7,1.0
6.839,55.7,1.0
7.2148,55.7,1.0
7.3446,55.7,1.0
7.246,55.7,1.0
6.7915,55.7,1.0
7.0781,55.7,1.0
6.8337,55.7,1.0
6.8664,55.7,1.0
7.0635,55.7,1.0
6.8518,55.7,1.0
7.0583,55.7,1.0
6.8356,55.7,1.0
7.0627,55.7,1.0
6.8215,55.7,1.0
6.6367,55.7,1.0
6.7338,55.7,1.0
6.9983,55.7,1.0
6.4973,55.7,1.0
6.5777,55.7,1.0
7.1008,55.7,1.0
7.0137,55.7,1.0
7.0589,55.7,1.0
7.1198,55.7,1.0
6.6463,55.7,1.0
6.9063,55.7,1.0
7.232,55.7,1.0
6.7166,55.7,1.0
6.9503,55.7,1.0
7.1126,55.7,1.0
6.9946,55.7,1.0
7.3079,55.7,1.0
6.8804,55.7,1.0
6.8953,55.7,1.0
7.3182,55.7,1.0
6.7018,55.7,1.0
7.0684,55.7,1.0
6.8987,55.7,1.0
6.7365,55.7,1.0
6.8541,55.7,1.0
7.0544,55.7,1.0
6.7106,55.7,1.0
7.0297,55.7,1.0
6.8523,55.7,1.0
6.7353,55.7,1.0
6.8674,55.7,1.0
6.9835,55.7,1.0
6.7427,55.7,1.0
6.9397,55.7,1.0
7.0482,55.7,1.0
6.5854,55.7,1.0
6.933,55.7,1.0
7.1341,55.7,1.0
6.8832,55.7,1.0
7.1824,55.7,1.0
7.0006,55.7,1.0
6.9285,55.7,1.0
6.9721,55.7,1.0
6.7947,55.7,1.0
7.0618,55.7,1.0
6.8864,55.7,1.0
6.7288,55.7,1.0
6.9074,55.7,1.0
6.7422,55.7,1.0
7.1156,55.7,1.0
6.7823,55.7,1.0
7.1651,55.7,1.0
6.7492,55.7,1.0
7.2178,55.7,1.0
6.8917,55.7,1.0
6.972,55.7,1.0
6.6582,55.7,1.0
6.8404,55.7,1.0
6.9237,55.7,1.0
6.9756,55.7,1.0
7.1349,55.7,1.0
7.3273,55.7,1.0
6.8629,55.7,1.0
6.7024,55.7,1.0
7.2145,55.7,1.0
6.8359,55.7,1.0
7.0385,55.7,1.0
7.0469,55.7,1.0
6.9313,55.7,1.0
6.9674,55.7,1.0
6.937,55.7,1.0
6.6878,55.7,1.0
7.0795,55.7,1.0
7.1088,55.7,1.0
7.1651,55.7,1.0
6.8396,55.7,1.0
7.1337,55.7,1.0
7.1522,55.7,1.0
7.0764,55.7,1.0
7.0987,55.7,1.0
6.9768,55.7,1.0
6.8349,55.7,1.0
6.9461,55.7,1.0
6.2118,55.7,1.0
6.8595,55.7,1.0
6.8888,55.7,1.0
7.2353,55.7,1.0
7.2332,55.7,1.0
6.9762,55.7,1.0
7.0904,55.7,1.0
6.8732,55.7,1.0
6.9551,55.7,1.0
6.8019,55.7,1.0
7.238,55.7,1.0
7.0886,55.7,1.0
7.0655,55.7,1.0
7.2378,55.7,1.0
7.1107,55.7,1.0
6.7987,55.7,1.0
6.9247,55.7,1.0
6.9593,55.7,1.0
7.1325,55.7,1.0
6.8096,55.7,1.0
7.1371,55.7,1.0
7.0464,55.7,1.0
6.8688,55.7,1.0
6.8278,55.7,1.0
7.1489,55.7,1.0
7.1075,55.7,1.0
6.9927,55.7,1.0
7.112,55.7,1.0
6.9096,55.7,1.0
6.8996,55.7,1.0
7.0266,55.7,1.0
7.445,55.7,1.0
7.0986,55.7,1.0
6.9177,55.7,1.0
7.1076,55.7,1.0
6.9834,55.7,1.0
6.8592,55.7,1.0
6.3298,55.7,1.0
6.9251,55.7,1.0
6.8723,55.7,1.0
7.1026,55.7,1.0
7.1697,55.7,1.0
7.1283,55.7,1.0
6.7009,55.7,1.0
6.6413,55.7,1.0
7.0168,55.7,1.0
6.5437,55.7,1.0
7.1275,55.7,1.0
6.4418,55.7,1.0
6.7106,55.7,1.0
7.1392,55.7,1.0
7.2803,55.7,1.0
6.8103,55.7,1.0
7.1676,55.7,1.0
6.7543,55.7,1.0
7.1982,55.7,1.0
7.0439,55.7,1.0
6.6648,55.7,1.0
6.716,55.7,1.0
7.1617,55.7,1.0
7.1299,55.7,1.0
6.6534,55.7,1.0
6.9954,55.7,1.0
6.7713,55.7,1.0
6.8907,55.7,1.0
7.3648,55.7,1.0
6.6263,55.7,1.0
6.9259,55.7,1.0
6.8108,55.7,1.0
7.0507,55.7,1.0
6.9161,55.7,1.0
6.8723,55.7,1.0
6.984,55.7,1.0
6.6758,55.7,1.0
6.696,55.7,1.0
7.1764,55.7,1.0
7.145,55.7,1.0
6.8768,55.7,1.0
6.8037,55.7,1.0
6.8228,55.7,1.0
7.0577,55.7,1.0
6.7201,55.7,1.0
6.8355,55.7,1.0
6.8824,55.7,1.0
7.1681,55.7,1.0
7.0183,55.7,1.0
7.1887,55.7,1.0
6.6133,55.7,1.0
6.8655,55.7,1.0
6.9852,55.7,1.0
6.729,55.7,1.0
7.2688,55.7,1.0
6.9618,55.7,1.0
7.0096,55.7,1.0
7.2832,55.7,1.0
6.9945,55.7,1.0
6.76,55.7,1.0
6.8932,55.7,1.0
7.182,55.7,1.0
6.688,55.7,1.0
7.1556,55.7,1.0
7.2817,55.7,1.0
6.8334,55.7,1.0
7.11,55.7,1.0
6.9796,55.7,1.0
6.9754,55.7,1.0
6.849,55.7,1.0
7.0257,55.7,1.0
7.0434,55.7,1.0
6.61,55.7,1.0
7.0674,55.7,1.0
7.0856,55.7,1.0
7.0226,55.7,1.0
7.0203,55.7,1.0
6.9945,55.7,1.0
7.0025,55.7,1.0
6.6395,55.7,1.0
7.1033,55.7,1.0
6.89,55.7,1.0
6.4679,55.7,1.0
6.6533,55.7,1.0
6.6951,55.7,1.0
7.0384,55.7,1.0
6.7782,55.7,1.0
6.9009,55.7,1.0
7.2976,55.7,1.0
6.878,55.7,1.0
6.9428,55.7,1.0
7.1193,55.7,1.0
7.0342,55.7,1.0
6.8569,55.7,1.0
6.9159,55.7,1.0
7.1298,55.7,1.0
6.872,55.7,1.0
6.9985,55.7,1.0
6.5492,55.7,1.0
6.9256,55.7,1.0
6.8513,55.7,1.0
6.9538,55.7,1.0
6.9102,55.7,1.0
7.0047,55.7,1.0
7.1218,55.7,1.0
6.7603,55.7,1.0
7.0253,55.7,1.0
6.8765,55.7,1.0
6.8061,55.7,1.0
6.6599,55.7,1.0
6.7171,55.7,1.0
6.7452,55.7,1.0
7.003,55.7,1.0
7.1053,55.7,1.0
6.906,55.7,1.0
6.9845,55.7,1.0
6.8616,55.7,1.0
6.691,55.7,1.0
6.8316,55.7,1.0
6.8646,55.7,1.0
6.8613,55.7,1.0
7.0866,55.7,1.0
7.0101,55.7,1.0
7.1505,55.7,1.0
6.8704,55.7,1.0
7.1147,55.7,1.0
6.8569,55.7,1.0
7.0189,55.7,1.0
6.9659,55.7,1.0
7.1567,55.7,1.0
6.9741,55.7,1.0
6.7494,55.7,1.0
6.9596,55.7,1.0
7.1059,55.7,1.0
7.0755,55.7,1.0
7.0258,55.7,1.0
7.4128,55.7,1.0
6.8998,55.7,1.0
6.9117,55.7,1.0
7.1421,55.7,1.0
6.9321,55.7,1.0
6.7388,55.7,1.0
7.1339,55.7,1.0
6.9427,55.7,1.0
7.0208,55.7,1.0
6.9852,55.7,1.0
6.903,55.7,1.0
6.3971,55.7,1.0
6.5517,55.7,1.0
6.8521,55.7,1.0
7.0465,55.7,1.0
6.7821,55.7,1.0
7.016,55.7,1.0
6.7835,55.7,1.0
7.0445,55.7,1.0
7.0226,55.7,1.0
6.8604,55.7,1.0
6.8742,55.7,1.0
6.8724,55.7,1.0
7.1072,55.7,1.0
6.6666,55.7,1.0
6.9181,55.7,1.0
6.9696,55.7,1.0
6.7494,55.7,1.0
6.8468,55.7,1.0
6.9577,55.7,1.0
6.9583,55.7,1.0
7.165,55.7,1.0
6.6525,55.7,1.0
7.2983,55.7,1.0
7.2541,55.7,1.0
7.2581,55.7,1.0
7.3774,55.7,1.0
7.2167,55.7,1.0
6.918,55.7,1.0
6.9604,55.7,1.0
6.9724,55.7,1.0
7.0804,55.7,1.0
6.9192,55.7,1.0
7.0378,55.7,1.0
6.3493,55.7,1.0
6.7556,55.7,1.0
7.0414,55.7,1.0
6.8408,55.7,1.0
6.9846,55.7,1.0
7.0122,55.7,1.0
6.9286,55.7,1.0
7.5062,55.7,1.0
6.8286,55.7,1.0
7.112,55.7,1.0
6.9594,55.7,1.0
7.1471,55.7,1.0
6.805,55.7,1.0
7.2114,55.7,1.0
6.851,55.7,1.0
6.7979,55.7,1.0
6.9266,55.7,1.0
6.9681,55.7,1.0
6.8198,55.7,1.0
7.3004,55.7,1.0
6.5859,55.7,1.0
7.1192,55.7,1.0
7.0557,55.7,1.0
7.2566,55.7,1.0
6.8199,55.7,1.0
6.9853,55.7,1.0
6.9798,55.7,1.0
6.8837,55.7,1.0
6.941,55.7,1.0
7.2577,55.7,1.0
7.1326,55.7,1.0
6.8612,55.7,1.0
6.86,55.7,1.0
7.1033,55.7,1.0
7.1742,55.7,1.0
7.0021,55.7,1.0
6.9262,55.7,1.0
7.2418,55.7,1.0
7.3048,55.7,1.0
7.0647,55.7,1.0
7.0681,55.7,1.0
6.5422,55.7,1.0
7.0406,55.7,1.0
7.2357,55.7,1.0
7.104,55.7,1.0
7.4272,55.7,1.0
6.8546,55.7,1.0
6.8665,55.7,1.0
6.9322,55.7,1.0
6.72,55.7,1.0
7.2453,55.7,1.0
6.7362,55.7,1.0
6.738,55.7,1.0
6.314,55.7,1.0
6.9255,55.7,1.0
6.7172,55.7,1.0
6.4402,55.7,1.0
6.6988,55.7,1.0
7.0875,55.7,1.0
6.9813,55.7,1.0
6.7867,55.7,1.0
6.8126,55.7,1.0
7.1446,55.7,1.0
7.2214,55.7,1.0
6.9836,55.7,1.0
7.0221,55.7,1.0
7.0035,55.7,1.0
6.4682,55.7,1.0
6.7908,55.7,1.0
6.88,55.7,1.0
6.883,55.7,1.0
7.0861,55.7,1.0
6.8267,55.7,1.0
7.253,55.7,1.0
6.7452,55.7,1.0
7.4184,55.7,1.0
6.8458,55.7,1.0
6.6264,55.7,1.0
6.9243,55.7,1.0
6.9892,55.7,1.0
6.9542,55.7,1.0
7.1644,55.7,1.0
7.1338,55.7,1.0
6.9187,55.7,1.0
6.5447,55.7,1.0
6.7924,55.7,1.0
6.7833,55.7,1.0
7.0027,55.7,1.0
6.8766,55.7,1.0
7.1625,55.7,1.0
7.0269,55.7,1.0
7.0792,55.7,1.0
6.9816,55.7,1.0
6.7464,55.7,1.0
6.9848,55.7,1.0
7.1331,55.7,1.0
7.0074,55.7,1.0
6.9079,55.7,1.0
6.7524,55.7,1.0
7.236,55.7,1.0
6.8137,55.7,1.0
6.956,55.7,1.0
6.7935,55.7,1.0
7.0066,55.7,1.0
7.1035,55.7,1.0
7.3089,55.7,1.0
6.9683,55.7,1.0
7.1914,55.7,1.0
6.8427,55.7,1.0
7.0365,55.7,1.0
6.8672,55.7,1.0
7.1147,55.7,1.0
6.7845,55.7,1.0
7.2581,55.7,1.0
7.0033,55.7,1.0
7.1499,55.7,1.0
7.067,55.7,1.0
6.818,55.7,1.0
6.8597,55.7,1.0
7.1565,55.7,1.0
7.0914,55.7,1.0
7.0396,55.7,1.0
6.8556,55.7,1.0
6.9319,55.7,1.0
6.9517,55.7,1.0
6.7839,55.7,1.0
6.9143,55.7,1.0
6.8459,55.7,1.0
6.9675,55.7,1.0
7.0027,55.7,1.0
6.8687,55.7,1.0
7.0631,55.7,1.0
7.023,55.7,1.0
6.7291,55.7,1.0
7.031,55.7,1.0
6.7041,55.7,1.0
7.0916,55.7,1.0
6.7967,55.7,1.0
6.7098,55.7,1.0
6.9632,55.7,1.0
7.1728,55.7,1.0
7.0576,55.7,1.0
6.9298,55.7,1.0
7.1569,55.7,1.0
7.0645,55.7,1.0
7.4198,55.7,1.0
6.9731,55.7,1.0
6.9159,55.7,1.0
7.2086,55.7,1.0
6.8831,55.7,1.0
7.2023,55.7,1.0
6.9117,55.7,1.0
6.8955,55.7,1.0
6.9851,55.7,1.0
7.149,55.7,1.0
6.8781,55.7,1.0
6.9984,55.7,1.0
6.7301,55.7,1.0
7.101,55.7,1.0
7.1004,55.7,1.0
6.9203,55.7,1.0
7.1202,55.7,1.0
6.7834,55.7,1.0
6.9608,55.7,1.0
6.9792,55.7,1.0
7.2487,55.7,1.0
7.2347,55.7,1.0
6.8224,55.7,1.0
6.8886,55.7,1.0
6.9315,55.7,1.0
7.1212,55.7,1.0
7.1102,55.7,1.0
7.0265,55.7,1.0
6.6586,55.7,1.0
6.9008,55.7,1.0
6.9604,55.7,1.0
6.9175,55.7,1.0
7.1674,55.7,1.0
6.8931,55.7,1.0
6.9269,55.7,1.0
7.017,55.7,1.0
6.9661,55.7,1.0
6.8547,55.7,1.0
6.5979,55.7,1.0
6.9117,55.7,1.0
6.9481,55.7,1.0
7.1769,55.7,1.0
6.9492,55.7,1.0
6.6991,55.7,1.0
6.7958,55.7,1.0
6.729,55.7,1.0
7.1043,55.7,1.0
6.8743,55.7,1.0
6.8485,55.7,1.0
6.9114,55.7,1.0
6.9113,55.7,1.0
7.1475,55.7,1.0
6.8125,55.7,1.0
7.0573,55.7,1.0
7.075,55.7,1.0
6.8608,55.7,1.0
7.2427,55.7,1.0
6.9815,55.7,1.0
6.8791,55.7,1.0
7.407,55.7,1.0
6.7985,55.7,1.0
7.2826,55.7,1.0
6.7654,55.7,1.0
6.4731,55.7,1.0
6.8948,55.7,1.0
6.9793,55.7,1.0
6.9749,55.7,1.0
6.7387,55.7,1.0
7.1672,55.7,1.0
6.5853,55.7,1.0
7.0411,55.7,1.0
6.8564,55.7,1.0
6.8245,55.7,1.0
6.8322,55.7,1.0
6.8071,55.7,1.0
7.1857,55.7,1.0
6.7968,55.7,1.0
7.0046,55.7,1.0
6.7937,55.7,1.0
6.7712,55.7,1.0
6.8387,55.7,1.0
6.6511,55.7,1.0
6.93,55.7,1.0
6.9099,55.7,1.0
6.8643,55.7,1.0
6.9481,55.7,1.0
7.0971,55.7,1.0
6.7806,55.7,1.0
7.0531,55.7,1.0
6.9034,55.7,1.0
7.1974,55.7,1.0
6.9008,55.7,1.0
6.6955,55.7,1.0
6.6947,55.7,1.0
6.8347,55.7,1.0
6.9817,55.7,1.0
6.8271,55.7,1.0
7.1183,55.7,1.0
7.296,55.7,1.0
6.9604,55.7,1.0
6.871,55.7,1.0
6.993,55.7,1.0
7.044,55.7,1.0
7.068,55.7,1.0
7.0518,55.7,1.0
6.5791,55.7,1.0
6.8687,55.7,1.0
6.8738,55.7,1.0
7.3833,55.7,1.0
6.838,55.7,1.0
6.8853,55.7,1.0
6.7261,55.7,1.0
7.0578,55.7,1.0
7.0898,55.7,1.0
7.2602,55.7,1.0
7.0522,55.7,1.0
6.9577,55.7,1.0
6.7489,55.7,1.0
6.9582,55.7,1.0
7.1887,55.7,1.0
7.0858,55.7,1.0
7.1742,55.7,1.0
7.1533,55.7,1.0
6.7547,55.7,1.0
7.1005,55.7,1.0
6.7846,55.7,1.0
6.8816,55.7,1.0
7.0565,55.7,1.0
6.7545,55.7,1.0
6.5861,55.7,1.0
6.6086,55.7,1.0
6.9946,55.7,1.0
7.0342,55.7,1.0
6.6576,55.7,1.0
6.9562,55.7,1.0
6.8514,55.7,1.0
7.1646,55.7,1.0
7.0633,55.7,1.0
6.8763,55.7,1.0
7.1071,55.7,1.0
7.1485,55.7,1.0
7.1126,55.7,1.0
7.1084,55.7,1.0
6.9656,55.7,1.0
7.0552,55.7,1.0
6.8276,55.7,1.0
6.8071,55.7,1.0
7.1139,55.7,1.0
6.7532,55.7,1.0
7.0451,55.7,1.0
6.9178,55.7,1.0
6.8704,55.7,1.0
6.9133,55.7,1.0
6.7012,55.7,1.0
7.0505,55.7,1.0
6.8325,55.7,1.0
7.1707,55.7,1.0
7.1182,55.7,1.0
6.9986,55.7,1.0
7.0626,55.7,1.0
6.8567,55.7,1.0
7.3299,55.7,1.0
6.9428,55.7,1.0
6.9805,55.7,1.0
7.1849,55.7,1.0
7.1343,55.7,1.0
6.9244,55.7,1.0
7.0404,55.7,1.0
7.0168,55.7,1.0
7.1825,55.7,1.0
6.7678,55.7,1.0
6.7668,55.7,1.0
7.255,55.7,1.0
6.7382,55.7,1.0
6.716,55.7,1.0
6.9122,55.7,1.0
7.2838,55.7,1.0
7.2975,55.7,1.0
6.5833,55.7,1.0
6.6539,55.7,1.0
6.9118,55.7,1.0
6.7753,55.7,1.0
6.8822,55.7,1.0
6.9571,55.7,1.0
6.7899,55.7,1.0
7.0033,55.7,1.0
6.7504,55.7,1.0
7.1637,55.7,1.0
7.0252,55.7,1.0
7.2293,55.7,1.0
6.9201,55.7,1.0
6.9187,55.7,1.0
7.0773,55.7,1.0
7.0469,55.7,1.0
7.0478,55.7,1.0
6.8078,55.7,1.0
6.9364,55.7,1.0
