Loss
9.19653034
8.86116505
8.21733379
8.71149921
7.99568176
7.66325903
7.14222336
7.60167074
7.69068003
7.72659445
8.04699707
8.03628445
8.40243244
7.69244862
7.71204329
7.61829376
7.90974331
7.61227226
7.89026403
6.93334341
7.81521463
7.23660851
8.06141472
8.22648144
7.5254612
7.67434359
7.58055735
7.74786997
7.07174444
7.47337818
7.81922579
7.22962999
7.61979914
7.25686312
7.56765985
7.07226086
7.29506254
7.88168859
7.03765774
7.44359446
7.37095737
7.39517689
6.71887589
7.60770321
7.18075466
7.43300152
6.64292812
6.934762
6.91850185
7.04273129
7.00663805
7.29607248
7.20297623
7.74615765
7.07424974
7.30360508
7.29136848
6.87355947
7.11151361
7.2308116
7.38313913
7.15007401
7.3545804
7.19405699
7.26820135
7.37191343
7.36988211
7.39980888
6.89061213
6.82986069
6.99759436
7.12728024
7.1245923
6.63815784
7.11092997
6.66817808
7.1182251
6.70388031
7.36140347
7.06901693
7.14505148
7.19517183
7.06136417
7.14481354
7.25350904
7.3495636
7.15874052
6.93207169
6.83777714
7.31335258
6.80013657
7.26603556
6.9528966
6.84092188
7.10385275
7.10476303
6.33468008
7.03748322
7.64668941
7.20501566
7.10330677
7.33623791
7.16642666
6.9383359
6.97774076
7.23807335
7.20457506
6.84173012
7.01855898
6.72038031
6.88116932
7.07047939
6.74778366
7.49906111
6.5269146
6.61153269
6.96039724
7.01821899
6.55496359
6.84348726
6.88965273
7.01743317
6.42097187
6.63139009
6.87449026
7.13855505
6.37522364
6.85787821
6.70001173
7.19563293
7.56433964
7.27802181
7.33501101
7.35255194
6.63258886
6.82725525
7.13737106
7.11036539
7.13412428
6.93322849
6.92062759
7.21819448
6.55320787
6.63845253
6.78181076
6.63858747
7.14365816
6.63605976
6.87286282
6.63314009
6.6508379
6.88477659
6.91003323
6.68121672
6.68069458
6.97081232
7.00277615
7.0309062
6.74190187
7.13676357
6.52891541
7.00656748
6.82527637
6.28001451
6.56445503
6.89036369
6.73300648
6.60014772
7.02912235
7.12483311
6.16201115
6.25380278
6.83004951
6.89011908
7.23561954
7.06999683
6.85876369
6.54424191
7.0748105
6.63507795
6.62030649
6.58019018
7.00838089
6.98400593
6.51231146
6.6262641
6.71308422
7.2167058
6.45970535
6.98775005
6.69345093
6.66824484
6.76194859
7.00028419
6.76595831
6.79635572
6.94907713
6.61453247
6.85519409
6.88526773
6.83351707
6.57922411
6.73584986
7.34749842
6.48769236
6.50731897
6.47866011
6.60275602
7.12694931
6.44001055
6.8454361
7.03906155
6.73030949
6.87005758
6.31161261
6.75716591
6.78361893
6.85253763
6.72733259
6.69320631
6.35580969
6.86776876
6.9142065
6.75840759
6.9670887
7.01582289
6.28728724
6.32608652
5.96358395
6.77726793
6.49021626
6.81081629
6.87162161
6.71656847
6.64116192
6.55309725
7.1573391
6.42837763
6.49703836
6.9323225
7.28535604
6.82895231
7.03945494
6.57082033
6.60705996
7.14350462
6.65325069
6.93125105
7.04535723
6.65828943
6.88379574
6.94627666
6.81752157
6.72021103
6.61073542
6.89910603
6.55589437
6.77689457
6.81700134
6.8739152
6.5184412
6.8137207
6.24291372
6.25879335
6.49277735
6.46994638
6.40893173
6.89690971
7.00458384
6.64764071
6.68739653
6.79365206
6.55836153
6.26882982
7.21851683
6.33123207
6.84743547
6.58620214
6.43444967
6.67848587
6.62413645
6.69523239
6.42959023
6.46401596
5.96619987
6.8048954
6.86121988
6.83201838
7.03367805
6.73754263
6.87849855
6.57471848
6.78455114
6.78808546
7.01112032
6.73558617
6.29322243
6.715065
7.15551376
6.74007702
6.79603148
7.18260527
6.4043026
6.11437654
6.69000196
6.6024766
6.72666121
6.69016886
6.9368453
6.15222692
6.14685869
6.39445782
6.24825716
6.20790243
6.90197563
6.57791758
6.628932
6.52933693
6.77183723
6.93104982
6.66317272
6.57266521
7.09392881
6.74625063
6.71719313
7.19744778
6.92663813
6.60904121
6.48597527
6.7860465
6.85498857
6.83399725
7.076056
6.56195068
6.70179844
6.70127201
6.86410952
6.88551188
6.54171753
6.19105959
6.67046404
7.03801584
6.53249693
6.42560339
6.8031044
6.28653622
6.68823099
6.14133787
7.04248476
6.5097456
6.77101898
6.61878538
6.73357296
6.99090052
6.60691786
6.84670258
6.54911423
6.7123723
6.72825527
6.77272129
6.6466279
7.13813019
6.21305943
6.36855602
6.87781525
6.67965508
6.65808582
6.96388197
6.910707
6.91101885
6.68208838
6.17364407
6.73539639
6.12907124
6.7124362
6.56532717
6.31171274
6.82664156
6.60629368
6.8081131
6.18049049
6.50902748
6.52450228
6.43919706
5.96063232
6.96861124
6.66709566
6.40524197
6.79537535
6.71501875
6.83067131
6.54419041
6.28597879
6.62708473
6.87486076
7.23932695
6.64002657
6.6062541
6.57079124
6.91272402
6.47918367
6.84490538
7.08760643
6.48254871
6.24190855
6.6145339
6.64160156
6.5660677
7.16794491
6.97338867
6.57054949
6.62589025
6.68273258
6.14504194
6.25810146
6.25154591
6.71094179
6.39410496
6.64384604
6.96663237
6.7984333
6.75006628
6.59020233
6.75593662
6.32619143
6.73507261
6.85682678
6.68416023
6.74818659
5.76986361
6.51521397
6.48455954
6.60578823
6.4324398
6.0104351
6.71805143
6.57789087
6.30579281
6.74735403
6.59725809
6.83829594
6.78704786
6.67642927
6.47900772
6.5767436
6.48046875
6.8167429
6.80997419
6.60162544
6.43993282
6.83650208
6.24991322
6.3401947
6.79713488
6.69571924
6.70518446
6.299263
6.55391359
6.58678627
6.65276289
6.69107246
6.41611147
6.56694174
6.06448841
6.75932693
6.60866022
7.18317175
6.65264654
6.45895481
6.51482582
6.52442837
7.02278662
6.67628717
6.47451019
4.7027216
6.18513155
6.55601835
6.39534283
6.53352451
6.72856951
6.480021
7.06336308
6.57160521
6.85591221
6.39026308
6.27974558
6.71526003
6.82372522
6.62493896
6.95443249
6.65656853
6.60016918
6.68868923
6.71030903
6.88225126
6.53848267
6.27776051
6.6006999
6.27151394
6.82228231
6.81492329
6.78928232
6.72794151
6.39171982
6.01272726
6.27654886
6.07473707
6.91605234
6.18933296
6.82076216
6.44494152
6.71882296
6.1341033
6.26197815
6.4292798
6.781394
6.71594715
6.81423378
7.05832195
6.68671036
6.48475122
6.34292459
5.16792679
6.57153034
6.95119238
6.31323433
6.54090357
6.46022606
6.3507328
6.6768055
6.61856747
6.39203978
7.09098673
6.88963366
6.6278739
6.45420551
7.10737467
6.22426796
6.32720232
6.77234268
6.56576633
6.86333561
6.52844858
6.56386614
6.65778732
6.60994625
6.69727325
5.83870363
6.51834297
6.39853382
6.73602772
6.41780996
6.49761295
6.45280313
6.89174795
6.21293354
6.39518881
6.72708893
6.50760365
7.43117571
6.77275229
6.90987825
6.45795965
6.22398233
6.24351978
6.77908182
6.17123795
6.28486967
6.44798183
6.62526274
6.54148769
6.16775417
6.36274767
6.73509645
6.9292717
6.59318972
6.49984312
6.52176428
5.94422531
6.96461153
6.06214666
6.64685869
6.39526653
6.04583216
6.39716721
6.55972815
5.86423063
6.62274456
6.50217819
6.56992102
7.11385345
6.5991888
6.46636295
6.67736006
6.7655983
6.41700554
6.65637875
6.49577904
6.86396408
6.67805719
6.64057493
6.59050846
6.62045622
6.97713089
6.62046146
6.8019681
6.6898365
6.59427404
7.06759501
6.32643414
6.59897804
6.36700535
6.61437559
7.31895971
6.48498154
6.55034971
6.58063269
6.67269754
6.62252569
6.40393162
6.30997419
6.65136576
6.70118904
6.69253016
6.42229271
6.48613787
6.34654999
6.44983673
6.32469225
6.04569912
6.79372072
6.52890444
6.61748362
6.75228548
7.06540966
6.45189238
6.54610205
6.54521084
6.42404032
6.37688732
6.32246256
6.78052759
6.4285388
6.82406521
6.61897755
6.49365616
6.29617977
6.69981527
6.7298789
6.24569082
6.38595295
6.23725176
6.38938379
6.46571922
5.75326157
6.75290251
6.24738073
6.65763617
6.64107084
6.54875803
6.82244539
6.7439332
6.53961325
6.57294893
7.10118294
6.54660225
6.56689501
6.76625443
6.50194311
6.46965647
5.37710667
6.47293139
7.04113722
6.61167717
6.72520018
6.54661417
6.36349392
6.52583742
6.6779747
6.43899298
6.57095623
6.58301115
6.54066944
5.85959387
6.52092886
6.56930113
6.3844161
6.36241198
6.22043324
6.47415638
6.58217525
6.46807146
6.72465277
6.65958357
6.26224709
6.64155102
6.79748297
6.57230806
6.5069828
6.40515041
6.71483231
6.80426788
6.95893049
6.12273741
6.70324802
6.1451087
5.76436806
6.1304245
6.83632612
6.52331352
6.31298208
6.81500196
6.48779392
6.09922123
6.44669724
6.2843895
6.26960516
6.41718292
6.6475482
6.30775261
6.35831928
6.60405111
6.41797924
6.34544468
6.53220797
6.20768642
6.55388498
6.37236118
6.48770905
6.2367754
6.4210372
6.72351217
5.93633986
6.90794992
6.21355295
6.30966997
6.58528757
6.49868155
6.45034885
6.4795289
6.34597015
6.14068937
6.37182856
6.57729816
6.3673172
6.21771002
6.5455389
6.56217289
6.36514759
6.52881956
6.41331482
6.74286747
6.95353937
6.1204443
6.4507699
6.58820248
6.65607738
6.50358963
6.3277669
6.60536623
6.35357285
6.52639151
6.3599968
6.15664864
6.33301115
6.3463726
6.32250643
6.50542831
6.02102089
6.41376162
6.42078257
6.60886002
6.58305788
6.54493761
6.79246521
6.45017004
6.80625725
6.7997303
6.0429101
6.54711437
6.24794102
6.3608923
6.66838598
6.1764946
6.44197178
6.3244071
6.71493578
6.48855829
6.68287039
6.69169569
6.54367638
6.40049314
6.23383999
6.29888773
6.71512842
6.9572463
6.25607538
6.53839779
6.523911
6.17526007
6.67509365
6.55852413
6.32822704
6.42531538
6.32846451
6.83844042
6.3638711
6.85587549
6.49080992
6.63562298
6.34851885
6.12180328
6.99391317
6.4432478
6.48053503
6.93210793
6.79687834
6.29316521
6.44912004
6.0257206
6.22545481
6.55282211
6.47883606
6.75663042
6.28486156
6.7434473
6.55953503
6.56738091
6.74654722
6.63852978
6.41275883
6.6917901
6.57543802
6.02843475
6.17723846
6.48127651
6.048069
5.80324268
6.24448729
5.49211216
6.40872526
6.53884983
6.35798502
6.29880476
6.45180607
6.85400724
6.8775363
6.32595015
6.62695265
6.06567097
6.43179321
6.63798952
6.64782524
6.47269011
6.5156889
6.26674128
6.01154375
6.92183828
6.48452663
6.77652836
6.36053848
6.57470322
6.57391405
6.43973541
6.67590809
6.40471649
6.27100182
6.76487255
6.29438734
6.60575771
6.67392826
6.61000252
6.73101139
6.55633259
6.48990297
6.39049149
6.52365351
6.2202239
6.19124985
6.37848806
6.6057682
6.3930788
4.69278193
6.14069414
6.54712343
6.37260628
6.61934471
6.89485502
6.15730381
6.05252647
5.97027683
6.2350111
6.64362812
6.38067436
4.64627314
6.62541914
6.42780495
6.61802197
6.60883093
6.33316231
6.40224648
6.16521502
6.31301022
6.27872181
6.17145634
6.3640933
6.44251013
6.66918421
6.53025532
5.96048069
6.79823875
6.14050341
6.37052679
6.76124239
6.0457449
7.06733751
6.08654499
6.65016174
6.28254128
6.52931166
6.9628315
6.56399012
6.56257629
6.59973288
6.5014782
6.41633654
6.62891436
6.57717657
6.0926857
6.14387751
6.6566453
6.41632032
6.26268053
6.70742702
6.31253767
6.17205
6.09722185
6.33819008
6.5329442
6.49943829
5.88801622
6.44125605
6.38982248
7.03498125
6.27997923
6.24403238
6.53259993
6.516747
6.52242327
6.4911747
6.229146
6.53146982
7.01612043
6.52004576
6.05633068
6.60295868
6.49217606
6.60007048
6.13560534
5.79303646
6.56609154
6.40855503
6.26422644
6.73403025
6.6773057
6.46968699
6.06340408
6.54718733
6.40228796
6.67632294
6.5795331
6.40261078
6.34676647
6.42126036
6.77215385
6.32227373
6.41432142
6.18638563
6.11766434
6.05534506
6.28373194
6.39721012
6.65071917
6.62200356
6.27842331
6.34589911
6.82533741
6.58478212
5.76343107
6.67807817
6.04601336
6.73891783
6.06826019
6.55423927
6.78600788
6.77035761
6.41314268
6.16975451
6.0118289
6.46045303
6.4076
6.98318911
6.62645245
6.31055832
4.38030434
5.9317565
6.14645147
6.38177204
6.43649292
6.32337379
6.36440086
6.53253365
6.28975821
7.07885885
6.38862133
6.53342009
6.17544365
6.93098736
6.19270325
6.1494832
6.49316692
6.49400425
6.20257854
6.43702507
5.81731701
5.99889278
6.50712919
6.40806484
6.81294346
6.38195944
6.58211946
5.94655228
6.60925055
6.15506601
5.93204021
6.38435078
6.31749964
6.56187153
6.40834427
6.46220255
6.30939865
6.49994469
6.46332788
6.1990447
6.15550756
6.2679038
5.76300383
6.49400091
6.15092897
6.08163977
6.39936829
6.53166199
6.44859743
6.53066349
6.44781256
6.33641434
6.26373959
5.72420216
6.46739626
6.64839554
6.20287132
6.46400309
6.68542576
6.19910288
6.58966637
6.56270838
6.49559546
6.07209349
6.44761705
6.39023066
6.2521081
6.48076868
5.93630362
6.41115904
6.36740923
6.40332222
6.31461668
6.45360851
6.50878572
6.15205574
6.4185648
6.05861759
6.58042955
6.73955679
6.69913769
6.10607529
6.22136307
6.56214714
6.38056231
6.26378775
6.11068392
6.17261219
5.49887609
6.54075718
6.43071604
6.80205059
6.53224039
6.30236816
6.39835215
6.23242474
6.61711597
6.52133274
6.30370426
5.89078712
6.16069269
6.38363981
6.30318117
6.17061043
5.5699625
6.24803877
6.41908836
6.18263531
6.53734207
5.97230482
6.7971468
6.29764175
6.23436594
6.23762417
6.22727823
6.28363323
6.50308514
6.20415258
6.15282536
6.46854544
6.1059432
6.10957766
6.38627815
6.32175493
6.37149239
6.80230379
6.16675854
6.39492846
6.3401041
6.27088451
6.13745975
6.66862154
6.20779133
6.20705032
6.03695679
6.62026787
6.28891754
6.20599651
6.73609209
6.29675436
5.62287045
6.32184839
6.17151594
6.33268166
6.46779394
6.09390736
5.82214499
6.23189974
6.34956932
6.12872553
6.39718962
6.41370249
6.43494749
6.25427818
6.47521687
6.48166943
6.71440744
5.88941765
6.83015251
6.63738203
6.04777288
6.40600681
6.36422682
6.13202953
6.57226562
5.68007469
6.16284561
6.73262882
6.04179668
5.59043217
6.50928736
6.50338602
6.16525507
6.33386469
6.73094273
6.6040659
6.2607975
6.26259565
6.45595694
6.489151
6.42967129
6.30502224
6.56599522
5.94894743
6.14645815
6.39168787
6.65373039
6.77364683
6.43402863
6.5894208
6.25666809
6.60001135
5.79058409
6.02272797
6.59570837
6.48891497
6.25953865
6.11054754
6.33283424
6.29151011
6.31985426
6.35785437
6.73274851
6.20194054
6.46403027
6.38115454
6.59325361
6.28221464
6.16698027
6.38888073
6.80658436
6.28650761
6.58111715
6.32876968
6.34082317
6.33679962
5.92005205
6.15147877
6.41569471
6.48008919
6.06251383
6.24465466
6.03202009
6.80523729
6.61421585
6.38909435
6.36301374
6.39293242
6.4173646
5.9558444
6.03304148
6.35955191
6.12908602
6.32333946
5.24925947
6.71397591
6.25889874
6.15455723
6.475564
6.23810816
6.05428934
6.59254408
6.40916157
6.24012899
6.39478731
6.41617203
6.44238615
5.94098186
6.02699375
6.54325819
6.57850313
6.39179325
6.28430605
6.495893
6.59017467
6.68303919
6.25159979
5.50614119
6.29065275
6.54110003
6.23100853
5.62601423
6.3016367
6.68263006
6.43100023
6.0656023
6.47234917
6.30531216
6.75998402
6.55688047
6.22391415
6.61405802
7.0350337
6.30956268
6.57501221
6.65503263
6.45608091
6.38296938
6.09660625
6.4403491
5.5439086
6.54409981
6.25556707
6.09825468
6.47732067
6.43882847
6.42774153
6.59893465
6.33172369
6.40229225
6.02167559
6.57896614
6.13796997
6.74791288
6.14720631
6.22822094
6.34757853
6.16148138
6.50346947
6.59674263
6.54713058
6.08660793
6.44264078
6.48260117
6.32569218
6.29632044
6.41697502
6.30362654
6.3218236
6.20207405
6.4907136
6.65941048
6.24016237
6.53647804
6.23735142
6.60427523
6.3425808
6.2143364
6.22106504
6.04109287
6.49406338
5.77777719
6.27845287
6.49395752
6.41273212
6.26266718
6.29748821
6.45821095
6.0338335
6.4295125
6.56785393
6.04282904
6.42843866
6.5814805
6.40823317
6.77409172
6.36209106
5.88494778
7.09726477
6.29369688
6.48536444
6.55689859
6.78247356
6.81015253
6.7510891
6.50350428
6.40403032
6.39155245
6.63426733
5.92063475
6.49586582
6.57303238
6.28006506
6.54850864
6.14105272
6.38261127
5.76333284
5.88629246
6.24724436
6.20269775
6.33761501
6.45767641
6.45424891
6.63904762
6.33180761
6.50594044
6.35437298
6.33570242
6.16721439
6.01375008
6.08807421
6.40913773
5.84937096
6.40245724
6.54940844
6.58647966
6.1043725
6.23959541
5.92295742
6.53138113
5.93828249
6.55961418
6.39153528
6.55310917
6.37892866
6.59760427
6.25060081
6.09553337
5.62460709
6.22235203
6.40897369
6.44001627
6.30081606
6.21748924
6.48276329
6.00501347
6.30498648
6.14588976
6.60160112
6.13166094
6.12641859
6.40602779
6.1843009
6.38212156
6.35124683
6.31925774
6.37761021
6.30889797
6.25214767
6.33160686
6.24428368
6.25350046
6.12897253
6.31854105
6.16459894
6.08816481
5.718431
6.61073732
6.06564569
5.95041752
6.21427584
5.87391376
5.94163704
6.11732721
6.47953892
5.99706841
6.51561546
5.99781895
5.717906
6.54786348
6.70014334
6.44599438
6.61662006
5.8232975
6.5752492
6.02834797
6.14382267
6.53686714
6.17938948
5.97009468
6.03268814
6.09013081
6.14149523
6.25317717
6.41916227
6.09210396
6.36670351
6.53790331
6.30286074
5.95211124
6.63358068
6.32674313
6.80205488
6.36427402
6.0273366
6.57614326
6.04600716
6.12236547
5.74995136
6.50992775
5.89147806
6.54985142
6.35549974
6.4519701
6.6430583
5.95228815
6.23190403
5.70802832
6.31912136
6.5103302
6.26348591
6.35244894
6.73684406
5.81155729
6.05358982
6.35991383
5.89933205
6.39973021
6.36918163
5.97506332
6.50145292
6.58862066
6.12540483
6.38107014
6.41769314
6.30019903
6.11174583
5.68687916
6.42635822
6.57186651
6.60040045
6.26854277
6.73681402
6.25895882
6.44049692
6.01830864
6.10158825
5.93747854
6.62464142
6.19636774
6.54713535
6.16683531
6.51512527
6.49999428
5.89619732
6.12381887
6.30296135
5.79414511
5.52020979
6.52093601
6.4073863
6.37858438
6.35627699
6.21970463
6.24247742
6.69949245
6.60156393
6.76050377
6.24509525
5.85237503
6.26423931
5.8637023
5.97741652
6.38948965
6.69033289
6.17890549
6.3223362
6.43059444
6.64127874
6.07251453
6.24150991
6.27260065
5.75892258
6.50791407
6.47510433
6.0215559
6.20535135
6.12002373
6.42012596
6.18968868
6.07872105
6.32374239
6.07677841
6.5292201
6.36188984
6.00866508
6.40671921
6.46990538
6.0648818
6.05705547
5.78181553
5.76210642
6.565938
5.85643721
6.46460247
6.11315727
6.00136852
6.45963717
6.18154716
6.01109076
6.26079798
6.40540791
6.32247019
6.34888458
6.29782391
6.23301792
6.14901924
6.29833412
6.28794289
6.15742397
6.10812378
6.26822376
6.3299799
6.42262459
6.74886179
6.58378839
5.9146843
5.90203142
6.3874321
6.1875701
6.79819107
6.36865807
6.23315382
6.32839108
6.14948511
6.43587828
5.80417204
6.49751902
6.4585042
6.24488068
6.27123928
6.2899065
6.44408226
6.38669443
6.34969616
6.02266312
6.36510515
5.72748661
6.41076851
6.2068119
5.8869586
5.47274017
6.41113186
6.40133572
6.13183928
6.33054256
6.1420207
6.21579027
6.59815311
6.30977488
6.25536871
6.31921911
6.48451233
6.17154884
6.56737566
6.33172083
6.20439816
6.43571568
6.34847784
6.45456553
6.50056601
6.66590023
6.28297758
6.0600996
6.57807064
6.82987022
5.60583782
6.24936199
5.54333925
6.01900387
6.43254328
5.45442533
6.22382593
6.3302803
6.84299421
6.27782726
6.37095547
6.44680119
6.26890421
6.29944229
6.40166903
6.63168812
6.05599308
6.39955091
6.17880249
6.2806983
6.07877398
6.77110672
6.30700922
6.3696661
6.53656197
6.34484959
6.41333771
6.04767799
6.1354866
5.66124916
6.00842857
6.24614859
6.60132313
6.50167608
6.31310177
6.41386652
6.53659725
6.00132084
6.5322051
6.55337715
6.27868509
6.46419144
6.67020178
6.35620165
5.9186945
6.16017962
6.12494373
6.38782501
6.55930758
5.82920265
6.31557703
6.30513334
6.02526712
6.27025843
6.31525469
6.26529646
6.37832689
5.8698926
6.36567211
6.47095442
3.73655176
6.43156433
6.55503798
6.64914894
6.26022053
5.67246294
6.47555828
6.55373144
6.01154184
6.3489337
6.22301388
5.97394276
5.56860924
7.29552746
6.32714844
6.15563965
6.28562117
6.01701736
6.54920626
6.21647501
6.45098162
6.21103096
6.47614956
6.20061016
6.39192581
6.45746231
6.08885908
6.46892548
6.01928663
5.80616379
6.68262815
5.81246567
6.59450722
5.79396486
6.56393147
5.75263882
6.70968866
6.09019709
6.27946758
6.18824005
6.59380102
6.15167475
6.50465107
6.2980442
6.0973506
6.08167696
6.21669769
6.25756407
6.14677477
6.20586395
6.52024555
6.38563967
6.49076557
6.14817953
5.83602667
6.45747709
6.23013544
6.24540043
6.5520587
6.45130253
6.56740522
6.29568291
5.90227985
6.3023243
6.28125811
5.99018526
6.43304968
6.38870764
6.38893318
6.69851685
6.39791584
6.07815123
6.22457504
5.96328831
4.51238203
6.7732687
6.35472202
6.41915751
6.49703026
5.19290352
6.14345407
6.17376375
6.79024363
6.71679926
6.09051323
6.1440506
5.76831007
6.78490639
6.3234067
6.28666687
6.09664774
6.13170815
6.06630659
6.16703367
6.0718751
5.99212837
6.11523342
6.35547495
6.20647097
6.07852364
6.46262217
6.00556278
6.09918547
6.15598488
6.52041578
5.66611671
6.05879736
6.13649225
5.89881086
6.1514864
6.39973068
6.36493015
6.48997116
5.60247087
6.25209856
6.61328411
6.40319633
5.73038435
6.48156357
6.36622
6.07546282
5.894701
6.23443079
6.498487
6.28521585
6.31224632
5.8609252
6.17285872
6.34268332
6.36842871
6.09860182
6.42154646
6.22166491
6.17616034
6.22679281
6.082582
6.49612522
5.98546362
5.71942377
6.00615168
6.17842627
6.39941835
6.66997051
5.87384939
6.42501259
6.42045498
6.29672766
6.51869059
6.29376078
5.97690868
6.47958374
6.2870388
6.56506443
6.45012379
6.31511402
6.09665108
6.13608265
6.28985548
6.67357016
6.51678514
6.23237038
6.28518009
6.35502148
6.41792345
6.38928556
6.51270819
6.24477673
6.42281294
6.24544525
5.52705956
6.19671106
6.29405355
6.42867804
6.21289062
6.33511114
6.40420437
6.23368263
6.1842432
6.15631342
6.1710453
6.14636612
5.96758413
6.06377172
6.03119993
6.40204525
6.48932409
6.23747921
6.48470974
6.00145864
6.4554801
5.68647861
6.0020771
6.16302919
6.05287361
6.52098513
5.97326756
6.05988693
5.16398907
5.81828833
6.45638752
6.43492079
6.2989068
6.24817276
6.35324526
5.95131493
6.46776247
6.12748051
6.17059565
6.2903223
6.303545
6.53785992
6.74316883
5.98879623
6.41217566
6.16632938
6.25898886
5.99088144
6.04022408
6.20501375
6.13727379
6.07680035
6.01282406
6.33727503
6.47597742
6.34536028
6.5248847
6.10959482
6.19881105
6.22863913
6.5124507
6.35551643
5.81624842
6.12397385
5.44472265
5.64953375
6.17698193
6.2517004
6.29186869
6.73357153
5.9292655
6.34837246
4.36533928
6.13005924
5.71749592
6.25129843
6.40957975
6.6739974
6.29101562
6.4530859
6.10906363
6.69641113
6.10363722
6.50268269
6.30747843
6.65039635
6.4310236
6.32679224
5.94684172
6.29669714
6.2520175
6.7143383
6.36255217
6.22386932
6.32333088
6.18712521
6.12899685
6.25458527
6.07358551
6.54488945
6.14090252
6.4968071
6.03947735
6.43065214
6.22722292
6.42316914
6.03162241
5.9373436
6.22249508
6.27216148
6.70995283
6.41462898
6.5767684
6.45171928
6.25985146
5.67557049
6.37094307
6.20793009
6.22441196
6.39336586
6.01759481
6.45465899
4.56032753
5.95690918
6.50789261
5.97123051
6.08963394
6.45273829
5.91945028
5.77900553
6.00123072
6.15388393
6.1408062
6.35553074
6.46054554
6.20075226
5.87689638
6.43650866
6.02916193
5.87892866
6.40135956
6.2356
5.97934008
6.56719017
6.35312748
6.36538649
6.28881407
6.16319847
6.0667305
6.29817867
6.15675402
5.8705411
6.38124847
6.46478415
6.22100258
5.76556492
6.54284191
6.10115528
6.14582443
5.4556632
5.89637041
6.51357794
6.09202862
6.61504602
6.27817917
6.22817707
6.20783091
6.47402239
6.56215334
6.0151391
6.47263575
6.51507759
6.3557229
6.11319399
5.8585887
6.10437012
6.30509138
5.86598969
6.24167204
6.52062798
5.96281338
6.21632576
7.11802292
6.42972183
6.25530386
5.89944458
5.98859358
6.63972902
6.09934235
6.12224531
6.03749228
6.02951097
6.30860043
6.32887983
6.5753746
5.92222643
6.51964092
6.28733492
6.06874943
6.66458511
6.873909
5.7365427
5.83168459
6.20098734
6.23629856
6.4419651
6.23604393
6.11900234
6.4845767
6.26576376
6.24719381
6.92675924
6.15472937
6.49325991
5.88451195
6.05749369
5.67570877
4.4035778
6.30613565
6.16219091
6.20154047
6.28990841
5.98994446
6.45434666
