train_acc,loss,0,1
53.08,1.6545,,
53.192,1.6573,,
53.147,1.6572,,
53.191,1.6572,,
53.191,1.6568,,
53.234,1.6565,,
53.19,1.656,,
53.189,1.6551,,
53.189,1.6553,,
53.104,1.6564,,
53.188,1.6555,,
53.188,1.6518,,
53.228,1.647,,
53.228,1.6465,,
53.248,1.6439,,
53.247,1.645,,
53.185,1.6431,,
53.305,1.643,,
53.225,1.6438,,
53.184,1.6446,,
53.125,1.6434,,
53.125,1.6448,,
53.086,1.6432,,
53.202,1.6425,,
53.221,1.6403,,
53.316,1.6416,,
53.258,1.6408,,
53.276,1.6405,,
53.312,1.6393,,
53.33,1.6387,,
53.347,1.6386,,
53.382,1.6375,,
53.344,1.6347,,
53.379,1.6348,,
53.486,1.6322,,
53.538,1.6311,,
53.482,1.6294,,
53.516,1.6316,,
53.602,1.6343,,
53.617,1.637,,
53.596,1.6357,,
53.698,1.6361,,
53.677,1.6344,,
53.692,1.6328,,
53.671,1.6314,,
53.702,1.6325,,
53.716,1.6312,,
53.763,1.6302,,
53.743,1.6306,,
53.767,1.6286,,
56.25,1.628,,
54.688,1.6285,,
53.125,1.6271,,
52.344,1.6265,,
55.0,1.6262,,
54.688,1.6292,,
54.018,1.6294,,
52.344,1.6266,,
50.347,1.6259,,
50.625,1.6247,,
52.841,1.6232,,
53.385,1.6243,,
53.606,1.6236,,
54.464,1.6239,,
53.333,1.6234,,
53.125,1.6231,,
52.757,1.6214,,
52.778,1.6212,,
52.632,1.6196,,
52.344,10.4767,,
52.381,10.4596,,
52.415,10.3723,,
52.582,10.2773,,
52.344,10.5334,,
52.625,10.536,,
52.284,10.5411,,
52.083,10.5765,,
52.121,10.5645,,
51.832,10.5882,,
51.146,10.5706,,
51.411,10.5633,,
51.074,10.6242,,
51.515,10.5852,,
51.287,10.5853,,
51.518,10.6024,,
51.736,10.6208,,
52.365,10.6175,,
52.467,10.6159,,
52.965,10.6124,,
53.125,10.6267,,
53.125,10.6066,,
53.274,10.5932,,
53.416,10.5717,,
53.551,10.568,,
53.681,10.5896,,
53.872,10.5718,,
54.122,10.5841,,
53.971,10.5943,,
54.145,10.5826,,
54.375,10.5801,,
54.596,10.5718,,
54.627,10.5715,,
54.717,10.5578,,
54.803,10.5511,,
54.886,10.5622,,
54.855,10.5555,,
55.044,10.5592,,
55.011,10.5575,,
55.032,10.564,,
55.156,10.572,,
55.277,10.5736,,
55.343,10.5828,,
55.308,10.5849,,
55.322,10.585,,
55.433,10.5969,,
55.54,10.6043,,
55.69,10.6062,,
55.836,10.608,,
55.661,10.5998,,
55.536,10.6087,,
55.414,10.6128,,
55.208,10.616,,
55.009,10.6093,,
55.025,10.6192,,
54.875,10.6274,,
54.811,10.6314,,
54.748,10.6292,,
54.607,10.6365,,
54.707,10.6366,,
54.766,10.6395,,
54.938,10.6411,,
55.03,10.6292,,
55.12,10.6274,,
55.171,10.6215,,
55.184,10.6162,,
55.305,10.6208,,
55.388,10.6208,,
55.504,10.6253,,
55.618,10.6339,,
55.625,10.634,,
55.769,10.636,,
55.876,10.6339,,
56.048,10.629,,
56.084,10.6368,,
56.086,10.6333,,
56.217,10.6349,,
56.314,10.6319,,
56.378,10.6324,,
56.313,1.5892,,
56.438,1.574,,
56.498,1.6749,,
56.526,1.6892,,
56.462,1.5536,,
56.43,1.5691,,
56.577,1.6063,,
56.515,1.6328,,
56.513,1.6765,,
56.366,1.6744,,
56.365,1.6305,,
56.193,1.6174,,
56.194,1.6367,,
56.194,1.6398,,
56.167,1.6696,,
56.223,1.6797,,
56.332,1.6832,,
56.385,1.6806,,
56.303,1.6899,,
56.409,1.681,,
56.434,1.6847,,
56.432,1.6772,,
56.302,1.6671,,
56.301,1.658,,
56.326,1.6511,,
56.326,1.6545,,
56.325,1.6556,,
56.374,1.6591,,
56.348,1.6657,,
56.372,1.672,,
56.395,1.681,,
56.514,1.6772,,
56.679,1.6763,,
56.723,1.6817,,
56.767,1.681,,
56.81,1.6793,,
56.782,1.6747,,
56.801,1.6696,,
56.729,1.66,,
56.839,1.6571,,
56.924,1.6568,,
56.942,1.6464,,
56.937,1.6424,,
57.02,1.6371,,
57.059,1.6315,,
57.096,1.6262,,
57.069,1.6151,,
57.085,1.6212,,
56.994,1.6172,,
56.905,1.6085,,
56.942,1.6091,,
56.917,1.6113,,
56.892,1.6108,,
56.949,1.6037,,
56.965,1.6008,,
56.981,1.601,,
56.956,1.5971,,
57.031,1.5981,,
56.947,1.5938,,
56.843,1.5938,,
56.8,1.5919,,
56.855,1.5938,,
56.735,1.5946,,
56.829,1.592,,
56.806,1.5895,,
56.936,1.5858,,
56.837,1.5833,,
56.834,1.5794,,
56.905,1.5779,,
56.845,1.5851,,
56.86,1.5857,,
56.912,1.5908,,
56.871,1.5903,,
56.977,1.5882,,
57.045,1.5907,,
57.04,1.5965,,
57.0,1.5976,,
56.996,1.5984,,
57.115,1.5982,,
57.163,1.5956,,
57.175,1.5932,,
57.292,1.5903,,
57.286,1.585,,
57.315,1.5808,,
57.309,1.5823,,
57.286,1.5787,,
57.297,1.5753,,
57.342,1.5727,,
57.303,1.5696,,
57.333,1.5716,,
59.375,1.5693,,
65.625,1.5673,,
56.25,1.5627,,
53.906,1.5589,,
57.5,1.5579,,
56.771,1.557,,
58.482,1.5544,,
57.031,1.5518,,
56.25,1.554,,
56.562,1.5527,,
57.102,1.5501,,
57.552,1.5484,,
57.452,1.5458,,
57.812,1.5461,,
56.458,1.5445,,
56.445,1.5442,,
56.618,1.5446,,
56.424,1.5437,,
55.757,1.5452,,
55.0,1.5476,,
55.06,1.5467,,
55.256,1.5426,,
55.435,1.5429,,
55.469,1.5398,,
56.375,1.5377,,
56.13,1.5357,,
55.787,1.5398,,
55.915,1.5392,,
55.711,1.5388,,
55.0,1.5373,,
54.738,1.5406,,
54.785,1.541,,
54.735,1.5404,,
54.779,1.5393,,
54.732,1.5388,,
54.774,1.5383,,
54.814,1.5381,,
54.77,1.5383,,
55.208,1.5381,,
55.625,1.5376,,
55.64,1.5345,,
55.655,1.5309,,
55.596,1.5298,,
55.824,1.5267,,
55.903,1.5273,,
56.114,1.5266,,
56.449,1.527,,
56.12,1.5256,,
56.314,1.5258,,
56.75,1.5233,,
56.924,1.524,,
56.911,1.5219,,
57.017,1.5209,,
57.06,1.5195,,
57.159,1.5198,,
57.143,1.5179,,
57.237,1.5199,,
57.166,1.5207,,
56.939,1.5205,,
57.188,1.5203,,
57.326,1.5195,,
57.308,1.5176,,
57.341,1.5185,,
57.422,1.516,,
57.548,1.5154,,
57.576,1.5143,,
57.696,1.5155,,
58.088,1.5159,,
58.197,1.5175,,
57.991,1.5188,,
58.099,1.521,,
57.986,1.518,,
58.005,1.517,,
57.981,1.5153,,
57.875,1.5168,,
57.73,1.5147,,
57.752,1.5137,,
57.692,1.5146,,
57.674,1.513,,
57.617,1.5119,,
57.716,1.5129,,
57.698,1.5125,,
57.794,1.5108,,
57.924,1.511,,
57.831,1.5137,,
57.885,1.5134,,
57.938,1.5116,,
58.168,1.5124,,
58.251,1.5121,,
58.264,1.5103,,
58.413,1.5106,,
58.696,1.5086,,
58.871,1.5073,,
58.777,1.5075,,
58.849,1.5079,,
58.854,1.507,,
58.924,1.5059,,
59.024,1.5042,,
59.028,10.9873,,
59.188,10.93,,
59.22,10.816,,
59.191,10.7032,,
59.193,11.0325,,
59.195,11.0375,,
59.315,11.038,,
59.287,11.064,,
59.229,11.0686,,
59.23,11.0896,,
59.174,11.0707,,
59.119,11.053,,
59.037,11.1117,,
59.068,11.0685,,
59.071,11.0716,,
59.101,11.0905,,
59.239,11.1075,,
59.186,11.1081,,
59.028,11.1092,,
59.084,11.1064,,
58.981,11.1159,,
59.115,11.0986,,
59.039,11.0844,,
59.119,11.0689,,
59.197,11.0647,,
59.249,11.0842,,
59.25,11.0664,,
59.201,11.0762,,
59.154,11.0892,,
59.253,11.0792,,
59.278,11.0744,,
59.327,11.0634,,
59.542,11.0612,,
59.683,11.046,,
59.798,11.0367,,
59.888,11.0475,,
59.884,11.0435,,
59.881,11.0482,,
59.877,11.049,,
59.896,11.0533,,
59.892,11.0591,,
60.045,11.0598,,
60.106,11.0694,,
60.145,11.0734,,
60.096,11.0747,,
60.156,11.0879,,
60.151,11.0979,,
60.103,11.0989,,
60.055,11.0971,,
60.051,11.0866,,
60.067,11.0933,,
60.042,11.0952,,
60.079,11.0978,,
60.053,11.0911,,
60.049,11.1013,,
60.187,11.1077,,
60.222,11.1122,,
60.256,11.1094,,
60.171,11.1166,,
60.166,11.1163,,
60.083,11.121,,
60.098,11.1216,,
60.035,11.1099,,
60.224,11.1093,,
60.238,11.1028,,
60.309,11.0967,,
60.246,11.1024,,
60.26,11.1012,,
60.254,11.1066,,
60.212,11.1142,,
60.17,11.1138,,
60.202,11.1158,,
60.161,11.1131,,
60.265,11.1095,,
60.296,11.1179,,
60.327,11.1141,,
60.25,11.1161,,
60.227,11.1142,,
60.293,11.1148,,
60.218,1.2612,,
60.213,1.3738,,
60.243,1.4902,,
60.221,1.4788,,
60.216,1.3511,,
60.178,1.4257,,
60.19,1.4422,,
60.101,1.4479,,
60.097,1.5185,,
60.11,1.5293,,
60.2,1.5009,,
62.5,1.4925,,
62.5,1.4979,,
58.333,1.4782,,
57.812,1.5338,,
59.375,1.5608,,
59.375,1.5602,,
59.375,1.5776,,
57.031,1.5899,,
56.597,1.5842,,
58.125,1.5746,,
59.091,1.5633,,
60.417,1.5532,,
60.337,1.5498,,
60.491,1.5394,,
58.958,1.5436,,
58.789,1.5401,,
58.64,1.5528,,
58.507,1.5617,,
57.566,1.5734,,
57.5,1.5812,,
57.292,1.5789,,
57.244,1.573,,
57.337,1.5778,,
57.422,1.5772,,
57.625,1.5737,,
57.812,1.5754,,
57.755,1.5746,,
57.701,1.5669,,
57.543,1.5662,,
57.396,1.5651,,
57.56,1.5545,,
57.324,1.5489,,
57.86,1.5444,,
57.537,1.5379,,
57.857,1.5311,,
58.073,1.521,,
58.277,1.525,,
58.224,1.5215,,
58.494,1.5122,,
58.203,1.5094,,
58.384,1.5092,,
58.705,1.5111,,
58.866,1.5032,,
59.304,1.4997,,
59.792,1.4977,,
60.122,1.492,,
60.439,1.4919,,
60.091,1.4931,,
60.459,1.4932,,
60.875,1.4921,,
60.784,1.4945,,
60.697,1.4914,,
60.672,1.4906,,
60.822,1.4875,,
60.852,1.4823,,
60.993,1.4769,,
61.075,1.4739,,
60.991,1.4737,,
61.017,1.4793,,
61.146,1.4805,,
61.27,1.4829,,
61.391,1.4831,,
61.359,1.4804,,
61.328,1.4829,,
61.442,1.4874,,
61.553,1.4892,,
61.754,1.4881,,
62.04,1.4896,,
61.957,1.4871,,
61.875,1.4838,,
61.796,1.4813,,
61.502,1.4755,,
61.387,1.471,,
61.444,1.4744,,
61.417,1.4685,,
61.308,1.4663,,
61.323,1.4661,,
61.458,1.4617,,
61.472,1.4599,,
61.445,1.4581,,
61.458,1.4576,,
61.357,1.455,,
61.333,1.4518,,
61.347,1.449,,
61.36,1.4493,,
61.519,1.4459,,
61.746,1.4446,,
61.79,1.4455,,
61.938,1.4446,,
61.979,1.4418,,
62.088,1.4404,,
62.16,1.4372,,
62.265,1.4386,,
62.267,1.4353,,
62.368,1.4367,,
62.435,1.4374,,
62.5,1.4379,,
62.468,1.4398,,
62.468,1.4434,,
62.531,1.4438,,
62.686,1.4415,,
62.837,1.4427,,
62.803,1.4416,,
62.8,1.4416,,
62.827,1.4396,,
62.824,1.4422,,
62.792,1.4408,,
62.789,1.441,,
62.844,1.4389,,
62.727,1.4414,,
62.81,1.4417,,
62.891,1.441,,
62.777,1.4378,,
62.856,1.4382,,
62.908,1.4394,,
62.877,1.4392,,
62.714,1.4389,,
62.738,1.4387,,
62.815,1.4372,,
63.021,1.4333,,
62.862,1.4302,,
62.807,1.4285,,
62.779,1.4261,,
62.752,1.4281,,
62.725,1.4254,,
62.723,1.4244,,
62.697,1.4228,,
62.646,1.4229,,
62.621,1.4199,,
62.692,1.4203,,
62.834,1.4186,,
62.879,1.4179,,
62.946,1.4163,,
62.966,1.4186,,
62.94,1.4176,,
62.96,1.4172,,
62.956,1.4181,,
63.043,1.4168,,
63.107,1.418,,
63.214,1.4165,,
63.231,1.4159,,
63.27,1.4168,,
63.33,1.4152,,
63.39,1.414,,
63.384,1.4119,,
63.399,1.4151,,
63.435,1.4152,,
63.429,1.4168,,
63.423,1.4169,,
63.417,1.4179,,
63.39,1.4152,,
63.405,1.4138,,
63.419,1.4115,,
63.413,1.4124,,
63.387,1.4108,,
63.421,1.409,,
63.396,1.409,,
63.37,1.4073,,
63.384,1.406,,
63.398,1.4065,,
63.373,1.4045,,
63.503,1.4032,,
63.42,1.4024,,
63.51,1.4046,,
63.466,1.4037,,
63.517,1.4019,,
63.529,1.4025,,
63.486,1.4026,,
63.443,1.4006,,
63.474,1.4012,,
63.56,1.4003,,
63.554,1.4,,
63.638,1.3992,,
63.649,1.3993,,
63.625,1.3985,,
63.636,1.3977,,
63.718,1.3959,,
63.676,11.1094,,
63.617,11.0649,,
63.646,10.9728,,
63.674,10.8678,,
63.685,11.0928,,
63.712,11.1026,,
63.706,11.0976,,
63.699,11.1354,,
63.659,11.1263,,
63.72,11.1385,,
63.8,11.1168,,
68.75,11.1033,,
67.188,11.1613,,
62.5,11.115,,
58.594,11.1207,,
62.5,11.1442,,
60.938,11.1631,,
62.5,11.1609,,
61.328,11.1604,,
60.764,11.1617,,
59.375,11.1753,,
59.943,11.1593,,
61.458,11.1432,,
61.779,11.1296,,
62.277,11.128,,
61.667,11.1452,,
61.523,11.1241,,
61.213,11.1399,,
61.285,11.1521,,
61.184,11.1452,,
60.469,11.1417,,
60.268,11.128,,
60.511,11.1286,,
61.141,11.1152,,
60.807,11.1089,,
61.625,11.1183,,
61.659,11.1148,,
61.574,11.1199,,
61.049,11.1205,,
60.668,11.1257,,
60.312,11.1362,,
60.081,11.1382,,
60.352,11.1477,,
60.227,11.1483,,
60.018,11.1532,,
60.089,11.1663,,
60.156,11.1726,,
60.304,11.1707,,
60.362,11.1685,,
60.577,11.1609,,
60.703,11.168,,
60.976,11.1727,,
61.086,11.1778,,
60.974,11.1698,,
60.795,11.1803,,
61.389,11.1863,,
61.617,11.1903,,
61.902,11.1868,,
61.784,11.1965,,
61.99,11.1957,,
62.625,11.1978,,
62.745,11.1995,,
63.041,11.1871,,
63.09,11.1859,,
63.252,11.18,,
63.182,11.1743,,
63.337,11.1793,,
63.542,11.1788,,
63.524,11.1851,,
63.718,11.1935,,
63.854,11.1945,,
64.037,11.1984,,
63.962,11.1967,,
63.938,11.1933,,
64.014,11.2028,,
64.087,11.199,,
64.205,11.2004,,
64.319,11.1984,,
64.476,11.1984,,
64.13,1.1837,,
64.107,1.2591,,
64.04,1.3568,,
64.019,1.4081,,
64.041,1.2841,,
64.062,1.3219,,
64.0,1.3424,,
63.939,1.3765,,
63.839,1.437,,
63.982,1.4302,,
63.964,1.3772,,
64.062,1.3573,,
64.198,1.3628,,
64.253,1.3462,,
64.307,1.3812,,
64.397,1.3959,,
64.338,1.4094,,
64.535,1.415,,
64.619,1.4312,,
64.737,1.4284,,
64.958,1.4196,,
65.104,1.4133,,
65.179,1.4075,,
65.285,1.4064,,
65.356,1.3993,,
65.326,1.4113,,
65.362,1.4125,,
65.397,1.421,,
65.464,1.4345,,
65.593,1.4448,,
65.53,1.4475,,
65.625,1.4485,,
65.656,1.4485,,
65.717,1.4543,,
65.716,1.4543,,
65.655,1.4521,,
65.744,1.4444,,
65.861,1.4435,,
65.713,1.4335,,
65.683,1.4317,,
65.711,1.4324,,
65.597,1.421,,
65.569,1.4174,,
65.653,1.4144,,
65.597,1.4092,,
65.707,1.4029,,
65.788,1.3949,,
65.814,1.4,,
65.785,1.3963,,
65.916,1.3873,,
65.888,1.3814,,
66.016,1.3798,,
65.935,1.3766,,
65.804,1.372,,
65.854,1.3731,,
65.827,1.3728,,
65.8,1.3711,,
65.799,1.3753,,
65.773,1.3753,,
65.796,1.372,,
65.746,1.3679,,
65.769,1.37,,
65.911,1.3685,,
66.027,1.3654,,
66.095,1.3648,,
66.185,1.3629,,
66.181,1.3589,,
66.222,1.3535,,
66.172,1.3538,,
66.146,1.3586,,
66.187,1.3606,,
66.362,1.3644,,
66.445,1.3662,,
66.527,1.3631,,
66.587,1.3662,,
66.645,1.3703,,
66.573,1.371,,
66.524,1.3716,,
66.603,1.3711,,
66.617,1.3684,,
66.674,1.3657,,
66.583,1.3619,,
66.66,1.3586,,
66.694,1.3564,,
66.626,1.3587,,
66.64,1.3543,,
66.633,1.352,,
66.687,1.3501,,
66.64,1.3462,,
66.634,1.3453,,
66.549,1.3438,,
66.504,1.3436,,
66.46,1.3391,,
66.57,1.3383,,
66.603,1.3374,,
66.635,1.3356,,
66.477,1.3323,,
66.529,1.3315,,
66.523,1.3368,,
66.443,1.3351,,
66.531,1.3341,,
66.618,1.3325,,
66.63,1.3331,,
66.661,1.3336,,
66.709,1.3314,,
66.739,1.3311,,
66.625,1.3295,,
66.708,1.3318,,
66.773,1.3329,,
66.784,1.3373,,
66.742,1.34,,
66.753,1.3398,,
66.73,1.3409,,
66.724,1.3387,,
66.684,1.3378,,
66.712,1.3373,,
66.689,1.3392,,
66.7,1.3376,,
66.745,1.3389,,
66.783,1.3381,,
,1.3414,,
,1.3416,,
,1.3425,,
,1.3423,,
,1.3424,,
,1.3414,,
,1.3411,,
,1.3402,,
,1.3407,,
,1.339,,
,1.3358,,
,1.3326,,
,1.3303,,
,1.3283,,
,1.3295,,
,1.3278,,
,1.3287,,
,1.3264,,
,1.3252,,
,1.3247,,
,1.3235,,
,1.3211,,
,1.3185,,
,1.3167,,
,1.3176,,
,1.316,,
,1.3173,,
,1.3182,,
,1.3166,,
,1.317,,
,1.3172,,
,1.3157,,
,1.3161,,
,1.3135,,
,1.3132,,
,1.3112,,
,1.3127,,
,1.3135,,
,1.3149,,
,1.315,,
,1.3168,,
,1.3132,,
,1.3132,,
,1.3104,,
,1.3134,,
,1.3116,,
,1.3111,,
,1.3123,,
,1.3111,,
,1.3099,,
,1.3107,,
,1.3093,,
,1.3077,,
,1.3072,,
,1.3093,,
,1.3082,,
,1.3051,,
,1.3037,,
,1.3034,,
,1.3012,,
,1.3014,,
,1.3005,,
,1.3009,,
,1.3006,,
,1.3005,,
,1.2998,,
,1.2997,,
,1.2978,,
,11.2724,,
,11.229,,
,11.1083,,
,10.9993,,
,11.3424,,
,11.3349,,
,11.3252,,
,11.3685,,
,11.3621,,
,11.3721,,
,11.3519,,
,11.3398,,
,11.3935,,
,11.3457,,
,11.3496,,
,11.3756,,
,11.4012,,
,11.4015,,
,11.4019,,
,11.4019,,
,11.4157,,
,11.3978,,
,11.3869,,
,11.365,,
,11.3533,,
,11.3736,,
,11.3507,,
,11.3723,,
,11.3885,,
,11.3809,,
,11.3726,,
,11.3643,,
,11.3614,,
,11.3465,,
,11.3354,,
,11.3477,,
,11.3435,,
,11.3486,,
,11.3493,,
,11.3517,,
,11.3613,,
,11.3614,,
,11.3695,,
,11.369,,
,11.3697,,
,11.3848,,
,11.3955,,
,11.398,,
,11.3953,,
,11.3859,,
,11.3931,,
,11.3956,,
,11.3991,,
,11.3888,,
,11.3993,,
,11.4055,,
,11.4103,,
,11.4075,,
,11.4164,,
,11.4175,,
,11.4226,,
,11.4235,,
,11.4098,,
,11.4078,,
,11.4026,,
,11.395,,
,11.4011,,
,11.4014,,
,11.4082,,
,11.4177,,
,11.4162,,
,11.4179,,
,11.4159,,
,11.4113,,
,11.4221,,
,11.4181,,
,11.4219,,
,11.4183,,
,11.4181,,
,1.2984,,
,1.1688,,
,1.3366,,
,1.3743,,
,1.2852,,
,1.2949,,
,1.2851,,
,1.2982,,
,1.3344,,
,1.3212,,
,1.3,,
,1.2933,,
,1.318,,
,1.2998,,
,1.3247,,
,1.3341,,
,1.3332,,
,1.3351,,
,1.3453,,
,1.3457,,
,1.3441,,
,1.3359,,
,1.335,,
,1.3317,,
,1.3147,,
,1.3235,,
,1.3267,,
,1.3319,,
,1.3439,,
,1.348,,
,1.3537,,
,1.3523,,
,1.3471,,
,1.35,,
,1.3486,,
,1.3456,,
,1.341,,
,1.3426,,
,1.3387,,
,1.3319,,
,1.3297,,
,1.3234,,
,1.3213,,
,1.3149,,
,1.3096,,
,1.3034,,
,1.2918,,
,1.2924,,
,1.2914,,
,1.2788,,
,1.2771,,
,1.2762,,
,1.2768,,
,1.2706,,
,1.2697,,
,1.2701,,
,1.2689,,
,1.2683,,
,1.2696,,
,1.2662,,
,1.2634,,
,1.2672,,
,1.2644,,
,1.2648,,
,1.2587,,
,1.2545,,
,1.2506,,
,1.2451,,
,1.2452,,
,1.2515,,
,1.2497,,
,1.2532,,
,1.2514,,
,1.2505,,
,1.2527,,
,1.2573,,
,1.2591,,
,1.2605,,
,1.2629,,
,1.261,,
,1.2606,,
,1.2584,,
,1.2562,,
,1.2534,,
,1.2562,,
,1.2527,,
,1.2514,,
,1.2467,,
,1.245,,
,1.2465,,
,1.2438,,
,1.2379,,
,1.2331,,
,1.2327,,
,1.2303,,
,1.2292,,
,1.2268,,
,1.2255,,
,1.2262,,
,1.2243,,
,1.2237,,
,1.2238,,
,1.2232,,
,1.2228,,
,1.221,,
,1.2209,,
,1.2218,,
,1.2222,,
,1.2228,,
,1.224,,
,1.2231,,
,1.2206,,
,1.2237,,
,1.2219,,
,1.2214,,
,1.2214,,
,1.2242,,
,1.2235,,
,1.2255,,
,1.2236,,
,1.2264,,
,1.2258,,
,1.2247,,
,1.2238,,
,1.2236,,
,1.2256,,
,1.2246,,
,1.2232,,
,1.2219,,
,1.2212,,
,1.2181,,
,1.2152,,
,1.2136,,
,1.2105,,
,1.2096,,
,1.2088,,
,1.2082,,
,1.2058,,
,1.205,,
,1.2026,,
,1.201,,
,1.1998,,
,1.2005,,
,1.1997,,
,1.2004,,
,1.2,,
,1.2005,,
,1.2011,,
,1.2011,,
,1.201,,
,1.2003,,
,1.2007,,
,1.2004,,
,1.1981,,
,1.197,,
,1.1949,,
,1.1983,,
,1.1981,,
,1.1989,,
,1.1999,,
,1.2019,,
,1.1982,,
,1.1971,,
,1.1947,,
,1.1972,,
,1.1955,,
,1.1952,,
,1.1961,,
,1.195,,
,1.1943,,
,1.1949,,
,1.1925,,
,1.191,,
,1.1908,,
,1.193,,
,1.1934,,
,1.1921,,
,1.1929,,
,1.1928,,
,1.1922,,
,1.1939,,
,1.1934,,
,1.1939,,
,1.1935,,
,1.1955,,
,1.1958,,
,1.1957,,
,1.1937,,
,10.8838,,
,10.8212,,
,10.6627,,
,10.5236,,
,10.8638,,
,10.8392,,
,10.834,,
,10.8802,,
,10.8916,,
,10.9052,,
,10.8891,,
,10.8792,,
,10.9339,,
,10.8938,,
,10.8947,,
,10.921,,
,10.9411,,
,10.9354,,
,10.9374,,
,10.9329,,
,10.9445,,
,10.9155,,
,10.9072,,
,10.8904,,
,10.8827,,
,10.9021,,
,10.8815,,
,10.9045,,
,10.9184,,
,10.9085,,
,10.9021,,
,10.891,,
,10.8865,,
,10.8707,,
,10.861,,
,10.8718,,
,10.8656,,
,10.8663,,
,10.8668,,
,10.8711,,
,10.8778,,
,10.8784,,
,10.888,,
,10.8907,,
,10.8943,,
,10.9077,,
,10.917,,
,10.9217,,
,10.9207,,
,10.9114,,
,10.9166,,
,10.9181,,
,10.9191,,
,10.9098,,
,10.9196,,
,10.9238,,
,10.9292,,
,10.9271,,
,10.9361,,
,10.9385,,
,10.9469,,
,10.9501,,
,10.9368,,
,10.9372,,
,10.931,,
,10.9233,,
,10.9283,,
,10.9288,,
,10.9343,,
,10.9431,,
,10.9422,,
,10.9456,,
,10.9434,,
,10.938,,
,10.9492,,
,10.9448,,
,10.9452,,
,10.9455,,
,10.9451,,
,1.0971,,
,1.0983,,
,1.1474,,
,1.1337,,
,1.0902,,
,1.1151,,
,1.1426,,
,1.1649,,
,1.1925,,
,1.1661,,
,1.1364,,
,1.1104,,
,1.1317,,
,1.1183,,
,1.1542,,
,1.1665,,
,1.1835,,
,1.1894,,
,1.2089,,
,1.2058,,
,1.198,,
,1.1995,,
,1.1967,,
,1.2003,,
,1.1969,,
,1.2034,,
,1.2062,,
,1.2173,,
,1.2268,,
,1.2343,,
,1.2385,,
,1.2416,,
,1.2332,,
,1.2387,,
,1.2391,,
,1.2348,,
,1.23,,
,1.2305,,
,1.2217,,
,1.2276,,
,1.2277,,
,1.2184,,
,1.2135,,
,1.2113,,
,1.2036,,
,1.1941,,
,1.1871,,
,1.1951,,
,1.1858,,
,1.1755,,
,1.1758,,
,1.176,,
,1.1789,,
,1.173,,
,1.1719,,
,1.1694,,
,1.167,,
,1.1662,,
,1.166,,
,1.1636,,
,1.1584,,
,1.1578,,
,1.1568,,
,1.1546,,
,1.1518,,
,1.1476,,
,1.1436,,
,1.1363,,
,1.1367,,
,1.14,,
,1.1398,,
,1.1459,,
,1.146,,
,1.1459,,
,1.1478,,
,1.1507,,
,1.1515,,
,1.1479,,
,1.146,,
,1.1462,,
,1.1479,,
,1.1493,,
,1.1479,,
,1.1469,,
,1.1481,,
,1.146,,
,1.1424,,
,1.1392,,
,1.1342,,
,1.1317,,
,1.1289,,
,1.1252,,
,1.1216,,
,1.1183,,
,1.1152,,
,1.1147,,
,1.111,,
,1.1098,,
,1.1106,,
,1.1113,,
,1.1088,,
,1.1066,,
,1.1073,,
,1.1073,,
,1.1059,,
,1.1065,,
,1.1068,,
,1.1045,,
,1.1039,,
,1.1052,,
,1.1038,,
,1.1025,,
,1.1055,,
,1.1039,,
,1.1048,,
,1.1063,,
,1.1079,,
,1.1071,,
,1.1069,,
,1.104,,
,1.1078,,
,1.1093,,
,1.109,,
,1.1086,,
,1.1089,,
,1.1091,,
,1.1087,,
,1.1117,,
,1.1154,,
,1.1148,,
,1.1125,,
,1.1101,,
,1.1084,,
,1.1065,,
,1.1063,,
,1.106,,
,1.106,,
,1.1046,,
,1.103,,
,1.1003,,
,1.0992,,
,1.0985,,
,1.0966,,
,1.0946,,
,1.0954,,
,1.0955,,
,1.0952,,
,1.0954,,
,1.094,,
,1.0939,,
,1.0941,,
,1.0946,,
,1.0947,,
,1.095,,
,1.0936,,
,1.0936,,
,1.0955,,
,1.096,,
,1.0965,,
,1.0981,,
,1.0993,,
,1.096,,
,1.0956,,
,1.0928,,
,1.0944,,
,1.0932,,
,1.0932,,
,1.0937,,
,1.0925,,
,1.091,,
,1.0893,,
,1.0888,,
,1.0869,,
,1.0878,,
,1.0878,,
,1.0879,,
,1.0862,,
,1.086,,
,1.0864,,
,1.0863,,
,1.0863,,
,1.0855,,
,1.0851,,
,1.0843,,
,1.0846,,
,1.0857,,
,1.0839,,
,1.082,,
,11.918,,
,11.8563,,
,11.6381,,
,11.4706,,
,11.6232,,
,11.6389,,
,11.6469,,
,11.6852,,
,11.6949,,
,11.7354,,
,11.7208,,
,11.7032,,
,11.7558,,
,11.7068,,
,11.7231,,
,11.7421,,
,11.774,,
,11.7724,,
,11.7693,,
,11.7699,,
,11.781,,
,11.7611,,
,11.7571,,
,11.7426,,
,11.7438,,
,11.7574,,
,11.7352,,
,11.743,,
,11.7505,,
,11.739,,
,11.7368,,
,11.7261,,
,11.7255,,
,11.7128,,
,11.7093,,
,11.7201,,
,11.7204,,
,11.7259,,
,11.7224,,
,11.7303,,
,11.738,,
,11.7402,,
,11.7488,,
,11.7506,,
,11.7551,,
,11.7656,,
,11.7707,,
,11.7691,,
,11.7639,,
,11.7551,,
,11.7617,,
,11.7666,,
,11.7712,,
,11.7648,,
,11.7747,,
,11.7797,,
,11.7806,,
,11.776,,
,11.7891,,
,11.7911,,
,11.7905,,
