train_acc,loss,0,1
25.995,2.5161,,
26.126,2.5159,,
26.141,2.5125,,
26.223,2.5101,,
26.281,2.5071,,
26.317,2.5182,,
26.418,2.5175,,
26.54,2.5151,,
26.552,2.5144,,
26.628,2.5125,,
26.595,2.5092,,
26.691,2.5065,,
26.679,2.5046,,
26.731,2.5017,,
26.825,2.5,,
26.833,2.509,,
26.759,2.506,,
26.891,2.5039,,
26.859,2.5013,,
27.05,2.4991,,
26.996,2.4959,,
27.063,2.4961,,
27.03,2.4928,,
27.037,2.4909,,
26.985,2.4874,,
26.992,2.4947,,
26.902,2.4908,,
27.025,2.4903,,
27.147,2.4886,,
27.191,2.4884,,
27.159,2.486,,
27.033,2.483,,
27.077,2.4815,,
27.009,2.4798,,
26.979,2.4788,,
26.985,2.4853,,
26.901,2.4801,,
26.908,2.4801,,
26.933,2.4745,,
27.011,2.4757,,
26.964,2.474,,
26.918,2.4736,,
26.889,2.4728,,
26.914,2.4728,,
26.868,2.4709,,
26.927,2.4815,,
26.968,2.4773,,
27.009,2.4737,,
27.015,2.4696,,
26.97,2.4712,,
26.993,2.4714,,
27.033,2.4684,,
27.072,2.4673,,
27.1,2.4669,,
15.625,2.4657,,
14.062,2.4729,,
20.833,2.4711,,
21.094,2.4705,,
24.375,2.4692,,
26.042,2.4702,,
25.893,2.4691,,
25.0,2.4682,,
25.0,2.4685,,
25.938,2.4671,,
24.716,2.4647,,
26.302,2.4704,,
26.202,2.4674,,
26.116,2.4661,,
25.208,2.4666,,
24.609,2.4648,,
24.265,2.4633,,
23.958,2.46,,
23.849,2.459,,
24.375,7.2987,,
24.107,7.1996,,
25.142,7.3838,,
25.679,7.2339,,
25.651,8.2574,,
25.625,8.2873,,
25.721,8.696,,
25.347,8.6998,,
24.888,9.0249,,
24.461,8.8475,,
24.688,8.8122,,
24.194,8.6959,,
24.219,8.7321,,
24.053,8.6835,,
23.529,8.659,,
24.018,8.6943,,
23.958,8.6667,,
24.071,8.762,,
24.26,8.8304,,
24.679,8.8155,,
24.922,8.7941,,
24.848,8.7954,,
25.149,8.9034,,
25.291,8.8754,,
25.426,8.8356,,
25.833,8.8015,,
25.815,8.7864,,
25.864,8.883,,
26.042,8.8739,,
26.02,8.8221,,
26.0,8.7631,,
25.797,8.7194,,
25.841,8.6699,,
25.825,8.6252,,
26.157,8.5807,,
26.307,8.5809,,
26.507,8.5653,,
26.645,8.5348,,
26.67,8.5373,,
26.695,8.5115,,
26.823,8.4843,,
26.895,8.4987,,
27.067,8.5076,,
27.034,8.4769,,
27.1,8.4681,,
27.163,8.501,,
27.225,8.5038,,
27.379,8.5581,,
27.482,8.5355,,
27.491,8.5068,,
27.321,8.5108,,
26.981,8.5011,,
26.953,8.4819,,
26.841,8.4546,,
26.858,8.489,,
26.708,8.5019,,
26.645,8.5079,,
26.745,8.4857,,
26.763,8.4931,,
26.78,8.5304,,
26.797,8.5766,,
27.006,8.5693,,
27.21,8.5396,,
27.146,8.5365,,
27.121,8.523,,
27.096,8.4983,,
27.253,8.5356,,
27.371,8.5703,,
27.308,8.56,,
27.388,8.6108,,
27.535,8.5974,,
27.301,8.6154,,
27.548,8.631,,
27.487,8.6232,,
27.46,8.6417,,
27.5,8.6549,,
27.441,8.6684,,
27.416,8.6939,,
27.36,8.6922,,
27.273,2.5117,,
27.344,2.4925,,
27.259,2.3808,,
27.451,2.3919,,
27.427,2.314,,
27.464,2.2828,,
27.5,2.3139,,
27.476,2.3749,,
27.541,2.3901,,
27.604,2.3747,,
27.609,2.5306,,
27.443,2.4918,,
27.28,2.4619,,
27.316,2.4444,,
27.24,2.4518,,
27.303,2.4791,,
27.364,2.493,,
27.371,2.4896,,
27.35,2.4693,,
27.383,2.4718,,
27.337,2.5319,,
27.37,2.5107,,
27.35,2.4835,,
27.331,2.4665,,
27.414,2.4579,,
27.344,2.4456,,
27.375,2.436,,
27.455,2.4623,,
27.387,2.4716,,
27.368,2.4719,,
27.374,2.5127,,
27.332,2.5094,,
27.29,2.5054,,
27.391,2.5103,,
27.514,2.5033,,
27.542,2.4943,,
27.5,2.4891,,
27.574,2.4877,,
27.6,2.4707,,
27.649,2.4689,,
27.765,2.5083,,
27.835,2.5026,,
27.926,2.5015,,
28.015,2.4949,,
28.016,2.4824,,
28.082,2.4734,,
28.06,2.465,,
28.104,2.4641,,
28.189,2.4572,,
28.146,2.4523,,
28.188,2.4749,,
28.188,2.4729,,
28.042,2.4684,,
28.125,2.4592,,
28.105,2.4514,,
28.247,2.4431,,
28.185,2.4372,,
28.265,2.4358,,
28.284,2.4335,,
28.303,2.4276,,
28.243,2.4499,,
28.301,2.4453,,
28.203,2.4426,,
28.279,2.4386,,
28.317,2.439,,
28.335,2.4343,,
28.295,2.4259,,
28.219,2.4216,,
28.293,2.4168,,
28.237,2.4205,,
28.217,2.4358,,
28.254,2.4338,,
28.162,2.4338,,
28.18,2.4303,,
28.233,2.4285,,
28.233,2.4321,,
28.161,2.4322,,
28.196,2.4286,,
28.16,2.4263,,
28.16,2.4223,,
28.108,2.4389,,
28.16,2.432,,
28.229,2.4303,,
28.262,2.4251,,
28.296,2.4228,,
28.261,2.4175,,
28.294,2.4135,,
28.343,2.4143,,
28.392,2.4106,,
28.417,2.4044,,
15.625,2.423,,
18.75,2.4206,,
22.917,2.4183,,
21.875,2.4168,,
25.625,2.4166,,
26.042,2.4141,,
25.893,2.4133,,
24.609,2.4138,,
23.958,2.4138,,
25.625,2.4118,,
23.864,2.425,,
24.74,2.4204,,
24.279,2.4188,,
24.554,2.4169,,
25.0,2.4159,,
25.0,2.4157,,
24.632,2.4141,,
23.958,2.4109,,
24.013,2.4102,,
24.375,2.4172,,
24.702,2.4317,,
25.142,2.4293,,
25.543,2.4276,,
25.391,2.4255,,
25.5,2.4236,,
25.721,2.4215,,
25.231,2.4217,,
25.112,2.4194,,
24.784,2.4182,,
24.896,2.4159,,
24.395,2.4267,,
24.609,2.4263,,
24.527,2.424,,
24.173,2.4234,,
24.464,2.4216,,
24.653,2.4181,,
24.916,2.4161,,
25.164,2.4142,,
25.481,2.4114,,
25.859,2.4098,,
25.762,2.4179,,
25.818,2.4139,,
25.872,2.4095,,
26.065,2.4076,,
26.389,2.406,,
26.359,2.4029,,
26.463,2.4028,,
26.628,2.4004,,
26.786,2.3992,,
26.688,2.396,,
26.471,2.4009,,
26.683,2.3968,,
26.651,2.3962,,
26.91,2.3949,,
27.102,2.3951,,
27.176,2.3929,,
27.193,2.3902,,
27.155,2.3895,,
27.172,2.3886,,
27.188,2.3873,,
27.152,2.3958,,
27.319,2.3908,,
27.232,2.3911,,
27.344,2.386,,
27.452,2.3874,,
27.652,2.3858,,
27.892,2.385,,
27.895,2.385,,
27.989,2.385,,
27.812,2.384,,
27.465,2.3913,,
27.474,2.3877,,
27.44,2.3846,,
27.492,2.3807,,
27.417,2.3819,,
27.344,2.3815,,
27.394,2.3787,,
27.364,2.3789,,
27.334,2.3782,,
27.305,2.3775,,
27.546,2.3868,,
27.744,2.385,,
27.711,2.384,,
27.716,2.3828,,
27.831,2.3839,,
27.943,2.3824,,
28.053,2.3816,,
27.947,2.3813,,
28.09,2.3805,,
28.333,2.3783,,
28.125,2.3821,,
28.261,2.3794,,
28.293,2.3784,,
28.291,2.3793,,
28.257,2.3779,,
28.288,2.3767,,
28.286,2.3733,,
28.253,2.3725,,
28.157,7.1809,,
28.312,7.0776,,
28.311,7.0956,,
28.493,7.0337,,
28.519,7.6368,,
28.576,7.6689,,
28.512,7.7781,,
28.42,7.7777,,
28.505,7.8108,,
28.559,7.746,,
28.641,7.728,,
28.466,7.7021,,
28.35,7.7191,,
28.376,7.6785,,
28.402,7.6687,,
28.454,7.7005,,
28.505,7.6842,,
28.502,7.7206,,
28.472,7.7229,,
28.522,7.7164,,
28.493,7.7128,,
28.542,7.7111,,
28.59,7.7483,,
28.535,7.7246,,
28.582,7.7032,,
28.503,7.7021,,
28.6,7.6865,,
28.671,7.733,,
28.691,7.7418,,
28.687,7.7295,,
28.706,7.7077,,
28.678,7.6896,,
28.626,7.6663,,
28.764,7.653,,
28.877,7.6395,,
28.918,7.6437,,
28.866,7.6362,,
28.929,7.623,,
29.015,7.6167,,
29.053,7.6144,,
29.069,7.6089,,
29.174,7.6109,,
29.255,7.6233,,
29.379,7.6172,,
29.436,7.6098,,
29.536,7.6193,,
29.526,7.6246,,
29.58,7.6538,,
29.571,7.6445,,
29.497,7.6342,,
29.593,7.6361,,
29.625,7.6333,,
29.615,7.6261,,
29.729,7.6125,,
29.759,7.6276,,
29.87,7.6322,,
29.798,7.6422,,
29.868,7.6369,,
29.857,7.6412,,
29.806,7.6521,,
29.776,7.6796,,
29.844,7.6786,,
29.717,7.6632,,
29.823,7.6648,,
29.889,7.6582,,
29.935,7.6478,,
29.905,7.6587,,
29.838,7.669,,
29.903,7.6673,,
29.892,7.6864,,
29.826,7.6808,,
29.816,7.6853,,
29.825,7.6895,,
29.869,7.6884,,
29.877,7.6962,,
29.939,7.6971,,
29.893,7.7021,,
29.883,7.7106,,
29.873,7.7107,,
29.846,2.6156,,
29.818,2.6097,,
29.792,2.4325,,
29.852,2.4026,,
29.911,2.2735,,
29.884,2.2458,,
29.857,2.2659,,
29.916,2.3146,,
30.024,2.3337,,
30.097,2.3164,,
30.117,2.4979,,
21.875,2.4547,,
18.75,2.4266,,
23.958,2.4111,,
25.0,2.4123,,
30.0,2.4276,,
30.729,2.4168,,
28.571,2.4164,,
27.734,2.3998,,
27.431,2.3921,,
28.125,2.4449,,
26.705,2.4219,,
28.385,2.3961,,
27.885,2.3828,,
28.348,2.3715,,
28.542,2.3606,,
28.125,2.3509,,
27.39,2.3675,,
27.257,2.3695,,
27.632,2.3572,,
27.969,2.4069,,
28.72,2.4031,,
29.261,2.4009,,
29.755,2.408,,
29.948,2.3989,,
30.125,2.3935,,
30.409,2.3852,,
30.324,2.3835,,
29.911,2.3658,,
29.526,2.3662,,
29.375,2.4029,,
29.234,2.3974,,
29.297,2.3937,,
29.545,2.3889,,
28.952,2.3764,,
29.286,2.3703,,
29.253,2.3617,,
29.392,2.3597,,
29.688,2.3528,,
30.048,2.3479,,
30.391,2.3748,,
30.03,2.3739,,
30.134,2.3708,,
30.16,2.36,,
30.256,2.3525,,
30.833,2.3464,,
30.842,2.3434,,
31.051,2.3421,,
31.12,2.3388,,
31.059,2.3308,,
31.125,2.3468,,
31.066,2.3415,,
30.95,2.3393,,
30.896,2.3383,,
31.366,2.3399,,
31.42,2.3365,,
31.417,2.3281,,
31.469,2.3251,,
31.466,2.3199,,
31.356,2.3248,,
31.354,2.3451,,
31.25,2.3431,,
31.401,2.343,,
31.3,2.339,,
31.348,2.3362,,
31.49,2.3374,,
31.487,2.3365,,
31.716,2.3333,,
31.756,2.3301,,
31.793,2.3273,,
31.652,2.3359,,
31.47,2.3296,,
31.554,2.3285,,
31.378,2.3243,,
31.419,2.322,,
31.292,2.3174,,
31.209,2.3137,,
31.25,2.3149,,
31.13,2.3108,,
31.21,2.3047,,
31.172,2.3258,,
31.404,2.3249,,
31.669,2.3238,,
31.589,2.3226,,
31.473,2.3217,,
31.434,2.3193,,
31.504,2.3182,,
31.645,2.3198,,
31.499,2.3195,,
31.531,2.3163,,
31.632,2.3268,,
31.422,2.3216,,
31.522,2.3204,,
31.586,2.3188,,
31.616,2.3179,,
31.546,2.3183,,
31.576,2.3157,,
31.54,2.3137,,
31.441,2.3138,,
31.345,2.3201,,
31.406,2.3376,,
31.343,2.3354,,
31.434,2.3331,,
31.493,2.3303,,
31.581,2.328,,
31.548,2.3253,,
31.486,2.3253,,
31.542,2.3225,,
31.597,2.3211,,
31.594,2.32,,
31.42,2.3287,,
31.222,2.3288,,
31.278,2.326,,
31.333,2.3263,,
31.332,2.3253,,
31.332,2.3228,,
31.331,2.3215,,
31.303,2.3204,,
31.303,2.3182,,
31.224,2.317,,
31.276,2.3273,,
31.224,2.3237,,
31.173,2.3209,,
31.25,2.3185,,
31.124,2.3177,,
31.125,2.3149,,
31.176,2.3158,,
31.201,2.3135,,
31.201,2.3121,,
31.226,2.3094,,
31.25,2.3133,,
31.083,2.3093,,
31.179,2.3085,,
31.273,2.307,,
31.297,2.3076,,
31.273,2.3049,,
31.342,2.3041,,
31.387,2.3051,,
31.431,2.3039,,
31.475,2.3028,,
31.585,2.3111,,
31.76,2.3063,,
31.866,2.3077,,
31.84,2.3029,,
31.879,2.3042,,
31.875,2.3019,,
31.935,2.3018,,
31.994,2.3018,,
31.968,2.3024,,
32.005,2.3002,,
32.021,2.3089,,
31.933,2.305,,
31.99,2.3021,,
31.944,2.298,,
32.062,2.2997,,
31.956,2.2997,,
31.991,2.2974,,
32.046,2.2974,,
32.021,2.2964,,
31.977,2.2958,,
32.012,2.3039,,
31.891,2.3017,,
32.022,2.3007,,
32.074,2.2989,,
32.088,2.3008,,
32.083,2.3001,,
32.003,2.2993,,
32.055,2.2983,,
32.031,2.2969,,
32.008,2.2944,,
32.04,2.2996,,
31.963,2.2967,,
31.995,2.2963,,
32.027,2.2975,,
32.058,2.2962,,
32.0,2.2945,,
31.96,2.2913,,
31.939,2.2905,,
31.987,6.9802,,
31.983,6.9594,,
32.031,7.0072,,
32.061,6.9679,,
32.074,7.9395,,
32.087,7.9893,,
32.048,8.2789,,
32.095,8.2508,,
32.191,8.6582,,
32.253,8.5133,,
32.25,8.6128,,
21.875,8.5544,,
25.0,8.6744,,
29.167,8.5636,,
31.25,8.4802,,
34.375,8.6665,,
34.375,8.6405,,
33.482,8.8794,,
32.812,8.9369,,
31.597,8.9454,,
32.5,8.937,,
30.682,8.8429,,
32.292,8.957,,
31.25,8.9107,,
32.143,8.8381,,
31.667,8.7981,,
31.641,8.7398,,
30.699,8.8879,,
30.556,8.8697,,
30.592,8.8811,,
31.25,8.822,,
31.994,8.768,,
32.244,8.7128,,
32.745,8.6662,,
32.812,8.6255,,
32.75,8.6045,,
32.812,8.5903,,
32.639,8.5497,,
32.143,8.5184,,
31.897,8.4941,,
31.667,8.4625,,
31.25,8.4745,,
31.445,8.482,,
31.629,8.4493,,
31.066,8.4311,,
31.25,8.51,,
31.076,8.5239,,
31.166,8.6494,,
31.25,8.6198,,
31.731,8.5893,,
31.562,8.5784,,
31.555,8.5634,,
31.622,8.5368,,
31.468,8.5054,,
31.463,8.5157,,
31.806,8.5212,,
31.726,8.5269,,
31.848,8.507,,
31.901,8.5154,,
32.079,8.528,,
31.938,8.6401,,
31.618,8.6496,,
31.611,8.6188,,
31.722,8.6424,,
32.118,8.6191,,
32.273,8.593,,
32.366,8.6392,,
32.456,8.6914,,
32.381,8.682,,
32.468,8.7019,,
32.604,8.6799,,
32.736,8.7145,,
32.964,8.7219,,
32.986,8.7222,,
33.057,8.7348,,
33.125,8.7289,,
33.191,8.7255,,
33.396,8.7741,,
33.41,8.7728,,
33.469,2.511,,
33.259,2.4337,,
33.011,2.3233,,
33.073,2.3339,,
32.92,2.2263,,
32.77,2.2023,,
32.583,2.2061,,
32.401,2.2554,,
32.427,2.2567,,
32.372,2.2486,,
32.555,2.3907,,
32.5,2.344,,
32.793,2.3227,,
33.079,2.2992,,
33.02,2.31,,
33.036,2.3256,,
33.051,2.3192,,
33.14,2.33,,
33.333,2.313,,
33.203,2.3033,,
33.251,2.3519,,
33.438,2.331,,
33.242,2.3059,,
33.288,2.2924,,
33.233,2.2792,,
33.245,2.2742,,
33.289,2.2667,,
33.301,2.2858,,
33.312,2.2905,,
33.291,2.2859,,
33.176,2.3371,,
33.281,2.3332,,
33.261,2.3304,,
33.487,2.3351,,
33.525,2.3251,,
33.594,2.3219,,
33.542,2.3176,,
33.491,2.3163,,
33.528,2.3038,,
33.536,2.2995,,
33.515,2.3304,,
33.324,2.3233,,
33.136,2.3194,,
33.203,2.3145,,
33.158,2.3028,,
33.196,2.2964,,
33.207,2.2887,,
33.19,2.2901,,
33.12,2.2838,,
33.21,2.2802,,
33.062,2.3088,,
33.073,2.3085,,
33.11,2.3052,,
33.094,2.2943,,
33.13,2.2869,,
33.014,2.2822,,
33.0,2.2793,,
33.036,2.2774,,
33.071,2.275,,
33.057,2.2661,,
33.043,2.2797,,
33.029,2.2751,,
32.92,2.2714,,
33.026,2.2676,,
33.106,2.2676,,
33.162,2.2638,,
33.125,2.2565,,
33.18,2.2526,,
33.212,2.2477,,
33.243,2.2553,,
33.296,2.279,,
33.371,2.2782,,
33.488,2.2786,,
33.605,2.2752,,
33.654,2.2748,,
33.724,2.2761,,
33.664,2.2752,,
33.69,2.2727,,
33.737,2.2703,,
33.699,2.2679,,
33.788,2.2766,,
33.812,2.2702,,
33.713,2.2694,,
33.779,2.2652,,
33.803,2.2642,,
33.929,2.2595,,
33.851,2.2544,,
33.914,2.2551,,
33.937,2.2512,,
33.94,2.2452,,
33.825,2.2657,,
33.887,2.2639,,
33.696,2.2613,,
33.796,2.2594,,
33.877,2.2579,,
33.937,2.2568,,
33.826,2.2564,,
33.773,2.2565,,
33.814,2.2556,,
33.724,2.252,,
33.709,2.2621,,
33.713,2.2565,,
33.699,2.2551,,
33.666,2.2532,,
33.652,2.2528,,
33.675,2.2532,,
33.625,2.2501,,
33.594,2.2476,,
33.598,2.2467,,
33.585,2.2527,,
33.537,2.2684,,
33.559,2.2659,,
33.564,2.2644,,
33.568,2.2615,,
33.521,2.2608,,
33.492,2.2583,,
33.547,2.259,,
33.619,2.2569,,
33.69,2.2566,,
33.7,2.2554,,
,2.2632,,
,2.2635,,
,2.2612,,
,2.2607,,
,2.2595,,
,2.2562,,
,2.2543,,
,2.2525,,
,2.2509,,
,2.2497,,
,2.2587,,
,2.2542,,
,2.2503,,
,2.2481,,
,2.248,,
,2.2453,,
,2.2454,,
,2.2436,,
,2.2418,,
,2.2391,,
,2.2418,,
,2.238,,
,2.2377,,
,2.2362,,
,2.2369,,
,2.2336,,
,2.2315,,
,2.2317,,
,2.2301,,
,2.2292,,
,2.239,,
,2.235,,
,2.235,,
,2.2307,,
,2.232,,
,2.2301,,
,2.2298,,
,2.2297,,
,2.2309,,
,2.2287,,
,2.2337,,
,2.2303,,
,2.2285,,
,2.2258,,
,2.2262,,
,2.2266,,
,2.2246,,
,2.225,,
,2.2247,,
,2.2245,,
,2.2343,,
,2.2325,,
,2.2319,,
,2.2324,,
,2.2335,,
,2.2316,,
,2.2307,,
,2.2304,,
,2.23,,
,2.229,,
,2.2322,,
,2.2299,,
,2.2299,,
,2.2308,,
,2.2295,,
,2.2282,,
,2.2248,,
,2.2238,,
,7.0544,,
,7.013,,
,7.0573,,
,7.0386,,
,7.6,,
,7.6254,,
,7.9356,,
,7.8869,,
,8.1443,,
,8.0604,,
,8.0474,,
,7.9743,,
,8.0231,,
,7.9678,,
,7.9235,,
,7.9866,,
,8.0058,,
,8.1365,,
,8.1876,,
,8.1822,,
,8.1821,,
,8.1299,,
,8.2116,,
,8.1914,,
,8.163,,
,8.1354,,
,8.0986,,
,8.1699,,
,8.159,,
,8.1424,,
,8.1095,,
,8.081,,
,8.0484,,
,8.0222,,
,8.0022,,
,8.0012,,
,7.9917,,
,7.9679,,
,7.9642,,
,7.955,,
,7.9368,,
,7.9615,,
,7.9621,,
,7.9433,,
,7.9251,,
,7.9516,,
,7.9448,,
,8.0048,,
,7.988,,
,7.9704,,
,7.9715,,
,7.9689,,
,7.9515,,
,7.9309,,
,7.9468,,
,7.9585,,
,7.9601,,
,7.9498,,
,7.9577,,
,7.9757,,
,8.0207,,
,8.0217,,
,8.0017,,
,8.005,,
,7.9949,,
,7.9789,,
,8.0073,,
,8.0384,,
,8.0284,,
,8.048,,
,8.0354,,
,8.059,,
,8.0692,,
,8.062,,
,8.0697,,
,8.0678,,
,8.0729,,
,8.0926,,
,8.0926,,
,2.5862,,
,2.4386,,
,2.3257,,
,2.3109,,
,2.202,,
,2.1756,,
,2.1931,,
,2.2335,,
,2.2574,,
,2.2447,,
,2.3992,,
,2.3513,,
,2.3394,,
,2.3158,,
,2.3196,,
,2.3353,,
,2.3327,,
,2.345,,
,2.3355,,
,2.3269,,
,2.3621,,
,2.3425,,
,2.3181,,
,2.3051,,
,2.2975,,
,2.2851,,
,2.2763,,
,2.293,,
,2.2908,,
,2.2793,,
,2.3338,,
,2.3299,,
,2.3243,,
,2.3286,,
,2.3177,,
,2.3157,,
,2.3123,,
,2.3074,,
,2.2937,,
,2.2879,,
,2.3209,,
,2.315,,
,2.3122,,
,2.3076,,
,2.2958,,
,2.2871,,
,2.2759,,
,2.2745,,
,2.2655,,
,2.2618,,
,2.2854,,
,2.283,,
,2.282,,
,2.2727,,
,2.2671,,
,2.2628,,
,2.2601,,
,2.2594,,
,2.2569,,
,2.2465,,
,2.2611,,
,2.2557,,
,2.2516,,
,2.2474,,
,2.2471,,
,2.2429,,
,2.2349,,
,2.231,,
,2.2263,,
,2.2345,,
,2.2559,,
,2.2547,,
,2.2553,,
,2.2524,,
,2.2512,,
,2.2523,,
,2.2522,,
,2.2501,,
,2.2474,,
,2.2439,,
,2.2491,,
,2.2418,,
,2.2401,,
,2.2353,,
,2.233,,
,2.2282,,
,2.2228,,
,2.2249,,
,2.2204,,
,2.2144,,
,2.2372,,
,2.2357,,
,2.2331,,
,2.2313,,
,2.2295,,
,2.2274,,
,2.2264,,
,2.2271,,
,2.2257,,
,2.2216,,
,2.231,,
,2.2253,,
,2.2238,,
,2.2215,,
,2.2218,,
,2.2215,,
,2.2184,,
,2.2167,,
,2.2149,,
,2.2209,,
,2.2352,,
,2.2328,,
,2.2301,,
,2.2274,,
,2.2265,,
,2.2248,,
,2.2254,,
,2.2235,,
,2.2223,,
,2.2205,,
,2.2266,,
,2.2266,,
,2.2237,,
,2.2232,,
,2.2213,,
,2.2179,,
,2.2159,,
,2.2152,,
,2.2136,,
,2.212,,
,2.2207,,
,2.2159,,
,2.2128,,
,2.2099,,
,2.2093,,
,2.2072,,
,2.206,,
,2.2041,,
,2.2028,,
,2.1997,,
,2.2036,,
,2.1997,,
,2.1988,,
,2.1969,,
,2.1973,,
,2.1941,,
,2.1924,,
,2.192,,
,2.1903,,
,2.1888,,
,2.1939,,
,2.1895,,
,2.1898,,
,2.1853,,
,2.186,,
,2.1836,,
,2.1834,,
,2.1832,,
,2.1841,,
,2.182,,
,2.1928,,
,2.1891,,
,2.1867,,
,2.1828,,
,2.183,,
,2.1827,,
,2.1809,,
,2.1806,,
,2.1804,,
,2.1797,,
,2.1846,,
,2.183,,
,2.1819,,
,2.1813,,
,2.1833,,
,2.1818,,
,2.1809,,
,2.1807,,
,2.1789,,
,2.1769,,
,2.1811,,
,2.1783,,
,2.1784,,
,2.1792,,
,2.1778,,
,2.1755,,
,2.1721,,
,2.1711,,
,7.0932,,
,7.0462,,
,7.09,,
,7.0707,,
,8.0409,,
,8.0125,,
,8.1673,,
,8.1096,,
,8.3623,,
,8.2578,,
,8.2751,,
,8.1861,,
,8.2012,,
,8.1247,,
,8.1118,,
,8.1028,,
,8.1027,,
,8.2641,,
,8.2919,,
,8.2766,,
,8.298,,
,8.269,,
,8.3234,,
,8.2887,,
,8.2454,,
,8.2152,,
,8.176,,
,8.3094,,
,8.3173,,
,8.2864,,
,8.2486,,
,8.2134,,
,8.1754,,
,8.1466,,
,8.121,,
,8.1119,,
,8.1005,,
,8.0753,,
,8.0658,,
,8.0543,,
,8.0349,,
,8.0577,,
,8.0671,,
,8.0449,,
,8.036,,
,8.0595,,
,8.0513,,
,8.1288,,
,8.1092,,
,8.0886,,
,8.0881,,
,8.0815,,
,8.0622,,
,8.0407,,
,8.0401,,
,8.0412,,
,8.0487,,
,8.0392,,
,8.0406,,
,8.0568,,
,8.1035,,
,8.0923,,
,8.072,,
,8.0749,,
,8.0681,,
,8.0518,,
,8.0753,,
,8.1043,,
,8.0942,,
,8.1214,,
,8.1117,,
,8.1382,,
,8.1582,,
,8.1462,,
,8.1603,,
,8.1589,,
,8.1733,,
,8.1957,,
,8.1956,,
,2.2432,,
,2.2279,,
,2.1659,,
,2.2006,,
,2.0832,,
,2.0644,,
,2.107,,
,2.1566,,
,2.1794,,
,2.169,,
,2.3089,,
,2.2557,,
,2.2433,,
,2.2072,,
,2.221,,
,2.2315,,
,2.2304,,
,2.241,,
,2.2211,,
,2.208,,
,2.2404,,
,2.2211,,
,2.197,,
,2.1849,,
,2.1754,,
,2.1671,,
,2.1601,,
,2.1777,,
,2.1782,,
,2.1688,,
,2.2054,,
,2.2046,,
,2.198,,
,2.2089,,
,2.2008,,
,2.1995,,
,2.1945,,
,2.1923,,
,2.1826,,
,2.1747,,
,2.214,,
,2.2065,,
,2.2023,,
,2.1994,,
,2.1851,,
,2.1782,,
,2.1668,,
,2.1681,,
,2.1612,,
,2.1535,,
,2.1715,,
,2.171,,
,2.1693,,
,2.1582,,
,2.1509,,
,2.1488,,
,2.1445,,
,2.1447,,
,2.143,,
,2.1379,,
,2.1566,,
,2.1507,,
,2.1475,,
,2.1453,,
,2.1456,,
,2.1417,,
,2.1332,,
,2.1286,,
,2.1247,,
,2.1318,,
,2.1481,,
,2.1464,,
,2.1484,,
,2.1454,,
,2.1444,,
,2.1461,,
,2.1462,,
,2.1449,,
,2.1426,,
,2.1406,,
,2.1452,,
,2.138,,
,2.1386,,
,2.1384,,
,2.142,,
,2.1416,,
,2.1383,,
,2.1401,,
,2.1368,,
,2.1326,,
,2.1572,,
,2.1565,,
,2.1544,,
,2.1518,,
,2.1507,,
,2.1488,,
,2.1492,,
,2.1499,,
,2.149,,
,2.1463,,
,2.1566,,
,2.1518,,
,2.1489,,
,2.1478,,
,2.1472,,
,2.1475,,
,2.1447,,
,2.1425,,
,2.1424,,
,2.148,,
,2.1624,,
,2.1591,,
,2.1561,,
,2.1537,,
,2.1534,,
,2.1516,,
,2.1526,,
,2.1508,,
,2.1508,,
,2.1494,,
,2.1566,,
,2.1565,,
,2.1531,,
,2.1535,,
,2.1526,,
,2.1499,,
,2.148,,
,2.1479,,
,2.1465,,
,2.1443,,
,2.1572,,
,2.1532,,
,2.1501,,
,2.147,,
,2.147,,
,2.1449,,
,2.1443,,
,2.1427,,
,2.1412,,
,2.1385,,
,2.1403,,
,2.1359,,
,2.1359,,
,2.135,,
,2.1357,,
,2.1321,,
,2.1304,,
,2.1298,,
,2.129,,
,2.1265,,
,2.135,,
,2.1308,,
,2.1308,,
,2.1262,,
,2.1278,,
,2.1259,,
,2.1255,,
,2.1255,,
,2.1268,,
,2.125,,
,2.1326,,
,2.128,,
,2.1261,,
,2.1226,,
,2.1221,,
,2.1219,,
,2.1211,,
,2.1213,,
,2.1207,,
,2.1196,,
,2.1278,,
,2.1257,,
,2.125,,
,2.1248,,
,2.1269,,
,2.1263,,
,2.1255,,
,2.1247,,
,2.1234,,
,2.1217,,
,2.1256,,
,2.1237,,
,2.1238,,
,2.125,,
,2.1234,,
,2.1213,,
,2.1184,,
,2.1176,,
,6.9492,,
,7.106,,
,7.214,,
,7.1603,,
,7.5772,,
,7.7855,,
,8.1778,,
,8.0763,,
,8.3,,
,8.1889,,
,8.0757,,
,7.9974,,
,7.9773,,
,7.943,,
,7.913,,
,7.9327,,
,7.9421,,
,8.0535,,
,8.092,,
,8.0933,,
,8.1013,,
,8.0686,,
,8.1438,,
,8.139,,
,8.1328,,
,8.1022,,
,8.0987,,
,8.1663,,
,8.1471,,
,8.1034,,
,8.0718,,
,8.041,,
,8.0056,,
,7.9821,,
,7.9612,,
,7.9607,,
,7.9432,,
,7.9189,,
,7.9549,,
,7.9436,,
,7.9242,,
,7.948,,
,7.936,,
,7.9248,,
,7.9074,,
,7.9145,,
,7.8985,,
,7.9439,,
,7.9252,,
,7.9065,,
,7.9099,,
,7.9101,,
,7.8927,,
,7.8715,,
,7.8992,,
,7.9105,,
,7.9103,,
