Loss,Mem,Throughput,lr
8.1046,41.023,90.832,1.0
8.0474,41.023,90.2172,1.0
8.1604,41.031,89.5858,1.0
8.1095,41.031,89.3415,1.0
8.0175,41.031,89.8693,1.0
8.0486,41.031,94.1451,1.0
8.1572,41.031,89.9471,1.0
7.9849,41.031,90.8994,1.0
8.1544,41.031,71.3897,1.0
8.0595,41.031,89.2243,1.0
8.0306,41.031,89.3178,1.0
8.1002,41.031,88.7548,1.0
8.1277,41.022,89.7839,1.0
8.0608,41.022,88.8757,1.0
8.086,41.022,90.1079,1.0
8.1104,41.022,89.7089,1.0
8.0976,41.022,89.2021,1.0
8.0354,41.022,89.3728,1.0
8.0586,41.022,90.1409,1.0
8.1265,41.022,90.9767,1.0
8.1034,41.022,91.1,1.0
8.0684,41.022,90.1314,1.0
8.1719,41.022,93.5309,1.0
8.0845,41.022,74.4536,1.0
8.0334,41.022,90.7938,1.0
8.0807,41.022,90.9854,1.0
8.0515,41.022,90.2184,1.0
8.1736,41.022,89.561,1.0
8.0549,41.022,89.854,1.0
8.0877,41.022,90.0224,1.0
8.0888,41.022,91.6676,1.0
8.0922,41.022,90.4084,1.0
8.1114,41.022,90.0286,1.0
8.0536,41.022,90.9559,1.0
8.0847,41.022,90.5128,1.0
8.1256,41.022,95.2787,1.0
8.0135,41.022,90.4944,1.0
8.0974,41.022,90.8792,1.0
8.1337,41.022,90.2283,1.0
8.0918,41.022,74.6843,1.0
8.138,41.022,89.9396,1.0
8.087,41.022,88.0052,1.0
8.096,41.022,129.4603,1.0
8.0465,41.022,118.2838,1.0
8.1313,41.022,118.1685,1.0
8.0974,41.022,118.0513,1.0
8.0018,41.022,118.002,1.0
8.1121,41.022,117.7841,1.0
8.1416,41.022,118.5228,1.0
8.2429,41.022,118.694,1.0
8.1095,41.022,118.5821,1.0
8.0676,41.022,118.2735,1.0
8.068,41.03,118.6886,1.0
8.0274,41.03,121.4247,1.0
8.0038,41.03,99.3755,1.0
8.1245,41.03,69.1518,1.0
8.0626,41.03,90.0639,1.0
8.0422,41.03,90.3731,1.0
8.0695,41.03,91.6911,1.0
8.0266,41.03,90.5474,1.0
8.1348,41.03,90.2615,1.0
8.0529,41.03,91.3511,1.0
8.0505,41.022,92.0949,1.0
8.0392,41.022,90.1057,1.0
8.1443,41.022,91.2136,1.0
8.0492,41.022,90.9725,1.0
8.0725,41.022,93.0691,1.0
8.1451,41.022,89.4777,1.0
8.028,41.022,89.5842,1.0
8.1099,41.022,89.742,1.0
8.1241,41.022,94.5684,1.0
8.109,41.022,90.6963,1.0
8.2264,41.022,90.4371,1.0
8.0585,41.022,90.0693,1.0
8.0462,41.022,90.7941,1.0
8.1341,41.022,91.6769,1.0
8.0717,41.022,91.1914,1.0
8.1103,41.022,92.1597,1.0
8.0991,41.022,90.5647,1.0
8.166,41.022,90.312,1.0
8.0678,41.022,89.3385,1.0
8.1364,41.022,90.196,1.0
8.1068,41.022,89.6659,1.0
8.0593,41.022,89.9453,1.0
8.1689,41.022,94.858,1.0
8.0978,41.022,91.4447,1.0
8.0749,41.022,74.4697,1.0
8.1067,41.022,91.1214,1.0
8.071,41.022,90.2216,1.0
8.0341,41.022,89.5311,1.0
8.1149,41.022,89.3602,1.0
8.0537,41.022,89.8109,1.0
8.1061,41.022,89.0814,1.0
8.116,41.022,90.562,1.0
8.0819,41.022,90.529,1.0
8.0714,41.022,90.6183,1.0
8.0694,41.022,90.3153,1.0
8.0776,41.022,92.4479,1.0
8.1327,41.022,94.9386,1.0
8.0606,41.022,95.0553,1.0
8.1318,41.022,95.7924,1.0
8.0393,41.022,95.9725,1.0
8.1479,41.031,71.9,1.0
8.1008,41.031,96.2009,1.0
8.0764,41.031,96.4229,1.0
8.0649,41.031,96.0527,1.0
8.0521,41.031,95.7876,1.0
8.0186,41.031,92.7956,1.0
8.114,41.031,92.488,1.0
8.0949,41.031,93.1017,1.0
8.0472,41.031,92.6552,1.0
8.0866,41.031,95.0007,1.0
8.0835,41.022,94.8285,1.0
8.1151,41.022,95.344,1.0
8.1529,41.022,95.5354,1.0
8.1046,41.022,93.2581,1.0
8.089,41.022,90.0475,1.0
8.0539,41.022,68.7809,1.0
8.0763,41.022,89.2062,1.0
8.0841,41.022,107.3493,1.0
8.0782,41.022,91.5754,1.0
8.1104,41.022,91.3393,1.0
8.0292,41.022,92.6027,1.0
8.0721,41.022,92.0195,1.0
8.1156,41.022,91.8329,1.0
8.1129,41.022,92.2556,1.0
8.0291,41.022,91.8095,1.0
8.0788,41.022,91.3157,1.0
7.9884,41.022,90.1246,1.0
8.0505,41.022,89.7695,1.0
8.0618,41.022,89.4854,1.0
8.1123,41.022,89.7477,1.0
8.0911,41.022,93.1397,1.0
8.0375,41.022,75.2869,1.0
8.114,41.022,90.3042,1.0
8.0678,41.022,90.7075,1.0
8.1288,41.022,92.2072,1.0
8.1194,41.022,91.0546,1.0
8.0499,41.022,91.7101,1.0
8.008,41.022,91.8338,1.0
8.0324,41.022,91.0343,1.0
8.0788,41.022,91.4185,1.0
8.1299,41.022,92.2817,1.0
8.0723,41.022,91.8044,1.0
8.0658,41.022,90.9249,1.0
8.0201,41.022,94.4132,1.0
8.111,41.022,92.0666,1.0
8.0742,41.022,90.2993,1.0
8.1389,41.022,72.6943,1.0
8.0403,41.022,89.4429,1.0
8.113,41.022,88.9987,1.0
8.0404,41.022,89.0435,1.0
8.0188,41.031,89.1567,1.0
8.1188,41.031,89.7196,1.0
8.0931,41.031,88.9716,1.0
8.0455,41.031,89.5347,1.0
7.9855,41.031,89.5018,1.0
8.0696,41.031,89.7438,1.0
8.0486,41.031,89.8586,1.0
8.0721,41.031,90.1572,1.0
8.0032,41.031,90.2263,1.0
8.0712,41.031,91.0648,1.0
8.147,41.022,90.5622,1.0
8.0608,41.022,93.7723,1.0
8.0432,41.022,73.6544,1.0
8.0642,41.022,118.1192,1.0
8.0666,41.022,91.3502,1.0
8.0048,41.022,90.6461,1.0
8.1488,41.022,90.1719,1.0
8.1274,41.022,89.8892,1.0
8.1368,41.022,90.4828,1.0
8.0563,41.022,92.2443,1.0
8.0409,41.022,90.3084,1.0
8.1063,41.022,89.6611,1.0
8.0815,41.022,90.6938,1.0
8.1161,41.022,91.0241,1.0
8.0373,41.022,98.3758,1.0
7.9731,41.022,90.9417,1.0
8.087,41.022,89.3946,1.0
8.0234,41.022,89.0306,1.0
8.1083,41.022,73.4598,1.0
8.1203,41.022,90.7476,1.0
8.0793,41.022,91.2136,1.0
8.0795,41.022,88.4986,1.0
7.9933,41.022,131.6235,1.0
8.005,41.022,119.0268,1.0
8.0514,41.022,119.0722,1.0
8.0118,41.022,119.0504,1.0
8.0889,41.022,118.6396,1.0
8.0256,41.022,118.3202,1.0
8.0078,41.022,118.3611,1.0
8.2007,41.022,118.8925,1.0
8.0589,41.022,118.657,1.0
8.0797,41.022,117.8037,1.0
8.0202,41.022,120.218,1.0
8.0265,41.022,86.6885,1.0
8.029,41.022,90.8863,1.0
8.0919,41.022,92.2738,1.0
8.0583,41.022,89.8035,1.0
8.0703,41.022,90.0637,1.0
8.0574,41.022,90.7364,1.0
8.0986,41.022,91.078,1.0
8.0634,41.03,89.7143,1.0
8.103,41.03,89.5614,1.0
8.0852,41.03,90.1813,1.0
8.1858,41.03,89.6699,1.0
8.0761,41.03,93.4491,1.0
8.104,41.03,89.1174,1.0
8.0944,41.03,89.1207,1.0
7.9962,41.03,89.5279,1.0
8.0217,41.03,89.4447,1.0
8.0206,41.03,74.6903,1.0
8.0318,41.023,90.8768,1.0
8.0751,41.023,92.2407,1.0
8.0843,41.023,90.3336,1.0
8.0536,41.023,91.6591,1.0
8.1623,41.023,90.2154,1.0
7.9942,41.023,91.1827,1.0
8.0349,41.023,91.5603,1.0
8.0816,41.023,91.5453,1.0
8.045,41.023,91.0848,1.0
8.0756,41.023,91.2532,1.0
8.0471,41.023,92.2494,1.0
8.2285,41.023,89.2926,1.0
8.0305,41.023,95.4551,1.0
8.0355,41.023,90.7942,1.0
8.0103,41.023,91.0402,1.0
8.1065,41.023,74.5979,1.0
8.0419,41.023,91.2464,1.0
8.0473,41.023,91.9195,1.0
8.0356,41.023,89.6326,1.0
8.0654,41.023,89.6507,1.0
8.0796,41.022,89.7641,1.0
8.0387,41.022,90.0417,1.0
8.1032,41.022,89.6364,1.0
8.0258,41.022,91.7304,1.0
8.0373,41.022,90.9624,1.0
8.0947,41.022,93.7883,1.0
8.0704,41.022,89.5138,1.0
8.1359,41.022,89.2145,1.0
8.0186,41.022,89.6909,1.0
8.1112,41.022,90.7299,1.0
8.0719,41.023,72.6783,1.0
8.0418,41.023,91.4892,1.0
8.0927,41.023,90.6635,1.0
8.0936,41.023,89.4341,1.0
8.103,41.023,90.4107,1.0
8.0549,41.023,91.3664,1.0
8.0864,41.023,90.5335,1.0
8.2233,41.023,90.2217,1.0
8.0279,41.023,90.4181,1.0
8.083,41.023,89.9489,1.0
8.14,41.032,92.4641,1.0
8.0938,41.032,89.575,1.0
8.0544,41.032,89.7002,1.0
8.0983,41.032,94.1517,1.0
8.0993,41.032,90.5819,1.0
8.0178,41.032,90.8103,1.0
8.107,41.032,78.2346,1.0
7.934,41.032,104.2027,1.0
8.0598,41.032,90.9055,1.0
7.989,41.032,92.1301,1.0
8.0431,41.024,90.4054,1.0
8.1268,41.024,89.8351,1.0
8.0798,41.024,89.6245,1.0
8.0775,41.024,89.8796,1.0
8.0114,41.024,91.1026,1.0
8.071,41.024,91.1874,1.0
8.0251,41.024,90.6636,1.0
8.0103,41.024,91.4815,1.0
8.1246,41.024,90.777,1.0
8.0749,41.024,90.8529,1.0
8.0296,41.024,93.7955,1.0
8.1439,41.024,75.0763,1.0
8.0028,41.024,91.0841,1.0
8.091,41.024,91.5233,1.0
8.0071,41.024,89.3465,1.0
8.0412,41.024,90.2181,1.0
8.1259,41.024,91.2803,1.0
8.0115,41.024,91.202,1.0
8.0751,41.024,90.8523,1.0
8.0603,41.024,92.1246,1.0
7.9725,41.022,90.4178,1.0
8.0842,41.022,90.1679,1.0
8.0559,41.022,90.4087,1.0
8.0144,41.022,93.6641,1.0
8.1158,41.022,90.916,1.0
8.1472,41.022,90.0827,1.0
8.0085,41.022,90.9512,1.0
8.0747,41.022,74.0128,1.0
8.1443,41.022,90.4351,1.0
8.1629,41.022,91.3339,1.0
8.0108,41.023,91.0123,1.0
7.995,41.023,89.7822,1.0
8.0325,41.023,89.2609,1.0
8.0566,41.023,89.6828,1.0
8.0546,41.023,90.625,1.0
8.0375,41.023,91.7123,1.0
8.0909,41.023,90.553,1.0
8.0432,41.023,90.7094,1.0
8.0344,41.023,92.153,1.0
8.0375,41.023,89.3751,1.0
8.1082,41.031,89.6041,1.0
8.013,41.031,92.4522,1.0
8.0697,41.031,88.6051,1.0
8.0547,41.031,74.6769,1.0
8.1174,41.031,89.5033,1.0
8.096,41.031,89.4622,1.0
8.0265,41.031,89.7162,1.0
8.0174,41.031,89.8218,1.0
8.0243,41.031,89.2272,1.0
8.0813,41.031,89.5122,1.0
8.0213,41.023,89.7628,1.0
8.0291,41.023,89.5789,1.0
8.036,41.023,89.4958,1.0
8.0056,41.023,89.4537,1.0
8.1319,41.023,93.0943,1.0
8.0748,41.023,90.3558,1.0
8.0964,41.023,90.1562,1.0
8.052,41.023,90.2007,1.0
8.0317,41.023,72.1207,1.0
8.0346,41.023,89.6366,1.0
8.0363,41.022,90.7198,1.0
8.037,41.022,128.2621,1.0
8.1022,41.022,118.9201,1.0
8.0271,41.022,118.137,1.0
8.0096,41.022,118.9459,1.0
8.047,41.022,118.7612,1.0
8.0285,41.022,117.9997,1.0
8.0667,41.022,118.4108,1.0
8.1642,41.022,118.5111,1.0
8.0224,41.022,119.5336,1.0
8.0686,41.023,119.0229,1.0
8.0073,41.023,118.6509,1.0
8.0624,41.023,125.8228,1.0
8.0975,41.023,101.3416,1.0
8.0384,41.023,70.1975,1.0
8.0425,41.023,92.2554,1.0
8.0907,41.023,93.6506,1.0
8.0462,41.023,96.3825,1.0
8.0425,41.023,94.9526,1.0
7.9737,41.023,95.4757,1.0
7.9869,41.023,98.8051,1.0
8.0788,41.023,93.5836,1.0
7.9569,41.023,94.3821,1.0
8.0544,41.023,97.0848,1.0
7.9636,41.023,95.0408,1.0
7.9602,41.023,94.5198,1.0
8.0866,41.023,95.5446,1.0
8.097,41.023,90.5981,1.0
7.994,41.023,90.336,1.0
8.0465,41.023,91.2118,1.0
7.9996,40.86,69.5952,1.0
8.0661,40.86,91.0271,1.0
8.1171,40.86,90.4046,1.0
8.0351,40.86,90.4666,1.0
8.0676,40.86,89.0456,1.0
8.0115,40.86,91.1356,1.0
8.0446,40.86,91.095,1.0
8.0491,40.86,90.1138,1.0
8.0837,40.86,90.4497,1.0
8.0563,40.86,91.5456,1.0
8.0771,40.86,89.8803,1.0
8.0584,40.86,95.8495,1.0
8.0274,40.86,112.4275,1.0
8.1072,40.86,89.7177,1.0
7.9934,40.86,89.2193,1.0
8.0078,40.86,78.0733,1.0
8.0035,40.86,91.6541,1.0
8.1008,40.86,90.7835,1.0
8.0073,40.86,91.9436,1.0
8.1055,40.86,91.0741,1.0
8.0479,40.86,91.2645,1.0
8.0863,40.86,90.1529,1.0
8.0455,40.86,90.6653,1.0
8.0523,40.86,90.9875,1.0
8.0324,40.86,91.8471,1.0
8.0041,40.86,90.5916,1.0
7.9975,40.86,92.1525,1.0
8.1162,40.86,90.1083,1.0
8.0263,40.86,90.5697,1.0
7.9979,40.86,92.1396,1.0
8.0902,40.859,93.9546,1.0
8.0541,40.859,73.0227,1.0
8.1206,40.859,89.586,1.0
8.0093,40.859,90.7,1.0
8.0916,40.859,89.5284,1.0
8.1434,40.859,90.5355,1.0
8.0472,40.859,89.392,1.0
8.0182,40.859,89.8739,1.0
8.0338,40.859,90.5734,1.0
8.0301,40.859,90.4393,1.0
7.9984,40.859,90.4148,1.0
8.072,40.859,90.0256,1.0
7.9953,40.859,90.9815,1.0
8.034,40.859,93.5496,1.0
8.134,40.859,90.7469,1.0
7.9474,40.859,90.2202,1.0
8.0392,40.859,69.8489,1.0
8.0775,40.859,89.9074,1.0
8.0093,40.859,100.269,1.0
8.1078,40.859,92.4402,1.0
8.0272,40.861,89.9677,1.0
8.0164,40.861,90.0308,1.0
8.0673,40.861,90.8022,1.0
8.0753,40.861,91.5836,1.0
8.056,40.861,91.5293,1.0
8.0638,40.861,91.5762,1.0
8.0699,40.861,89.9225,1.0
8.0248,40.861,90.3475,1.0
8.0657,40.861,91.03,1.0
8.0425,40.861,91.9157,1.0
8.0468,40.859,91.1239,1.0
8.0074,40.859,94.4167,1.0
7.9568,40.859,74.4825,1.0
8.0435,40.859,91.3157,1.0
8.0547,40.859,91.1624,1.0
8.0553,40.859,90.7219,1.0
7.9895,40.859,91.0573,1.0
8.0178,40.859,89.622,1.0
8.046,40.859,89.9087,1.0
8.0987,40.859,89.9227,1.0
8.0727,40.859,90.1613,1.0
8.0259,40.859,90.2883,1.0
8.0202,40.859,90.1953,1.0
8.0796,40.859,89.541,1.0
8.0925,40.859,93.8509,1.0
8.0469,40.859,91.9717,1.0
8.0371,40.859,91.147,1.0
8.0302,40.859,91.0188,1.0
8.0564,40.859,74.1891,1.0
7.9872,40.859,91.092,1.0
8.0291,40.859,89.153,1.0
8.1363,40.859,89.7813,1.0
7.9954,40.859,90.2957,1.0
8.1063,40.859,90.5569,1.0
8.0258,40.859,89.6172,1.0
8.0752,40.859,89.7405,1.0
8.0502,40.859,90.1281,1.0
8.0128,40.859,89.0946,1.0
8.0189,40.859,89.5935,1.0
7.9765,40.859,89.5658,1.0
8.031,40.859,89.8546,1.0
8.0521,40.859,93.7409,1.0
7.9725,40.859,89.1952,1.0
8.0826,40.859,76.032,1.0
8.0646,40.859,90.7799,1.0
7.9924,40.859,92.0606,1.0
8.023,40.859,90.4848,1.0
8.0396,40.859,90.7141,1.0
8.1107,40.859,91.7091,1.0
8.0325,40.859,90.2203,1.0
8.0035,40.861,90.2535,1.0
8.0165,40.861,89.7739,1.0
7.9458,40.861,90.3104,1.0
8.028,40.861,91.6176,1.0
8.033,40.861,94.7627,1.0
7.9913,40.861,92.5729,1.0
8.0393,40.861,122.3887,1.0
8.0771,40.861,88.9161,1.0
8.084,40.861,89.1274,1.0
8.075,40.861,73.2073,1.0
8.0458,40.859,88.4983,1.0
7.9727,40.859,89.0026,1.0
7.9844,40.859,90.6502,1.0
7.9739,40.859,125.5187,1.0
8.0408,40.859,117.9383,1.0
8.019,40.859,118.044,1.0
7.9932,40.859,118.2224,1.0
8.0533,40.859,118.386,1.0
8.0659,40.859,118.3183,1.0
8.0014,40.859,118.0487,1.0
7.9137,40.859,118.7941,1.0
8.0677,40.859,118.0469,1.0
8.018,40.859,118.2046,1.0
8.0793,40.859,120.9338,1.0
8.0879,40.859,116.0406,1.0
8.0287,40.859,69.1233,1.0
8.0579,40.859,90.5402,1.0
8.0201,40.859,89.8589,1.0
7.9904,40.859,88.4564,1.0
8.0025,40.859,89.213,1.0
8.0919,40.859,89.6664,1.0
7.9954,40.859,89.5496,1.0
7.985,40.859,89.5198,1.0
8.0705,40.859,90.2138,1.0
8.1314,40.859,89.2347,1.0
7.9931,40.859,93.2278,1.0
7.9952,40.859,90.2462,1.0
7.9592,40.859,91.0925,1.0
8.0748,40.859,90.7862,1.0
8.0115,40.859,90.1916,1.0
7.9883,40.859,75.8519,1.0
7.9959,40.859,89.7775,1.0
8.0594,40.859,89.6889,1.0
7.996,40.859,89.6464,1.0
8.0469,40.859,89.7707,1.0
8.0082,40.859,90.1061,1.0
8.0859,40.859,91.5703,1.0
8.0338,40.859,91.0188,1.0
8.0599,40.859,90.5583,1.0
8.1029,40.859,91.699,1.0
8.1462,40.861,91.0443,1.0
7.9949,40.861,90.3919,1.0
8.0611,40.861,90.1644,1.0
8.0317,40.861,93.5776,1.0
8.0768,40.861,91.7179,1.0
8.0728,40.861,89.7397,1.0
7.9629,40.861,73.1203,1.0
8.0015,40.861,89.5735,1.0
8.0528,40.861,89.817,1.0
8.0081,40.861,89.2858,1.0
8.0068,40.859,90.1686,1.0
7.9582,40.859,90.6846,1.0
8.0266,40.859,91.0472,1.0
7.9551,40.859,90.9121,1.0
8.0412,40.859,90.1768,1.0
7.9454,40.859,91.4847,1.0
8.055,40.859,90.9858,1.0
8.0548,40.859,90.0061,1.0
7.9911,40.859,90.1877,1.0
8.0326,40.859,91.3831,1.0
8.0566,40.859,95.4686,1.0
8.0459,40.859,72.3187,1.0
7.9986,40.859,89.9202,1.0
8.0787,40.859,90.754,1.0
7.9846,40.859,89.768,1.0
8.0433,40.859,90.7639,1.0
8.0534,40.859,90.5762,1.0
8.0468,40.859,91.8114,1.0
8.0021,40.859,90.8161,1.0
8.0231,40.859,90.6567,1.0
8.0471,40.859,91.4828,1.0
8.1034,40.859,90.8411,1.0
8.015,40.859,93.0464,1.0
8.0749,40.859,92.8074,1.0
8.0511,40.859,89.6009,1.0
7.9933,40.859,89.6551,1.0
8.0294,40.859,90.0864,1.0
7.9618,40.859,79.2859,1.0
8.0144,40.859,90.539,1.0
8.0349,40.859,90.6165,1.0
8.0206,40.859,90.9929,1.0
8.0086,40.859,91.553,1.0
7.9607,40.859,90.22,1.0
7.9912,40.859,90.3253,1.0
8.0144,40.859,91.6044,1.0
8.0646,40.859,90.4023,1.0
8.1216,40.859,90.174,1.0
7.9871,40.859,90.2526,1.0
8.0279,40.859,91.5708,1.0
8.0494,40.859,90.0866,1.0
8.0961,40.861,90.3236,1.0
8.0333,40.861,93.5043,1.0
8.0137,40.861,90.9983,1.0
7.9796,40.861,74.2495,1.0
8.0566,40.861,90.2323,1.0
7.9369,40.861,121.1284,1.0
8.0424,40.861,90.537,1.0
8.1124,40.861,90.1306,1.0
7.9516,40.861,90.1484,1.0
8.032,40.861,90.6526,1.0
8.0667,40.859,89.295,1.0
8.0102,40.859,89.7309,1.0
8.0094,40.859,92.0321,1.0
8.1008,40.859,95.7241,1.0
7.9843,40.859,99.3973,1.0
8.0294,40.859,92.6566,1.0
8.0349,40.859,96.1496,1.0
7.9504,40.859,94.6654,1.0
8.0348,40.859,74.4804,1.0
8.0143,40.859,93.7106,1.0
8.0754,40.859,96.7463,1.0
7.9838,40.859,94.3957,1.0
8.081,40.859,94.1866,1.0
7.9843,40.859,90.5908,1.0
8.0826,40.859,92.3298,1.0
8.0194,40.859,98.1163,1.0
8.0823,40.859,92.9183,1.0
8.0095,40.859,94.6804,1.0
7.9167,40.859,94.0414,1.0
8.0042,40.859,93.2092,1.0
8.0414,40.859,92.2371,1.0
8.0758,40.859,90.0022,1.0
7.902,40.859,93.1533,1.0
7.9973,40.859,91.7108,1.0
7.9969,40.859,74.3008,1.0
7.9466,40.859,89.5204,1.0
8.0837,40.859,90.0929,1.0
8.0161,40.859,91.6623,1.0
8.0209,40.859,90.4123,1.0
7.9858,40.859,90.4975,1.0
8.0132,40.859,89.2222,1.0
8.0546,40.859,89.267,1.0
7.997,40.859,88.4771,1.0
8.0339,40.859,88.729,1.0
7.9668,40.859,88.4151,1.0
8.0101,40.859,90.6573,1.0
7.9874,40.859,90.1377,1.0
7.9925,40.859,90.2676,1.0
8.0658,40.859,91.0217,1.0
7.9966,40.859,90.7965,1.0
7.9689,40.861,71.5106,1.0
8.0995,40.861,91.2447,1.0
8.0066,40.861,90.6275,1.0
8.0316,40.861,107.818,1.0
8.1599,40.861,118.1783,1.0
7.9923,40.861,118.1764,1.0
8.0081,40.861,118.2078,1.0
7.9983,40.861,117.8639,1.0
7.9918,40.861,117.9389,1.0
8.0065,40.861,117.9064,1.0
8.0826,40.859,118.0229,1.0
8.0217,40.859,117.8946,1.0
8.0245,40.859,118.2892,1.0
7.9871,40.859,119.3301,1.0
7.9866,40.859,120.7221,1.0
8.0495,40.859,69.2009,1.0
8.0219,40.859,90.4433,1.0
8.0514,40.859,90.4963,1.0
8.0551,40.859,90.9189,1.0
7.9337,40.859,92.0349,1.0
7.9648,40.859,91.2109,1.0
7.977,40.859,91.2894,1.0
7.9872,40.859,90.887,1.0
8.1002,40.859,89.8734,1.0
8.0902,40.859,89.0999,1.0
7.9584,40.859,89.7289,1.0
8.0849,40.859,90.7522,1.0
7.9242,40.859,91.8679,1.0
8.0544,40.859,90.0323,1.0
7.9427,40.859,90.8918,1.0
8.1572,40.859,91.782,1.0
8.0352,40.859,75.7138,1.0
8.06,40.859,90.4506,1.0
8.0647,40.859,91.607,1.0
8.0762,40.859,91.0893,1.0
8.0499,40.859,91.7106,1.0
8.0489,40.859,91.0585,1.0
7.9883,40.859,91.0826,1.0
8.0044,40.859,90.6065,1.0
8.0864,40.859,90.1179,1.0
8.0099,40.859,90.7356,1.0
7.9669,40.859,90.3133,1.0
7.8996,40.859,90.8492,1.0
7.9885,40.859,95.5561,1.0
7.9359,40.859,93.18,1.0
8.0381,40.859,90.1672,1.0
8.0723,40.859,75.1476,1.0
8.0657,40.859,89.8894,1.0
7.9809,40.859,89.9697,1.0
8.007,40.859,89.8972,1.0
7.9097,40.861,90.1595,1.0
8.0298,40.861,91.3028,1.0
7.9902,40.861,91.0913,1.0
7.9577,40.861,90.6676,1.0
7.9697,40.861,91.8499,1.0
8.0025,40.861,90.3656,1.0
8.0394,40.861,89.9989,1.0
8.0112,40.861,90.6056,1.0
7.9774,40.861,91.6023,1.0
7.9743,40.861,90.3678,1.0
8.0179,40.859,90.5712,1.0
7.9907,40.859,102.8551,1.0
7.9951,40.859,75.3558,1.0
8.0024,40.859,91.7637,1.0
8.1263,40.859,91.076,1.0
8.0022,40.859,89.6283,1.0
7.9567,40.859,89.3951,1.0
7.9972,40.859,89.9444,1.0
7.987,40.859,90.4865,1.0
8.0598,40.859,91.6339,1.0
7.9781,40.859,90.2777,1.0
7.9637,40.859,90.0417,1.0
8.0652,40.859,89.9289,1.0
8.0283,40.859,89.3767,1.0
8.0614,40.859,92.8671,1.0
8.0048,40.859,89.7361,1.0
8.0541,40.859,89.6381,1.0
8.0758,40.859,88.7779,1.0
8.0214,40.859,74.27,1.0
8.0924,40.859,99.2693,1.0
7.9933,40.859,91.678,1.0
7.9364,40.859,90.7554,1.0
8.098,40.859,90.0588,1.0
8.0279,40.859,90.8826,1.0
8.0266,40.859,91.0906,1.0
8.0525,40.859,90.3152,1.0
7.9393,40.859,89.28,1.0
7.957,40.859,89.7188,1.0
8.0041,40.859,89.1238,1.0
8.044,40.859,89.62,1.0
7.9521,40.859,90.5058,1.0
8.0719,40.859,95.6186,1.0
8.0227,40.859,91.9974,1.0
8.0057,40.859,69.7042,1.0
7.9785,40.859,90.9359,1.0
7.9595,40.859,91.1182,1.0
8.0611,40.859,90.2545,1.0
8.0319,40.859,91.2633,1.0
8.0025,40.859,90.5235,1.0
7.9796,40.859,90.5473,1.0
8.0165,40.861,90.3282,1.0
8.0204,40.861,89.8405,1.0
8.0656,40.861,89.6327,1.0
8.0107,40.861,90.444,1.0
8.0801,40.861,96.5312,1.0
8.0282,40.861,89.1788,1.0
7.9706,40.861,90.2494,1.0
8.0411,40.861,90.3829,1.0
8.0064,40.861,89.4843,1.0
7.9914,40.861,72.2803,1.0
8.01,40.859,88.5124,1.0
8.0551,40.859,89.4952,1.0
8.0248,40.859,90.5199,1.0
7.9391,40.859,90.3094,1.0
8.0012,40.859,90.471,1.0
8.0123,40.859,90.9591,1.0
8.0019,40.859,91.0202,1.0
8.025,40.859,90.6003,1.0
8.0173,40.859,92.0025,1.0
7.9695,40.859,91.4207,1.0
8.0128,40.859,92.2597,1.0
7.9772,40.859,91.0877,1.0
7.9985,40.859,94.95,1.0
7.9673,40.859,90.0851,1.0
8.0004,40.859,89.9177,1.0
7.9154,40.859,73.7243,1.0
8.0159,40.859,90.7003,1.0
8.0051,40.859,90.1662,1.0
7.9563,40.859,90.7177,1.0
7.934,40.859,92.522,1.0
8.0453,40.859,90.2864,1.0
7.9921,40.859,91.0815,1.0
7.9444,40.859,91.8078,1.0
7.992,40.859,90.3108,1.0
7.9713,40.859,91.389,1.0
7.9467,40.859,91.9368,1.0
7.9334,40.859,90.5529,1.0
7.9934,40.859,91.532,1.0
7.96,40.859,90.339,1.0
7.9397,40.859,91.4493,1.0
7.9859,40.859,74.2958,1.0
8.0567,40.859,89.5526,1.0
8.0222,40.859,103.6977,1.0
7.9995,40.859,118.3565,1.0
8.0259,40.859,118.6112,1.0
8.0209,40.859,118.3403,1.0
7.9376,40.859,117.9647,1.0
7.9656,40.859,118.0054,1.0
8.0255,40.859,118.4826,1.0
7.9607,40.859,118.4126,1.0
8.0468,40.861,118.764,1.0
7.96,40.861,118.0592,1.0
8.0045,40.861,118.1678,1.0
8.0287,40.861,119.2325,1.0
7.9871,40.861,142.5571,1.0
8.0325,40.861,92.3341,1.0
8.0857,40.861,70.4982,1.0
8.0562,40.861,90.935,1.0
8.0042,40.861,88.3595,1.0
8.0093,40.861,89.6451,1.0
8.0115,40.859,88.9902,1.0
8.0347,40.859,89.3785,1.0
7.9528,40.859,89.0493,1.0
7.9573,40.859,89.6358,1.0
7.879,40.859,89.6017,1.0
7.9893,40.859,89.1692,1.0
8.0305,40.859,89.6597,1.0
7.9968,40.859,89.6938,1.0
7.9305,40.859,90.2613,1.0
8.1003,40.859,91.2454,1.0
8.0023,40.859,96.3082,1.0
7.8719,40.859,73.6746,1.0
8.0708,40.859,91.1432,1.0
7.9319,40.859,90.8879,1.0
8.0392,40.859,91.8425,1.0
7.954,40.859,90.5977,1.0
8.0062,40.859,91.0992,1.0
7.9758,40.859,91.0262,1.0
8.0304,40.859,91.0636,1.0
7.9697,40.859,91.5021,1.0
7.9739,40.859,91.3028,1.0
8.1455,40.859,92.397,1.0
7.991,40.859,90.801,1.0
