Loss,Mem,Throughput,lr,0,1,2,3
8.0326,43.602,24854.4971,1.0,,,,
8.1254,43.602,23854.4672,1.0,,,,
8.1059,43.609,25527.6081,1.0,,,,
8.0492,43.609,27181.2896,1.0,,,,
8.0984,43.609,23940.3261,1.0,,,,
8.0669,43.609,25361.6467,1.0,,,,
8.0892,43.609,24338.0728,1.0,,,,
8.0844,43.609,30315.3552,1.0,,,,
8.1049,43.609,28915.7334,1.0,,,,
8.0635,43.609,26803.3869,1.0,,,,
8.0437,43.609,27250.8011,1.0,,,,
8.1103,43.609,22036.8472,1.0,,,,
8.1341,43.599,29225.7172,1.0,,,,
8.0622,43.599,26843.9057,1.0,,,,
8.0583,43.599,29921.9694,1.0,,,,
8.1592,43.599,25718.1841,1.0,,,,
8.1599,43.599,22562.1896,1.0,,,,
8.1204,43.599,24800.0711,1.0,,,,
8.0857,43.599,23802.6277,1.0,,,,
8.0885,43.599,29184.8851,1.0,,,,
8.0932,43.599,26916.1904,1.0,,,,
8.081,43.599,26845.4956,1.0,,,,
8.038,43.598,33230.4699,1.0,,,,
8.0336,43.598,27499.777,1.0,,,,
8.12,43.598,27204.6296,1.0,,,,
8.0773,43.598,31781.5988,1.0,,,,
8.0423,43.598,31618.0947,1.0,,,,
8.0863,43.598,23474.1446,1.0,,,,
8.0267,43.598,27104.145,1.0,,,,
8.1694,43.598,26628.7234,1.0,,,,
8.0875,43.598,27891.811,1.0,,,,
8.0884,43.598,26057.8356,1.0,,,,
8.0863,43.601,24907.7964,1.0,,,,
8.1512,43.601,35363.8247,1.0,,,,
8.0058,43.601,24698.3374,1.0,,,,
8.1039,43.601,27876.3013,1.0,,,,
8.0478,43.601,24044.7148,1.0,,,,
8.0656,43.601,27476.1843,1.0,,,,
8.1651,43.601,27361.4211,1.0,,,,
8.0473,43.601,29134.3436,1.0,,,,
8.0472,43.601,26246.283,1.0,,,,
8.0803,43.601,25271.959,1.0,,,,
8.0559,43.6,19270.3082,1.0,,,,
8.0879,43.6,22966.9926,1.0,,,,
8.014,43.6,28605.0723,1.0,,,,
8.1008,43.6,28752.4308,1.0,,,,
8.0904,43.6,29785.2349,1.0,,,,
8.06,43.6,31434.8049,1.0,,,,
8.04,43.6,28479.7672,1.0,,,,
8.0816,43.6,28020.274,1.0,,,,
8.0999,43.6,30660.6762,1.0,,,,
8.071,43.6,24845.2829,1.0,,,,
8.1889,43.614,28537.7698,1.0,,,,
8.1116,43.614,28836.2871,1.0,,,,
8.1491,43.614,22879.3487,1.0,,,,
8.0507,43.614,30854.3514,1.0,,,,
8.117,43.614,29033.711,1.0,,,,
8.0353,43.614,24769.9148,1.0,,,,
7.995,43.614,21245.9168,1.0,,,,
8.0831,43.614,25050.401,1.0,,,,
8.148,43.614,23779.2389,1.0,,,,
8.0343,43.614,25604.8301,1.0,,,,
8.1101,43.603,26278.3515,1.0,,,,
8.0247,43.603,31797.518,1.0,,,,
8.0971,43.603,27120.8076,1.0,,,,
8.0142,43.603,25916.918,1.0,,,,
8.1146,43.603,29301.5818,1.0,,,,
8.089,43.603,29325.2016,1.0,,,,
8.0801,43.603,29522.6235,1.0,,,,
8.1288,43.603,27448.409,1.0,,,,
8.078,43.603,26156.4906,1.0,,,,
8.0388,43.603,24330.1134,1.0,,,,
8.0151,43.602,30195.2757,1.0,,,,
8.0418,43.602,21569.1407,1.0,,,,
8.2027,43.602,17662.8214,1.0,,,,
8.056,43.602,30539.8555,1.0,,,,
8.0948,43.602,27539.3391,1.0,,,,
8.0301,43.602,25229.5313,1.0,,,,
8.0551,43.602,26946.6375,1.0,,,,
8.0887,43.602,24743.6875,1.0,,,,
8.0294,43.602,29000.4439,1.0,,,,
8.0657,43.602,27917.0975,1.0,,,,
8.1129,43.599,28596.2955,1.0,,,,
8.072,43.599,26143.3115,1.0,,,,
8.084,43.599,26139.9281,1.0,,,,
8.0918,43.599,19649.4604,1.0,,,,
8.0721,43.599,27973.702,1.0,,,,
8.1254,43.599,27233.1107,1.0,,,,
8.0501,43.599,21941.1416,1.0,,,,
8.1607,43.599,19153.137,1.0,,,,
8.0643,43.599,26971.7082,1.0,,,,
8.1077,43.599,24962.4877,1.0,,,,
8.0792,43.601,29003.1562,1.0,,,,
8.0087,43.601,24464.1481,1.0,,,,
8.0828,43.601,30483.5436,1.0,,,,
8.0354,43.601,26833.1129,1.0,,,,
8.0329,43.601,27068.6314,1.0,,,,
8.1585,43.601,29161.2052,1.0,,,,
8.0522,43.601,27474.0278,1.0,,,,
8.1,43.601,26615.5314,1.0,,,,
8.1,43.601,31778.6502,1.0,,,,
8.112,43.601,26850.7574,1.0,,,,
8.0008,43.607,34917.3203,1.0,,,,
8.1292,43.607,26997.6537,1.0,,,,
8.1097,43.607,26004.3307,1.0,,,,
8.0107,43.607,22520.7418,1.0,,,,
8.0781,43.607,26756.8533,1.0,,,,
8.1377,43.607,28197.2603,1.0,,,,
8.1127,43.607,22313.0387,1.0,,,,
8.1525,43.607,27062.1382,1.0,,,,
8.0369,43.607,27599.9905,1.0,,,,
8.1043,43.607,23794.816,1.0,,,,
8.0092,43.601,27372.7572,1.0,,,,
8.0839,43.601,26176.1102,1.0,,,,
8.048,43.601,22310.1785,1.0,,,,
8.0854,43.601,28023.2375,1.0,,,,
8.0674,43.601,31855.9595,1.0,,,,
8.0282,43.601,24774.5056,1.0,,,,
8.0354,43.601,38317.3542,1.0,,,,
8.1288,43.601,27075.5377,1.0,,,,
8.0656,43.601,19736.8299,1.0,,,,
8.1099,43.601,23739.2231,1.0,,,,
8.1197,43.598,23344.1955,1.0,,,,
8.0531,43.598,23183.2617,1.0,,,,
8.066,43.598,24708.227,1.0,,,,
8.0854,43.598,24673.2767,1.0,,,,
8.0003,43.598,28958.6417,1.0,,,,
8.127,43.598,24696.4776,1.0,,,,
8.0293,43.598,27307.4182,1.0,,,,
7.9802,43.598,27349.0227,1.0,,,,
8.0378,43.598,24824.4713,1.0,,,,
8.1197,43.598,26324.6888,1.0,,,,
8.096,43.601,25127.292,1.0,,,,
8.0524,43.601,25528.836,1.0,,,,
8.075,43.601,28030.7997,1.0,,,,
8.1128,43.601,28127.161,1.0,,,,
8.067,43.601,25380.1693,1.0,,,,
8.026,43.601,27664.1289,1.0,,,,
8.0613,43.601,28810.9485,1.0,,,,
8.031,43.601,29201.4706,1.0,,,,
8.056,43.601,30203.8652,1.0,,,,
8.123,43.601,32478.6808,1.0,,,,
8.1569,43.602,26205.8,1.0,,,,
8.1412,43.602,27492.2544,1.0,,,,
8.0611,43.602,26526.6801,1.0,,,,
8.0471,43.602,26820.3511,1.0,,,,
8.046,43.602,23665.6834,1.0,,,,
8.0005,43.602,29248.3406,1.0,,,,
8.025,43.602,30255.9504,1.0,,,,
8.1196,43.602,28962.615,1.0,,,,
8.0563,43.602,25047.6647,1.0,,,,
8.0984,43.602,26285.5704,1.0,,,,
8.0243,43.613,23309.8716,1.0,,,,
7.9855,43.613,29464.4164,1.0,,,,
8.2048,43.613,23573.4895,1.0,,,,
8.1531,43.613,24202.0641,1.0,,,,
8.0886,43.613,26952.3807,1.0,,,,
8.0682,43.613,30956.9382,1.0,,,,
8.0378,43.613,26895.3119,1.0,,,,
8.05,43.613,30070.9522,1.0,,,,
8.0389,43.613,29179.5758,1.0,,,,
8.0819,43.613,24605.817,1.0,,,,
8.053,43.601,25848.4859,1.0,,,,
8.055,43.601,30312.8772,1.0,,,,
8.0411,43.601,24926.4609,1.0,,,,
8.091,43.601,25823.8795,1.0,,,,
8.0525,43.601,33360.2033,1.0,,,,
8.0854,43.601,27354.867,1.0,,,,
8.0582,43.601,28398.5408,1.0,,,,
8.1217,43.601,28059.4476,1.0,,,,
8.0693,43.601,31375.1943,1.0,,,,
8.059,43.601,25306.0918,1.0,,,,
8.0824,43.603,28748.3751,1.0,,,,
7.997,43.603,22159.8177,1.0,,,,
8.0692,43.603,24636.6599,1.0,,,,
8.038,43.603,27053.1964,1.0,,,,
8.0666,43.603,25708.7868,1.0,,,,
8.0379,43.603,28528.8031,1.0,,,,
8.0743,43.603,30419.6715,1.0,,,,
8.0786,43.603,27117.466,1.0,,,,
8.1913,43.603,27685.7704,1.0,,,,
8.0989,43.603,27178.9042,1.0,,,,
8.0174,43.602,23484.406,1.0,,,,
8.0043,43.602,26748.3324,1.0,,,,
8.075,43.602,24288.6277,1.0,,,,
8.1216,43.602,27767.4644,1.0,,,,
8.0876,43.602,26745.9612,1.0,,,,
8.0451,43.602,29400.349,1.0,,,,
8.1275,43.602,23817.2899,1.0,,,,
8.0659,43.602,29184.692,1.0,,,,
8.023,43.602,26674.5125,1.0,,,,
8.0588,43.602,31189.7016,1.0,,,,
8.0106,43.597,25788.9488,1.0,,,,
8.0404,43.597,28808.8598,1.0,,,,
8.0701,43.597,27463.6342,1.0,,,,
8.0617,43.597,31332.5251,1.0,,,,
8.1119,43.597,26361.3954,1.0,,,,
8.1337,43.597,25422.1017,1.0,,,,
8.0942,43.597,21594.7645,1.0,,,,
8.0403,43.597,23878.7171,1.0,,,,
8.0756,43.597,23142.1267,1.0,,,,
7.9513,43.597,26607.9987,1.0,,,,
8.0658,43.61,27545.4571,1.0,,,,
8.0129,43.61,28455.9928,1.0,,,,
8.0285,43.61,32128.3336,1.0,,,,
7.9935,43.61,30834.6717,1.0,,,,
8.0323,43.61,28321.2094,1.0,,,,
8.0458,43.61,24292.2549,1.0,,,,
8.1183,43.61,28099.9113,1.0,,,,
7.9702,43.61,24645.4504,1.0,,,,
8.075,43.61,29846.9055,1.0,,,,
8.1157,43.61,25495.1957,1.0,,,,
8.044,43.602,26075.843,1.0,,,,
8.0258,43.602,27125.5165,1.0,,,,
7.9994,43.602,22183.234,1.0,,,,
8.118,43.602,26451.1506,1.0,,,,
7.9975,43.602,31413.7533,1.0,,,,
8.0406,43.602,27383.4456,1.0,,,,
8.1067,43.602,22913.4271,1.0,,,,
8.0016,43.602,32991.6483,1.0,,,,
7.9912,43.602,28144.9464,1.0,,,,
8.1103,43.602,20839.2898,1.0,,,,
8.0913,43.6,26439.8422,1.0,,,,
8.0573,43.6,27771.575,1.0,,,,
8.1363,43.6,32191.7087,1.0,,,,
8.0382,43.6,26762.8848,1.0,,,,
8.0441,43.6,26496.5151,1.0,,,,
8.0169,43.6,28684.8829,1.0,,,,
8.097,43.6,23237.5112,1.0,,,,
8.0357,43.6,21916.9409,1.0,,,,
8.1057,43.6,21509.9614,1.0,,,,
8.0908,43.6,27296.8246,1.0,,,,
8.0279,43.601,30075.6962,1.0,,,,
7.998,43.601,24844.7052,1.0,,,,
8.1031,43.601,26015.9195,1.0,,,,
8.003,43.601,34594.369,1.0,,,,
8.0143,43.601,27490.2853,1.0,,,,
8.0457,43.601,30745.1418,1.0,,,,
7.9728,43.601,26379.8601,1.0,,,,
7.9882,43.601,17842.6163,1.0,,,,
8.06,43.601,27560.4262,1.0,,,,
8.0548,43.601,28672.8051,1.0,,,,
8.083,43.599,25748.9443,1.0,,,,
8.0498,43.599,23998.392,1.0,,,,
8.0745,43.599,28682.0669,1.0,,,,
8.0268,43.599,25131.5129,1.0,,,,
8.0613,43.599,29153.7138,1.0,,,,
8.0639,43.599,23961.1127,1.0,,,,
8.061,43.599,29116.3972,1.0,,,,
8.0696,43.599,31870.4277,1.0,,,,
8.04,43.599,28802.1518,1.0,,,,
8.105,43.599,22417.0623,1.0,,,,
8.0459,43.61,25170.5416,1.0,,,,
7.9986,43.61,24599.2458,1.0,,,,
8.1254,43.61,28647.0517,1.0,,,,
8.0909,43.61,28761.3528,1.0,,,,
8.1069,43.61,33116.1334,1.0,,,,
8.0087,43.61,26808.5237,1.0,,,,
8.0385,43.61,29329.4765,1.0,,,,
8.0278,43.61,26796.9064,1.0,,,,
8.0672,43.61,21860.7673,1.0,,,,
8.026,43.61,27142.4661,1.0,,,,
8.021,43.602,29163.4448,1.0,,,,
8.0659,43.602,25378.3843,1.0,,,,
8.0154,43.602,29386.8894,1.0,,,,
8.0036,43.602,29619.3191,1.0,,,,
8.0666,43.602,28646.211,1.0,,,,
8.0585,43.602,27897.2231,1.0,,,,
8.135,43.602,24620.2871,1.0,,,,
8.0021,43.602,27512.8577,1.0,,,,
8.0147,43.602,26239.7729,1.0,,,,
7.9289,43.602,29448.3811,1.0,,,,
8.0507,43.599,29544.6836,1.0,,,,
8.0564,43.599,24480.5525,1.0,,,,
8.1219,43.599,22428.9112,1.0,,,,
8.0292,43.599,36676.2886,1.0,,,,
8.0592,43.599,31384.1474,1.0,,,,
8.0392,43.599,17302.6794,1.0,,,,
8.0095,43.599,27736.2098,1.0,,,,
8.0422,43.599,22813.0014,1.0,,,,
8.0276,43.599,31811.7886,1.0,,,,
7.9616,43.599,23363.6367,1.0,,,,
8.0301,43.602,33622.1948,1.0,,,,
8.0428,43.602,31247.3138,1.0,,,,
8.0597,43.602,30693.8394,1.0,,,,
8.0276,43.602,22595.9349,1.0,,,,
8.0346,43.602,31605.6973,1.0,,,,
8.0434,43.602,27582.198,1.0,,,,
7.9973,43.602,31323.6941,1.0,,,,
7.9539,43.602,28766.9174,1.0,,,,
8.036,43.602,29240.8854,1.0,,,,
8.0992,43.602,29366.891,1.0,,,,
8.1135,43.604,22886.1773,1.0,,,,
8.0132,43.604,27186.6349,1.0,,,,
8.0513,43.604,26983.3834,1.0,,,,
8.0631,43.604,30223.4557,1.0,,,,
8.019,43.604,29733.1774,1.0,,,,
8.0821,43.604,32944.8565,1.0,,,,
8.0239,43.604,25234.7843,1.0,,,,
8.0122,43.604,28402.522,1.0,,,,
8.0602,43.604,25649.7007,1.0,,,,
7.9914,43.604,28875.5868,1.0,,,,
8.1335,43.612,28320.0694,1.0,,,,
8.0665,43.612,30176.4261,1.0,,,,
7.9626,43.612,30649.1452,1.0,,,,
8.0017,43.612,27038.9014,1.0,,,,
8.1095,43.612,29379.4711,1.0,,,,
7.934,43.612,27430.9852,1.0,,,,
8.1072,43.612,24098.3047,1.0,,,,
8.0035,43.612,27926.3233,1.0,,,,
7.9829,43.612,29239.7565,1.0,,,,
8.0482,43.612,25185.9143,1.0,,,,
8.068,43.599,25616.7602,1.0,,,,
8.0149,43.599,30716.4182,1.0,,,,
8.0425,43.599,33685.1146,1.0,,,,
8.063,43.599,27004.8488,1.0,,,,
8.0478,43.599,27607.6335,1.0,,,,
7.9917,43.599,27900.2026,1.0,,,,
8.0038,43.599,29421.1927,1.0,,,,
8.0772,43.599,28420.0375,1.0,,,,
8.0497,43.599,26382.4762,1.0,,,,
8.0126,43.599,25877.4303,1.0,,,,
8.1297,43.599,26562.3126,1.0,,,,
8.0457,43.599,20306.093,1.0,,,,
7.9949,43.599,26458.6327,1.0,,,,
8.0288,43.599,24039.9661,1.0,,,,
8.0085,43.599,24429.3236,1.0,,,,
8.134,43.599,27062.9827,1.0,,,,
8.0077,43.599,29257.5688,1.0,,,,
8.02,43.599,24342.6516,1.0,,,,
8.0508,43.599,26699.3363,1.0,,,,
8.0458,43.599,27191.6144,1.0,,,,
8.0531,43.601,25768.7945,1.0,,,,
8.0099,43.601,28267.8808,1.0,,,,
8.0425,43.601,26300.3391,1.0,,,,
8.0801,43.601,25809.0854,1.0,,,,
7.968,43.601,27393.9006,1.0,,,,
8.0312,43.601,22158.3905,1.0,,,,
8.0828,43.601,31461.9692,1.0,,,,
8.0325,43.601,20208.1729,1.0,,,,
8.0857,43.601,27060.2656,1.0,,,,
8.0398,43.601,24482.1,1.0,,,,
8.0517,43.603,24316.4271,1.0,,,,
8.0034,43.603,28980.7504,1.0,,,,
8.086,43.603,28878.1088,1.0,,,,
8.0439,43.603,28478.7208,1.0,,,,
7.9536,43.603,29773.9107,1.0,,,,
8.0672,43.603,27692.5156,1.0,,,,
8.0977,43.603,26045.0084,1.0,,,,
8.1981,43.603,23723.5045,1.0,,,,
8.0595,43.603,23017.7226,1.0,,,,
8.0231,43.603,27492.0371,1.0,,,,
8.0068,43.608,29440.0001,1.0,,,,
7.9677,43.608,25308.0874,1.0,,,,
7.9474,43.608,28779.4277,1.0,,,,
8.0829,43.608,18525.4475,1.0,,,,
8.0195,43.608,26709.5125,1.0,,,,
7.9997,43.608,20951.9623,1.0,,,,
8.0298,43.608,27171.4889,1.0,,,,
7.9847,43.608,26482.2049,1.0,,,,
8.0766,43.608,28489.5347,1.0,,,,
8.0066,43.608,26206.58,1.0,,,,
8.003,43.597,29719.0804,1.0,,,,
8.0022,43.597,28940.3865,1.0,,,,
8.0941,43.597,27105.1218,1.0,,,,
8.0064,43.597,32545.5545,1.0,,,,
8.0161,43.597,26950.6392,1.0,,,,
8.1041,43.597,25342.1537,1.0,,,,
7.9829,43.597,27559.6473,1.0,,,,
8.059,43.597,28142.4245,1.0,,,,
8.0741,43.597,29331.5869,1.0,,,,
8.0524,43.597,23547.5453,1.0,,,,
8.1691,43.599,26308.0402,1.0,,,,
8.0131,43.599,28359.4767,1.0,,,,
7.9957,43.599,25690.5643,1.0,,,,
8.091,43.599,29660.1051,1.0,,,,
8.0302,43.599,31156.7184,1.0,,,,
8.0752,43.599,26470.2792,1.0,,,,
8.0461,43.599,24625.0061,1.0,,,,
8.1196,43.599,23055.4678,1.0,,,,
8.0071,43.599,28001.7979,1.0,,,,
8.0901,43.599,23713.5451,1.0,,,,
8.0493,43.601,23989.9012,1.0,,,,
7.9956,43.601,30344.5169,1.0,,,,
8.1087,43.601,21721.2687,1.0,,,,
8.0542,43.601,25343.9265,1.0,,,,
8.031,43.601,25293.3832,1.0,,,,
8.0611,43.601,25104.4083,1.0,,,,
8.0156,43.601,27197.708,1.0,,,,
7.9819,43.601,25729.7781,1.0,,,,
8.0646,43.601,26931.8713,1.0,,,,
8.0044,43.601,25975.0702,1.0,,,,
8.058,43.602,26195.5344,1.0,,,,
8.0601,43.602,28100.4643,1.0,,,,
8.0242,43.602,28934.8041,1.0,,,,
8.0279,43.602,25540.0708,1.0,,,,
8.0243,43.602,29304.8967,1.0,,,,
8.0305,43.602,29410.1971,1.0,,,,
8.0906,43.602,27612.0311,1.0,,,,
7.996,43.602,25335.9746,1.0,,,,
8.0959,43.602,22591.3853,1.0,,,,
7.9887,43.602,33110.8864,1.0,,,,
8.0951,43.609,20247.3235,1.0,,,,
8.0572,43.609,26359.0068,1.0,,,,
8.0259,43.609,25671.4883,1.0,,,,
8.0279,43.609,31992.1684,1.0,,,,
8.0134,43.609,32823.8385,1.0,,,,
7.9723,43.609,32908.9171,1.0,,,,
8.0665,43.609,27427.7685,1.0,,,,
8.0399,43.609,25654.251,1.0,,,,
7.9957,43.609,27262.5021,1.0,,,,
8.0341,43.609,28789.3448,1.0,,,,
8.0442,43.599,27770.5935,1.0,,,,
8.0671,43.599,25374.4839,1.0,,,,
8.0954,43.599,25270.7242,1.0,,,,
8.0678,43.599,28234.9662,1.0,,,,
8.0432,43.599,31370.0953,1.0,,,,
8.0148,43.599,25734.0418,1.0,,,,
8.0343,43.599,30434.4102,1.0,,,,
8.0364,43.599,28702.7956,1.0,,,,
8.0258,43.599,27228.4199,1.0,,,,
8.0689,43.599,29413.1629,1.0,,,,
7.9872,43.598,31980.3924,1.0,,,,
8.0187,43.598,24915.7734,1.0,,,,
8.0678,43.598,27601.116,1.0,,,,
8.0648,43.598,27016.9965,1.0,,,,
7.9817,43.598,28249.723,1.0,,,,
8.0361,43.598,20900.8292,1.0,,,,
7.9416,43.598,25316.7655,1.0,,,,
8.0028,43.598,29315.9255,1.0,,,,
8.0167,43.598,27552.7166,1.0,,,,
8.0793,43.598,29963.1989,1.0,,,,
8.0569,43.601,30604.8575,1.0,,,,
7.991,43.601,24251.7647,1.0,,,,
8.0622,43.601,29009.2942,1.0,,,,
8.0275,43.601,28488.9795,1.0,,,,
8.0845,43.601,31382.1448,1.0,,,,
8.0743,43.601,27895.6181,1.0,,,,
8.0059,43.601,34094.4355,1.0,,,,
7.9696,43.601,34306.6123,1.0,,,,
7.9755,43.601,26863.8839,1.0,,,,
8.0278,43.601,33713.4719,1.0,,,,
8.095,43.603,23173.9448,1.0,,,,
8.031,43.603,29074.5588,1.0,,,,
8.0186,43.603,29209.2309,1.0,,,,
7.9779,43.603,24037.343,1.0,,,,
8.0757,43.603,28811.6629,1.0,,,,
8.0217,43.603,24503.4472,1.0,,,,
8.097,43.603,22250.1974,1.0,,,,
7.9942,43.603,36739.583,1.0,,,,
8.0777,43.603,29893.4112,1.0,,,,
7.991,43.603,25699.1742,1.0,,,,
7.9742,43.607,27279.1947,1.0,,,,
8.0788,43.607,27877.9085,1.0,,,,
8.0482,43.607,24528.0314,1.0,,,,
8.0043,43.607,30629.0629,1.0,,,,
7.9476,43.607,27888.6416,1.0,,,,
8.0141,43.607,33439.1799,1.0,,,,
8.0041,43.607,31978.3175,1.0,,,,
8.0357,43.607,28797.6373,1.0,,,,
7.9679,43.607,27797.7764,1.0,,,,
8.0333,43.607,30281.5754,1.0,,,,
8.1097,43.6,25761.3882,1.0,,,,
8.0119,43.6,30987.7146,1.0,,,,
7.9973,43.6,24661.0861,1.0,,,,
8.025,43.6,27816.027,1.0,,,,
8.0221,43.6,28242.4708,1.0,,,,
7.9658,43.6,25035.9502,1.0,,,,
8.0999,43.6,28019.7384,1.0,,,,
8.0815,43.6,28747.0634,1.0,,,,
8.1004,43.6,31446.9427,1.0,,,,
8.0069,43.6,29463.616,1.0,,,,
7.9981,43.6,28832.4115,1.0,,,,
8.0467,43.6,24285.2924,1.0,,,,
8.0325,43.6,31282.1763,1.0,,,,
8.0664,43.6,23262.2748,1.0,,,,
8.0023,43.6,30191.6779,1.0,,,,
7.9232,43.6,33732.9032,1.0,,,,
8.0411,43.6,27032.5332,1.0,,,,
7.9808,43.6,25552.9792,1.0,,,,
8.0641,43.6,19809.9875,1.0,,,,
8.0803,43.6,27091.4059,1.0,,,,
8.0235,43.601,25778.492,1.0,,,,
8.0464,43.601,25137.9107,1.0,,,,
7.9467,43.601,26852.532,1.0,,,,
7.9657,43.601,31202.1656,1.0,,,,
8.0027,43.601,29293.2874,1.0,,,,
7.965,43.601,30232.7086,1.0,,,,
8.0309,43.601,26144.4636,1.0,,,,
7.9763,43.601,31805.5136,1.0,,,,
7.974,43.601,33326.9472,1.0,,,,
8.1471,43.601,22001.4986,1.0,,,,
8.016,43.601,30616.6095,1.0,,,,
8.0386,43.601,28417.1337,1.0,,,,
7.9584,43.601,24967.3579,1.0,,,,
7.9716,43.601,20425.0181,1.0,,,,
7.9893,43.601,25766.3978,1.0,,,,
8.0403,43.601,21631.8683,1.0,,,,
8.0133,43.601,27261.8315,1.0,,,,
8.0297,43.601,24818.6188,1.0,,,,
8.0126,43.601,30915.4313,1.0,,,,
8.0489,43.601,27860.0738,1.0,,,,
8.0134,43.61,25399.4895,1.0,,,,
8.0612,43.61,25086.5454,1.0,,,,
8.0494,43.61,30905.9958,1.0,,,,
8.1384,43.61,26967.6279,1.0,,,,
8.0318,43.61,28185.085,1.0,,,,
8.0603,43.61,27070.2784,1.0,,,,
8.0489,43.61,24390.5198,1.0,,,,
7.9461,43.61,27872.4959,1.0,,,,
7.9755,43.61,22868.4171,1.0,,,,
7.9829,43.61,23924.0869,1.0,,,,
7.9783,43.601,24514.7448,1.0,,,,
8.0344,43.601,28990.5052,1.0,,,,
8.0448,43.601,26645.5714,1.0,,,,
8.0096,43.601,27501.1855,1.0,,,,
8.1229,43.601,27718.4639,1.0,,,,
7.945,43.601,28843.1253,1.0,,,,
7.9948,43.601,27084.2607,1.0,,,,
8.0426,43.601,30282.5337,1.0,,,,
7.9873,43.601,27579.9192,1.0,,,,
8.0248,43.601,25266.5439,1.0,,,,
7.9926,43.603,28119.1362,1.0,,,,
8.1761,43.603,24404.4013,1.0,,,,
7.984,43.603,32146.3369,1.0,,,,
7.9963,43.603,26337.1624,1.0,,,,
7.9654,43.603,26731.0391,1.0,,,,
8.0706,43.603,22780.626,1.0,,,,
7.9958,43.603,30199.0356,1.0,,,,
7.999,43.603,29108.1818,1.0,,,,
7.9996,43.603,31212.3469,1.0,,,,
8.0124,43.603,29014.1044,1.0,,,,
8.0348,43.602,26485.4616,1.0,,,,
7.9989,43.602,29246.9101,1.0,,,,
8.0698,43.602,30053.8587,1.0,,,,
7.983,43.602,27311.0505,1.0,,,,
7.9853,43.602,30467.8808,1.0,,,,
8.0401,43.602,24365.0596,1.0,,,,
8.0193,43.602,26923.8799,1.0,,,,
8.0907,43.602,26700.4691,1.0,,,,
7.9743,43.602,28069.4771,1.0,,,,
8.0736,43.602,27982.4102,1.0,,,,
8.0263,43.601,22805.7047,1.0,,,,
7.9876,43.601,28039.3175,1.0,,,,
8.0625,43.601,30292.7771,1.0,,,,
8.0455,43.601,25841.5519,1.0,,,,
8.0541,43.601,25763.7988,1.0,,,,
8.0189,43.601,27950.0462,1.0,,,,
8.0411,43.601,26897.7052,1.0,,,,
8.1716,43.601,24708.9462,1.0,,,,
7.9836,43.601,25668.1723,1.0,,,,
8.0297,43.601,26187.5476,1.0,,,,
8.0893,43.613,22284.8577,1.0,,,,
8.0449,43.613,25617.0026,1.0,,,,
8.0042,43.613,29310.6285,1.0,,,,
8.0496,43.613,26046.2869,1.0,,,,
8.0546,43.613,27018.9566,1.0,,,,
7.9727,43.613,28649.0659,1.0,,,,
8.063,43.613,23712.2254,1.0,,,,
7.9009,43.613,27872.6964,1.0,,,,
8.0276,43.613,29960.547,1.0,,,,
7.943,43.613,30404.5409,1.0,,,,
7.9995,43.602,26325.2742,1.0,,,,
8.0818,43.602,26223.9957,1.0,,,,
8.0229,43.602,22888.6784,1.0,,,,
8.0353,43.602,26296.1289,1.0,,,,
7.9699,43.602,25214.8169,1.0,,,,
8.0332,43.602,28680.2992,1.0,,,,
7.9897,43.602,31654.9379,1.0,,,,
7.9661,43.602,29159.9406,1.0,,,,
8.0881,43.602,27015.5972,1.0,,,,
8.0218,43.602,23098.0624,1.0,,,,
7.9947,43.599,29601.9938,1.0,,,,
8.0989,43.599,23348.505,1.0,,,,
7.9644,43.599,38365.19,1.0,,,,
8.0448,43.599,28026.5575,1.0,,,,
7.966,43.599,27254.2979,1.0,,,,
8.0032,43.599,29448.6655,1.0,,,,
8.0754,43.599,27461.087,1.0,,,,
7.9652,43.599,28347.6146,1.0,,,,
8.0242,43.599,29164.3877,1.0,,,,
8.0143,43.599,27114.5868,1.0,,,,
7.9263,43.6,31736.507,1.0,,,,
8.0358,43.6,23885.1636,1.0,,,,
8.0057,43.6,29002.9807,1.0,,,,
7.9713,43.6,25448.9899,1.0,,,,
8.071,43.6,24593.0395,1.0,,,,
8.0973,43.6,31510.2486,1.0,,,,
7.9533,43.6,21992.9959,1.0,,,,
8.0185,43.6,20903.8089,1.0,,,,
8.0991,43.6,22965.2442,1.0,,,,
8.1288,43.6,32279.1725,1.0,,,,
7.9736,43.602,26297.1919,1.0,,,,
7.9578,43.602,30918.477,1.0,,,,
7.9799,43.602,26578.1292,1.0,,,,
8.0134,43.602,31916.6923,1.0,,,,
8.0188,43.602,24170.4091,1.0,,,,
7.9923,43.602,27364.7062,1.0,,,,
8.0507,43.602,21360.2769,1.0,,,,
7.9906,43.602,26745.7725,1.0,,,,
7.9846,43.602,27060.6777,1.0,,,,
7.9952,43.602,27715.1453,1.0,,,,
8.0637,43.61,26258.4402,1.0,,,,
7.9766,43.61,28274.9191,1.0,,,,
8.0238,43.61,25264.6192,1.0,,,,
8.0101,43.61,23925.4714,1.0,,,,
8.0755,43.61,25075.8796,1.0,,,,
8.0574,43.61,24875.5743,1.0,,,,
7.9875,43.61,29008.0889,1.0,,,,
7.9721,43.61,29345.9201,1.0,,,,
7.9752,43.61,26807.377,1.0,,,,
8.0302,43.61,27815.8359,1.0,,,,
7.9802,43.598,27306.6141,1.0,,,,
